Task,T921
Scope 1/1, Sample 1/9 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.8220,611,223.6,18.6,0.0170,,,,,,
2.0090,619,231.7,18.6,0.0235,,,,,,
Scope 1/1, Sample 8/9 (POR-355_20200909_2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-2.4,18.3,NaN,,,,,,
0.0200,25,-44.7,18.3,0.0010,,,,,,
0.0400,28,-45.1,18.4,0.0070,,,,,,
0.0900,58,-33.0,18.4,0.0015,,,,,,
0.1120,88,-22.5,18.4,0.0005,,,,,,
0.1320,107,-16.3,18.4,0.0010,,,,,,
0.1820,136,-3.3,18.4,0.0015,,,,,,
0.2555,152,3.3,18.4,0.0045,,,,,,
0.4395,182,23.9,18.5,0.0060,,,,,,
0.5535,212,38.3,18.5,0.0040,97.16,1.99,,,,NaN
0.6660,242,50.7,18.5,0.0035,93.37,1.97,,,,NaN
0.8315,272,65.3,18.5,0.0055,102.73,2.01,,,,NaN
1.0315,301,86.3,18.5,0.0070,141.03,2.15,,,,NaN
1.1590,323,105.4,18.6,0.0055,206.59,2.32,,,,NaN
1.1965,459,112.4,18.6,0.0005,245.79,2.39,,,,NaN
1.2305,476,120.5,18.6,0.0020,288.01,2.46,,,,NaN
1.2570,493,128.6,18.6,0.0015,320.93,2.51,,,,NaN
1.2775,507,136.1,18.7,0.0015,347.48,2.54,,,,NaN
1.2975,520,144.2,18.7,0.0015,404.01,2.61,,,,NaN
1.3175,532,152.8,18.7,0.0015,411.14,2.61,,,,NaN
1.3375,543,161.4,18.7,0.0020,376.10,2.58,,,,NaN
1.3575,554,169.3,18.7,0.0020,329.85,2.52,,,,NaN
1.3795,563,176.3,18.7,0.0025,292.71,2.47,,,,NaN
1.4105,572,184.3,18.7,0.0035,248.90,2.40,,,,NaN
1.4490,581,192.0,18.7,0.0040,202.31,2.31,,,,NaN
1.5005,590,199.8,18.7,0.0060,,,,,,
1.5705,598,207.7,18.7,0.0085,,,,,,
1.6655,606,215.6,18.7,0.0120,,,,,,
1.7975,613,223.5,18.7,0.0185,,,,,,
1.9790,620,231.6,18.7,0.0250,,,,,,
Scope 1/1, Sample 9/9 (POR-384_20200909_2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-16.9,18.4,NaN,,,,,,
0.0200,21,-52.7,18.5,0.0010,,,,,,
0.0400,24,-53.2,18.5,0.0070,,,,,,
0.0900,53,-43.3,18.5,0.0015,,,,,,
0.1230,83,-32.3,18.5,0.0010,,,,,,
0.1510,112,-21.5,18.5,0.0010,,,,,,
0.1870,141,-10.7,18.6,0.0010,,,,,,
0.2560,163,0.3,18.6,0.0030,,,,,,
0.4285,193,18.8,18.6,0.0055,,,,,,
0.6285,224,39.5,18.6,0.0065,92.02,1.96,,,,NaN
0.7880,254,57.3,18.6,0.0055,98.33,1.99,,,,NaN
0.9210,274,71.5,18.6,0.0070,117.18,2.07,,,,NaN
1.0795,297,89.4,18.7,0.0070,157.49,2.20,,,,NaN
1.2130,319,111.4,18.7,0.0060,230.93,2.36,,,,NaN
1.2465,457,119.1,18.7,0.0000,278.72,2.45,,,,NaN
1.2720,471,126.3,18.7,0.0020,312.54,2.49,,,,NaN
1.2950,486,134.2,18.7,0.0015,332.92,2.52,,,,NaN
1.3150,501,142.1,18.7,0.0015,369.35,2.57,,,,NaN
1.3350,514,150.5,18.8,0.0015,409.04,2.61,,,,NaN
1.3550,526,159.4,18.8,0.0015,382.66,2.58,,,,NaN
1.3750,536,167.3,18.8,0.0020,336.80,2.53,,,,NaN
1.3985,546,175.0,18.8,0.0025,295.85,2.47,,,,NaN
1.4270,555,182.6,18.8,0.0035,255.66,2.41,,,,NaN
1.4650,563,190.6,18.8,0.0045,208.94,2.32,,,,NaN
1.5125,572,198.1,18.8,0.0055,,,,,,
1.5800,580,206.1,18.8,0.0085,,,,,,
1.6705,588,214.0,18.8,0.0115,,,,,,
1.7950,596,221.9,18.8,0.0165,,,,,,
1.9650,603,229.8,18.8,0.0245,,,,,,
