Task,T1069
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.1305,486,128.9,18.8,0.0010,357.08,2.55,,,,NaN
1.1505,502,137.4,18.8,0.0015,380.79,2.58,,,,NaN
1.1705,516,146.8,18.8,0.0015,432.20,2.64,,,,NaN
1.1905,529,157.2,18.8,0.0015,449.44,2.65,,,,NaN
1.2105,541,166.2,18.8,0.0015,392.35,2.59,,,,NaN
1.2305,551,173.9,18.8,0.0020,340.95,2.53,,,,NaN
1.2550,560,181.7,18.8,0.0025,296.24,2.47,,,,NaN
1.2855,569,189.3,18.8,0.0035,248.37,2.40,,,,NaN
1.3270,577,197.0,18.8,0.0050,,,,,,
1.3835,585,205.0,18.8,0.0065,,,,,,
1.4590,593,212.8,18.8,0.0100,,,,,,
1.5640,600,220.9,18.8,0.0140,,,,,,
1.7045,608,228.7,18.9,0.0180,,,,,,
Scope 1/1, Sample 7/9 (POC-48_20200110_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,5.4,18.6,NaN,,,,,,
0.0200,28,-50.3,18.6,0.0005,,,,,,
0.0400,31,-50.8,18.6,0.0075,,,,,,
0.0900,61,-38.7,18.6,0.0015,,,,,,
0.1120,91,-27.7,18.6,0.0005,,,,,,
0.1320,118,-18.8,18.6,0.0010,,,,,,
0.1725,146,-7.2,18.7,0.0015,,,,,,
0.2585,166,3.2,18.7,0.0045,,,,,,
0.4585,196,23.6,18.7,0.0065,,,,,,
0.6440,226,44.2,18.7,0.0060,119.18,2.08,,,,NaN
0.7765,256,65.8,18.7,0.0045,149.63,2.18,,,,NaN
0.8435,283,77.4,18.7,0.0025,173.57,2.24,,,,NaN
0.9295,307,89.8,18.7,0.0035,208.63,2.32,,,,NaN
1.0650,332,118.7,18.7,0.0055,315.75,2.50,,,,NaN
1.0905,469,126.7,18.8,0.0000,362.00,2.56,,,,NaN
1.1105,486,135.2,18.8,0.0010,375.82,2.57,,,,NaN
1.1305,502,144.4,18.8,0.0015,394.86,2.60,,,,NaN
1.1505,516,155.2,18.8,0.0015,451.17,2.65,,,,NaN
1.1705,528,164.9,18.8,0.0015,417.36,2.62,,,,NaN
1.1905,538,173.1,18.8,0.0020,357.44,2.55,,,,NaN
1.2130,548,180.7,18.8,0.0025,312.52,2.49,,,,NaN
1.2425,557,188.4,18.8,0.0035,263.56,2.42,,,,NaN
1.2810,565,196.2,18.8,0.0050,,,,,,
1.3320,573,203.9,18.8,0.0065,,,,,,
1.4045,581,212.0,18.8,0.0095,,,,,,
1.5000,588,219.8,18.8,0.0130,,,,,,
1.6335,595,227.7,18.8,0.0185,,,,,,
Scope 1/1, Sample 8/9 (BK-12_20200110_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,4.1,18.6,NaN,,,,,,
0.0200,28,-50.8,18.6,0.0005,,,,,,
0.0400,31,-51.3,18.6,0.0075,,,,,,
0.0900,61,-39.0,18.6,0.0015,,,,,,
0.1115,90,-28.6,18.6,0.0005,,,,,,
0.1315,117,-19.9,18.7,0.0005,,,,,,
0.1725,146,-7.8,18.7,0.0015,,,,,,
0.2535,167,3.2,18.7,0.0040,,,,,,
0.4535,197,22.5,18.7,0.0065,,,,,,
0.6535,227,44.6,18.7,0.0065,115.66,2.06,,,,NaN
0.7795,257,64.4,18.7,0.0040,143.71,2.16,,,,NaN
0.8510,285,77.1,18.7,0.0025,168.57,2.23,,,,NaN
0.9315,308,87.8,18.8,0.0035,199.64,2.30,,,,NaN
1.0915,333,121.3,18.8,0.0065,317.03,2.50,,,,NaN
1.1160,471,129.4,18.8,0.0000,361.12,2.56,,,,NaN
1.1360,487,137.7,18.8,0.0015,367.49,2.57,,,,NaN
1.1560,503,147.6,18.8,0.0015,385.31,2.59,,,,NaN
1.1760,516,157.7,18.8,0.0015,438.77,2.64,,,,NaN
1.1960,527,167.1,18.8,0.0020,394.56,2.60,,,,NaN
1.2160,537,174.7,18.8,0.0020,342.43,2.53,,,,NaN
1.2425,546,183.1,18.8,0.0030,294.10,2.47,,,,NaN
1.2725,554,190.4,18.8,0.0040,247.09,2.39,,,,NaN
1.3150,562,198.3,18.8,0.0055,,,,,,
1.3715,570,206.1,18.8,0.0075,,,,,,
1.4495,577,214.1,18.8,0.0115,,,,,,
1.5555,584,222.0,18.8,0.0155,,,,,,
1.7025,591,230.0,18.9,0.0215,,,,,,
Scope 1/1, Sample 9/9 (POR-78_20200110_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,5.4,18.6,NaN,,,,,,
0.0200,27,-49.3,18.7,0.0005,,,,,,
0.0400,30,-49.8,18.7,0.0065,,,,,,
0.0900,60,-37.5,18.7,0.0015,,,,,,
0.1110,90,-26.4,18.7,0.0005,,,,,,
0.1310,117,-17.9,18.7,0.0010,,,,,,
0.1785,147,-4.7,18.7,0.0015,,,,,,
0.2650,161,3.4,18.7,0.0060,,,,,,
0.4650,192,23.8,18.7,0.0065,,,,,,
0.6070,222,44.7,18.8,0.0050,122.84,2.09,,,,NaN
0.6830,252,57.9,18.8,0.0025,135.06,2.13,,,,NaN
0.7605,277,68.1,18.8,0.0030,150.50,2.18,,,,NaN
0.9225,308,89.4,18.8,0.0055,193.46,2.29,,,,NaN
1.0430,331,113.9,18.8,0.0050,297.25,2.47,,,,NaN
1.0685,469,121.3,18.9,0.0000,342.04,2.53,,,,NaN
1.0885,486,128.4,18.9,0.0010,367.41,2.57,,,,NaN
1.1085,502,136.8,18.9,0.0010,382.68,2.58,,,,NaN
1.1285,517,146.3,18.9,0.0015,445.34,2.65,,,,NaN
1.1485,530,156.9,18.9,0.0015,456.21,2.66,,,,NaN
1.1685,542,166.3,18.9,0.0015,398.94,2.60,,,,NaN
1.1885,553,174.2,18.9,0.0020,345.57,2.54,,,,NaN
1.2125,562,181.7,18.9,0.0030,301.34,2.48,,,,NaN
1.2445,571,189.7,18.9,0.0035,249.72,2.40,,,,NaN
1.2845,579,197.3,18.9,0.0050,,,,,,
1.3400,587,205.1,18.9,0.0070,,,,,,
1.4175,594,213.2,18.9,0.0105,,,,,,
1.5210,602,221.1,18.9,0.0135,,,,,,
1.6635,610,229.1,18.9,0.0190,,,,,,
