Task,T1186
Scope 1/1, Sample 1/9 (JUNK)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.8345,268,54.4,18.7,0.0065,108.28,2.03,,,,NaN
0.9620,298,71.8,18.7,0.0040,146.28,2.17,,,,NaN
1.0485,328,86.0,18.8,0.0030,182.40,2.26,,,,NaN
1.1300,351,98.3,18.8,0.0035,225.69,2.35,,,,NaN
1.2445,375,126.1,18.8,0.0050,328.90,2.52,,,,NaN
1.2650,512,133.4,18.8,0.0000,351.53,2.55,,,,NaN
1.2850,529,142.2,18.8,0.0010,355.91,2.55,,,,NaN
1.3050,545,151.5,18.8,0.0015,385.62,2.59,,,,NaN
1.3250,559,161.0,18.9,0.0015,410.53,2.61,,,,NaN
1.3450,571,169.2,18.9,0.0015,350.38,2.54,,,,NaN
1.3680,582,177.1,18.9,0.0020,306.26,2.49,,,,NaN
1.3955,591,184.4,18.9,0.0030,263.63,2.42,,,,NaN
1.4335,600,192.2,18.9,0.0040,212.17,2.33,,,,NaN
1.4850,608,200.3,18.9,0.0060,,,,,,
1.5505,616,207.9,18.9,0.0075,,,,,,
1.6445,624,215.9,18.9,0.0110,,,,,,
1.7720,633,223.9,18.9,0.0145,,,,,,
1.9465,640,231.8,18.9,0.0240,,,,,,
Scope 1/1, Sample 9/9 (ACR-343_20201104_5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,32.3,18.6,NaN,,,,,,
0.0200,28,-38.5,18.7,0.0005,,,,,,
0.0400,31,-40.1,18.7,0.0060,,,,,,
0.0900,62,-30.3,18.7,0.0015,,,,,,
0.1245,92,-17.0,18.7,0.0010,,,,,,
0.1460,114,-9.5,18.7,0.0010,,,,,,
0.1965,133,-1.0,18.7,0.0025,,,,,,
0.3225,163,12.9,18.7,0.0040,,,,,,
0.5225,193,29.5,18.7,0.0065,,,,,,
0.7225,224,49.5,18.8,0.0065,111.82,2.05,,,,NaN
0.8550,254,69.2,18.8,0.0045,149.78,2.18,,,,NaN
0.9270,280,81.5,18.8,0.0030,179.44,2.25,,,,NaN
1.0090,302,93.4,18.8,0.0035,222.55,2.35,,,,NaN
1.1380,327,124.8,18.8,0.0050,336.64,2.53,,,,NaN
1.1580,464,131.4,18.8,0.0000,364.76,2.56,,,,NaN
1.1780,482,140.4,18.8,0.0010,370.39,2.57,,,,NaN
1.1980,499,150.6,18.9,0.0010,394.28,2.60,,,,NaN
1.2180,513,160.5,18.9,0.0015,431.15,2.63,,,,NaN
1.2380,525,169.1,18.9,0.0015,366.40,2.56,,,,NaN
1.2595,536,176.9,18.9,0.0020,321.19,2.51,,,,NaN
1.2860,546,184.3,18.9,0.0030,276.76,2.44,,,,NaN
1.3235,555,192.3,18.9,0.0040,220.55,2.34,,,,NaN
1.3715,564,200.0,18.9,0.0055,,,,,,
1.4395,572,208.0,18.9,0.0085,,,,,,
1.5315,580,216.0,18.9,0.0110,,,,,,
1.6545,588,223.9,18.9,0.0155,,,,,,
1.8270,595,231.9,18.9,0.0235,,,,,,
