Task,T1860
Scope 1/1, Sample 1/4 (HT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.8885,257,66.1,20.2,0.0045,204.15,2.31,,,,NaN
0.9735,287,83.6,20.2,0.0030,281.88,2.45,,,,NaN
1.0280,315,100.1,20.2,0.0020,355.05,2.55,,,,NaN
1.0480,454,108.9,20.2,0.0000,382.56,2.58,,,,NaN
1.0680,475,116.6,20.2,0.0010,403.65,2.61,,,,NaN
1.0920,496,127.7,20.2,0.0010,450.24,2.65,,,,NaN
1.1120,514,137.8,20.2,0.0010,471.50,2.67,,,,NaN
1.1320,529,147.9,20.2,0.0015,427.27,2.63,,,,NaN
1.1520,543,156.8,20.2,0.0015,368.75,2.57,,,,NaN
1.1725,554,164.0,20.2,0.0020,323.34,2.51,,,,NaN
1.2010,564,171.9,20.2,0.0025,275.38,2.44,,,,NaN
1.2375,574,179.7,20.2,0.0040,220.76,2.34,,,,NaN
1.2865,583,187.6,20.2,0.0055,168.15,2.23,,,,NaN
1.3505,591,195.2,20.2,0.0080,126.38,2.10,,,,NaN
1.4430,598,203.3,20.2,0.0135,,,,,,
1.5685,606,211.4,20.2,0.0165,,,,,,
1.7350,613,219.2,20.2,0.0240,,,,,,
1.9350,621,226.2,20.2,0.0265,,,,,,
2.1350,628,231.6,20.2,0.0310,,,,,,
Scope 1/1, Sample 3/4 (BT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,15.0,20.4,NaN,,,,,,
0.0200,28,-59.8,20.5,0.0005,,,,,,
0.0400,32,-61.9,20.5,0.0045,,,,,,
0.0900,60,-54.9,20.5,0.0020,,,,,,
0.1750,90,-32.5,20.5,0.0030,,,,,,
0.2070,120,-17.7,20.5,0.0010,,,,,,
0.2270,136,-12.9,20.5,0.0010,,,,,,
0.2770,162,-4.2,20.5,0.0020,,,,,,
0.4020,192,9.1,20.5,0.0040,,,,,,
0.6020,222,28.3,20.5,0.0065,,,,,,
0.7865,252,48.6,20.5,0.0060,148.10,2.17,,,,NaN
0.9125,282,70.8,20.5,0.0040,244.30,2.39,,,,NaN
0.9695,313,86.0,20.5,0.0020,304.54,2.48,,,,NaN
1.0090,335,97.2,20.5,0.0020,350.46,2.54,,,,NaN
1.0620,360,117.8,20.5,0.0020,409.46,2.61,,,,NaN
1.0820,499,128.6,20.5,0.0000,418.73,2.62,,,,NaN
1.1020,516,138.6,20.5,0.0010,451.38,2.65,,,,NaN
1.1220,531,148.6,20.5,0.0015,436.79,2.64,,,,NaN
1.1420,542,157.2,20.5,0.0015,369.87,2.57,,,,NaN
1.1640,554,164.9,20.5,0.0020,321.38,2.51,,,,NaN
1.1920,564,172.6,20.5,0.0030,271.50,2.43,,,,NaN
1.2295,574,180.4,20.5,0.0040,216.92,2.34,,,,NaN
1.2800,582,188.3,20.5,0.0065,164.56,2.22,,,,NaN
1.3480,590,196.2,20.5,0.0085,122.61,2.09,,,,NaN
1.4420,598,204.2,20.5,0.0120,,,,,,
1.5680,605,212.1,20.5,0.0175,,,,,,
1.7435,613,220.1,20.5,0.0225,,,,,,
1.9435,620,226.9,20.5,0.0305,,,,,,
2.1435,627,232.2,20.5,0.0290,,,,,,
Scope 1/1, Sample 4/4 (BT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,14.6,20.4,NaN,,,,,,
0.0200,28,-60.8,20.4,0.0005,,,,,,
0.0400,32,-62.6,20.4,0.0050,,,,,,
0.0900,59,-55.4,20.4,0.0020,,,,,,
0.1620,89,-34.7,20.4,0.0025,,,,,,
0.1895,119,-21.1,20.4,0.0010,,,,,,
0.2095,134,-16.4,20.4,0.0015,,,,,,
0.2595,161,-7.3,20.4,0.0020,,,,,,
0.3730,183,3.3,20.4,0.0050,,,,,,
0.5730,213,23.9,20.4,0.0065,,,,,,
0.7140,243,41.6,20.4,0.0045,127.28,2.10,,,,NaN
0.8185,273,57.9,20.4,0.0035,172.06,2.24,,,,NaN
0.9005,301,71.3,20.4,0.0030,224.89,2.35,,,,NaN
0.9955,331,90.2,20.4,0.0030,311.18,2.49,,,,NaN
1.0610,359,114.4,20.4,0.0025,394.15,2.60,,,,NaN
1.0810,498,125.1,20.4,0.0000,397.58,2.60,,,,NaN
1.1010,515,134.8,20.4,0.0010,413.87,2.62,,,,NaN
1.1210,531,145.1,20.4,0.0015,447.00,2.65,,,,NaN
1.1410,544,154.1,20.4,0.0015,394.94,2.60,,,,NaN
1.1615,556,161.8,20.4,0.0015,335.88,2.53,,,,NaN
1.1865,566,169.3,20.4,0.0025,289.18,2.46,,,,NaN
1.2205,576,177.1,20.4,0.0035,236.21,2.37,,,,NaN
1.2665,584,185.2,20.4,0.0060,181.32,2.26,,,,NaN
1.3255,592,192.8,20.4,0.0075,137.14,2.14,,,,NaN
1.4090,600,200.8,20.4,0.0110,,,,,,
1.5210,607,208.7,20.4,0.0155,,,,,,
1.6765,615,216.7,20.4,0.0195,,,,,,
1.8765,623,224.3,20.4,0.0255,,,,,,
2.0765,629,230.0,20.4,0.0310,,,,,,
