"Task","T3468"
"Scope 1/1, Sample 1/5 (JUNK 2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.3200","283","-16.9","19.6","0.0010","103.80","2.02","","","","NaN"
"0.3400","314","-11.5","19.6","0.0005","78.73","1.90","","","","NaN"
"0.3680","344","-7.1","19.6","0.0010","75.59","1.88","","","","NaN"
"0.4380","356","-5.0","19.6","0.0060","67.65","1.83","","","","NaN"
"0.6130","386","0.4","19.6","0.0060","-18.38","1.26","","","","NaN"
"0.8130","395","3.2","19.6","0.0220","-10.24","1.01","","","","NaN"
"1.0130","425","13.8","19.6","0.0065","230.08","2.36","","","","NaN"
"1.1265","455","29.1","19.6","0.0035","570.55","2.76","","","","NaN"
"1.1495","486","46.4","19.6","0.0010","713.16","2.85","","","","NaN"
"1.1695","516","65.9","19.6","0.0005","810.54","2.91","","","","NaN"
"1.1895","546","88.0","19.5","0.0005","819.09","2.91","","","","NaN"
"1.2095","576","113.7","19.5","0.0005","1106.82","3.04","","","","NaN"
"1.2295","606","139.4","19.5","0.0005","920.63","2.96","","","","NaN"
"1.2495","636","160.0","19.5","0.0005","708.35","2.85","","","","NaN"
"1.2695","666","171.7","19.5","0.0005","603.93","2.78","","","","NaN"
"1.2935","685","178.9","19.5","0.0015","491.31","2.69","","","","NaN"
"1.3455","704","190.4","19.5","0.0025","294.63","2.47","","","","NaN"
"1.3945","719","197.9","19.5","0.0035","","","","","",""
"1.4690","732","206.4","19.5","0.0060","","","","","",""
"1.5640","743","214.2","19.5","0.0090","","","","","",""
"1.6985","753","222.4","19.5","0.0135","","","","","",""
"1.8785","763","230.3","19.5","0.0190","","","","","",""
