"Task","T3672"
"Scope 1/1, Sample 1/3 (JUNK 2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"1.2265","485","99.1","22.0","0.0005","780.53","2.89","","","","NaN"
"1.2465","515","127.1","22.0","0.0005","1092.23","3.04","","","","NaN"
"1.2665","545","150.8","22.0","0.0005","813.76","2.91","","","","NaN"
"1.2865","576","165.2","22.0","0.0005","652.40","2.81","","","","NaN"
"1.3065","604","173.5","22.0","0.0005","560.65","2.75","","","","NaN"
"1.3400","629","182.0","22.0","0.0015","392.27","2.59","","","","NaN"
"1.3910","648","191.5","22.0","0.0025","237.62","2.38","","","","NaN"
"1.4510","664","199.5","22.0","0.0040","","","","","",""
"1.5320","676","207.5","22.0","0.0065","","","","","",""
"1.6445","688","215.7","22.0","0.0090","","","","","",""
"1.7925","699","223.5","22.0","0.0135","","","","","",""
"1.9925","708","231.2","22.0","0.0220","","","","","",""
"Scope 1/1, Sample 3/3 (CRM 4)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","124.2","21.8","NaN","","","","","",""
"0.0200","28","78.0","21.8","0.0005","","","","","",""
"0.0400","179","-23.4","21.8","0.0000","","","","","",""
"0.0600","209","-28.2","21.9","0.0005","","","","","",""
"0.1100","213","-28.5","21.9","0.0130","","","","","",""
"0.2350","216","-28.6","21.9","0.0390","-182.87","2.26","","","","NaN"
"0.4350","246","-20.4","21.9","0.0065","36.44","1.56","","","","NaN"
"0.6260","277","-12.3","21.9","0.0060","39.71","1.60","","","","NaN"
"0.8115","307","-3.2","21.9","0.0060","61.41","1.79","","","","NaN"
"0.9485","334","3.6","21.9","0.0050","110.28","2.04","","","","NaN"
"1.1120","364","15.7","21.9","0.0055","263.98","2.42","","","","NaN"
"1.1830","394","29.2","21.9","0.0025","470.68","2.67","","","","NaN"
"1.2030","424","43.7","21.9","0.0005","608.72","2.78","","","","NaN"
"1.2230","455","59.0","21.9","0.0005","682.31","2.83","","","","NaN"
"1.2430","485","75.6","21.9","0.0005","760.13","2.88","","","","NaN"
"1.2630","515","94.1","21.9","0.0005","967.31","2.99","","","","NaN"
"1.2830","545","114.7","21.9","0.0005","952.11","2.98","","","","NaN"
"1.3030","576","135.0","21.9","0.0005","822.56","2.92","","","","NaN"
"1.3230","606","152.0","21.9","0.0005","650.66","2.81","","","","NaN"
"1.3430","636","163.4","21.9","0.0005","525.10","2.72","","","","NaN"
"1.3640","664","171.6","21.9","0.0010","447.70","2.65","","","","NaN"
"1.3945","688","179.8","21.9","0.0010","336.70","2.53","","","","NaN"
"1.4375","708","188.2","21.9","0.0020","229.06","2.36","","","","NaN"
"1.4930","724","195.2","21.9","0.0035","","","","","",""
"1.5940","738","205.0","21.9","0.0070","","","","","",""
"1.7000","750","213.2","21.9","0.0085","","","","","",""
"1.8305","761","220.6","21.9","0.0125","","","","","",""
"2.0230","770","228.6","21.9","0.0225","","","","","",""
