Task,T1487
Scope 1/1, Sample 1/8 (JUNK2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.0105,529,200.2,22.2,0.0060,,,,,,
1.0765,536,208.3,22.2,0.0090,,,,,,
1.1645,544,216.1,22.2,0.0105,,,,,,
1.2870,551,224.1,22.2,0.0165,,,,,,
1.4550,558,232.0,22.2,0.0230,,,,,,
Scope 1/1, Sample 6/8 (BT3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,53.0,22.0,NaN,,,,,,
0.0200,28,-25.2,22.1,0.0005,,,,,,
0.0400,52,-38.3,22.1,0.0010,,,,,,
0.0900,56,-38.6,22.1,0.0145,,,,,,
0.2150,86,-10.1,22.1,0.0040,,,,,,
0.2395,113,3.2,22.0,0.0010,,,,,,
0.2595,144,12.1,22.0,0.0005,140.59,2.15,,,,NaN
0.3040,171,20.0,22.0,0.0015,124.45,2.09,,,,NaN
0.4150,201,32.8,22.0,0.0035,86.95,1.94,,,,NaN
0.6150,232,53.6,22.0,0.0065,173.34,2.24,,,,NaN
0.7845,262,101.3,22.0,0.0055,490.53,2.69,,,,NaN
0.8045,407,130.2,22.0,0.0000,470.01,2.67,,,,NaN
0.8245,428,141.9,22.0,0.0010,437.57,2.64,,,,NaN
0.8585,448,162.1,22.0,0.0015,445.45,2.65,,,,NaN
0.8785,461,171.2,22.0,0.0015,467.65,2.67,,,,NaN
0.9015,472,179.3,22.0,0.0020,359.73,2.56,,,,NaN
0.9315,482,187.1,22.0,0.0030,281.50,2.45,,,,NaN
0.9720,492,195.2,22.0,0.0040,219.78,2.34,,,,NaN
1.0245,500,202.9,22.0,0.0065,,,,,,
1.0985,508,211.0,22.0,0.0095,,,,,,
1.1970,516,218.9,22.0,0.0130,,,,,,
1.3330,523,226.8,22.0,0.0205,,,,,,
1.5245,530,234.9,22.0,0.0290,,,,,,
Scope 1/1, Sample 7/8 (QT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,17.1,21.8,NaN,,,,,,
0.0200,28,-56.1,21.9,0.0005,,,,,,
0.0400,31,-57.4,21.9,0.0070,,,,,,
0.0900,49,-53.3,21.9,0.0030,,,,,,
0.2150,79,-28.5,21.9,0.0040,,,,,,
0.2485,109,-11.8,21.9,0.0010,,,,,,
0.2685,132,-4.6,21.9,0.0010,,,,,,
0.3185,142,-0.6,21.9,0.0050,,,,,,
0.4435,172,11.9,21.9,0.0040,,,,,,
0.5715,203,24.6,21.9,0.0040,71.79,1.86,,,,NaN
0.7345,233,38.9,21.9,0.0055,73.73,1.87,,,,NaN
0.9345,263,56.1,21.9,0.0065,123.53,2.09,,,,NaN
1.1225,293,82.0,21.9,0.0060,221.26,2.34,,,,NaN
1.1955,323,102.6,21.9,0.0025,284.07,2.45,,,,NaN
1.2155,460,111.2,21.9,0.0000,306.24,2.49,,,,NaN
1.2355,480,115.9,21.9,0.0010,326.49,2.51,,,,NaN
1.2855,508,131.8,21.9,0.0020,378.09,2.58,,,,NaN
1.3055,527,139.8,21.9,0.0010,384.98,2.59,,,,NaN
1.3255,547,149.3,21.9,0.0010,423.27,2.63,,,,NaN
1.3455,563,158.5,21.9,0.0015,417.83,2.62,,,,NaN
1.3655,576,167.1,21.9,0.0015,370.48,2.57,,,,NaN
1.3855,587,174.3,21.9,0.0020,321.28,2.51,,,,NaN
1.4115,598,181.9,21.9,0.0025,279.10,2.45,,,,NaN
1.4455,607,189.8,21.9,0.0035,229.94,2.36,,,,NaN
1.4890,617,197.5,21.9,0.0045,,,,,,
1.5480,625,205.2,21.9,0.0070,,,,,,
1.6310,634,213.3,21.9,0.0100,,,,,,
1.7415,641,221.2,21.9,0.0150,,,,,,
1.8925,649,229.1,21.9,0.0195,,,,,,
Scope 1/1, Sample 8/8 (QT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,10.9,21.7,NaN,,,,,,
0.0200,28,-57.0,21.7,0.0005,,,,,,
0.0400,31,-57.9,21.7,0.0075,,,,,,
0.0900,49,-53.2,21.7,0.0025,,,,,,
0.2150,80,-28.2,21.7,0.0040,,,,,,
0.2530,110,-10.8,21.7,0.0015,,,,,,
0.2730,133,-3.3,21.7,0.0010,,,,,,
0.3230,142,0.1,21.7,0.0055,,,,,,
0.4480,172,13.0,21.7,0.0040,,,,,,
0.5695,203,25.5,21.7,0.0040,,,,,,
0.7240,233,38.4,21.8,0.0050,76.44,1.88,,,,NaN
0.9240,263,56.2,21.8,0.0065,122.82,2.09,,,,NaN
1.0935,293,79.5,21.8,0.0055,200.69,2.30,,,,NaN
1.1685,324,98.5,21.8,0.0025,255.84,2.41,,,,NaN
1.2025,348,108.5,21.8,0.0015,290.15,2.46,,,,NaN
1.2260,485,114.2,21.8,0.0000,316.42,2.50,,,,NaN
1.2655,510,125.9,21.8,0.0015,359.34,2.56,,,,NaN
1.2875,530,134.4,21.8,0.0010,374.59,2.57,,,,NaN
1.3075,548,143.0,21.8,0.0010,421.19,2.62,,,,NaN
1.3275,565,152.7,21.8,0.0010,442.39,2.65,,,,NaN
1.3475,581,161.9,21.8,0.0015,407.49,2.61,,,,NaN
1.3675,593,170.1,21.8,0.0015,349.68,2.54,,,,NaN
1.3895,604,177.6,21.8,0.0020,306.93,2.49,,,,NaN
1.4180,615,185.2,21.8,0.0025,262.48,2.42,,,,NaN
1.4555,624,193.0,21.8,0.0040,211.48,2.33,,,,NaN
1.5050,633,200.7,21.8,0.0060,,,,,,
1.5730,641,208.6,21.8,0.0090,,,,,,
1.6650,648,216.6,21.8,0.0125,,,,,,
1.7895,656,224.5,21.8,0.0155,,,,,,
1.9605,663,232.4,21.8,0.0240,,,,,,
