"Task","T3452"
"Scope 1/1, Sample 1/9 (MT 1)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.4525","375","-2.3","19.4","0.0030","78.48","1.89","","","","NaN"
"0.6525","405","2.7","19.4","0.0065","11.51","1.06","","","","NaN"
"0.8525","435","8.6","19.4","0.0065","-2.54","0.41","","","","NaN"
"1.0525","465","16.6","19.4","0.0065","67.81","1.83","","","","NaN"
"1.2525","496","28.8","19.4","0.0065","302.11","2.48","","","","NaN"
"1.3390","526","45.4","19.4","0.0030","538.10","2.73","","","","NaN"
"1.3590","556","63.4","19.4","0.0005","683.60","2.83","","","","NaN"
"1.3790","586","83.5","19.4","0.0005","742.73","2.87","","","","NaN"
"1.3990","616","105.7","19.4","0.0005","764.80","2.88","","","","NaN"
"1.4190","646","128.4","19.4","0.0005","994.24","3.00","","","","NaN"
"1.4390","677","148.5","19.4","0.0005","754.27","2.88","","","","NaN"
"1.4590","707","163.5","19.4","0.0005","596.34","2.78","","","","NaN"
"1.4790","735","172.2","19.4","0.0005","506.26","2.70","","","","NaN"
"1.5105","758","181.2","19.4","0.0015","380.30","2.58","","","","NaN"
"1.5525","778","190.3","19.4","0.0020","260.08","2.42","","","","NaN"
"1.6025","793","198.1","19.4","0.0035","","","","","",""
"1.6730","807","206.4","19.4","0.0050","","","","","",""
"1.7630","819","214.1","19.4","0.0075","","","","","",""
"1.8920","830","222.2","19.4","0.0125","","","","","",""
"2.0670","839","230.1","19.4","0.0200","","","","","",""
"Scope 1/1, Sample 3/9 (MT 3)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","117.2","19.3","NaN","","","","","",""
"0.0200","28","62.7","19.3","0.0005","","","","","",""
"0.0400","178","-46.0","19.3","0.0000","","","","","",""
"0.0600","185","-46.7","19.3","0.0030","","","","","",""
"0.1100","188","-46.8","19.3","0.0165","","","","","",""
"0.2350","218","-36.2","19.3","0.0040","546.49","2.74","","","","NaN"
"0.2795","248","-26.2","19.3","0.0015","244.61","2.39","","","","NaN"
"0.2995","279","-19.1","19.3","0.0005","104.99","2.02","","","","NaN"
"0.3195","309","-13.9","19.3","0.0005","90.93","1.96","","","","NaN"
"0.3610","339","-9.6","19.3","0.0015","90.40","1.96","","","","NaN"
"0.4650","369","-4.7","19.3","0.0035","66.48","1.82","","","","NaN"
"0.6650","399","0.3","19.3","0.0065","8.54","0.93","","","","NaN"
"0.8650","410","3.2","19.3","0.0190","8.43","0.93","","","","NaN"
"1.0650","440","12.4","19.3","0.0065","76.73","1.88","","","","NaN"
"1.2185","470","22.7","19.4","0.0050","206.48","2.31","","","","NaN"
"1.3000","500","34.3","19.4","0.0025","348.06","2.54","","","","NaN"
"1.3260","530","46.7","19.4","0.0010","456.16","2.66","","","","NaN"
"1.3460","560","59.1","19.4","0.0005","535.34","2.73","","","","NaN"
"1.3660","591","72.2","19.4","0.0005","598.08","2.78","","","","NaN"
"1.3860","621","86.0","19.4","0.0005","738.65","2.87","","","","NaN"
"1.4060","651","101.0","19.4","0.0005","782.31","2.89","","","","NaN"
"1.4260","681","116.4","19.4","0.0005","790.52","2.90","","","","NaN"
"1.4460","711","132.8","19.4","0.0005","737.07","2.87","","","","NaN"
"1.4660","742","148.3","19.4","0.0005","622.12","2.79","","","","NaN"
"1.4860","772","160.9","19.4","0.0005","506.75","2.70","","","","NaN"
"1.5060","797","169.3","19.4","0.0010","428.10","2.63","","","","NaN"
"1.5340","819","178.3","19.4","0.0015","346.25","2.54","","","","NaN"
"1.5670","836","186.1","19.4","0.0020","268.23","2.43","","","","NaN"
"1.6135","852","194.5","19.4","0.0030","194.44","2.29","","","","NaN"
"1.6705","865","202.1","19.4","0.0045","","","","","",""
"1.7530","876","210.2","19.4","0.0075","","","","","",""
"1.8625","886","218.2","19.4","0.0105","","","","","",""
"2.0105","895","225.8","19.4","0.0155","","","","","",""
"2.2105","904","233.7","19.4","0.0210","","","","","",""
"Scope 1/1, Sample 4/9 (T 1)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","117.3","19.2","NaN","","","","","",""
"0.0200","28","61.4","19.3","0.0005","","","","","",""
"0.0400","179","-49.9","19.3","0.0000","","","","","",""
"0.0600","182","-50.2","19.3","0.0075","","","","","",""
"0.1100","185","-50.3","19.3","0.0165","","","","","",""
"0.2350","215","-38.9","19.3","0.0040","609.75","2.79","","","","NaN"
"0.2730","245","-28.5","19.3","0.0010","290.93","2.46","","","","NaN"
"0.2930","276","-21.1","19.3","0.0005","118.45","2.07","","","","NaN"
"0.3130","306","-15.4","19.3","0.0005","101.54","2.01","","","","NaN"
"0.3490","336","-10.6","19.3","0.0010","102.92","2.01","","","","NaN"
"0.4390","366","-5.5","19.3","0.0030","83.07","1.92","","","","NaN"
"0.6390","396","0.3","19.3","0.0065","0.56","-0.25","","","","NaN"
"0.8390","409","3.2","19.3","0.0150","-7.28","0.86","","","","NaN"
"1.0390","440","11.7","19.3","0.0065","93.57","1.97","","","","NaN"
"1.2195","470","25.5","19.3","0.0060","356.69","2.55","","","","NaN"
"1.2770","500","41.9","19.3","0.0020","553.68","2.74","","","","NaN"
"1.2970","530","58.9","19.3","0.0005","691.34","2.84","","","","NaN"
"1.3170","560","77.5","19.3","0.0005","747.55","2.87","","","","NaN"
"1.3370","591","98.1","19.3","0.0005","839.46","2.92","","","","NaN"
"1.3570","621","120.0","19.3","0.0005","1000.30","3.00","","","","NaN"
"1.3770","651","141.5","19.3","0.0005","814.82","2.91","","","","NaN"
"1.3970","681","157.7","19.3","0.0005","630.53","2.80","","","","NaN"
"1.4170","710","168.4","19.3","0.0005","522.59","2.72","","","","NaN"
"1.4400","729","175.5","19.3","0.0010","433.71","2.64","","","","NaN"
"1.4840","748","186.6","19.3","0.0025","290.13","2.46","","","","NaN"
"1.5230","762","193.6","19.3","0.0025","209.82","2.32","","","","NaN"
"1.5860","776","202.0","19.3","0.0045","","","","","",""
"1.6650","787","209.8","19.3","0.0070","","","","","",""
"1.7760","798","217.9","19.3","0.0100","","","","","",""
"1.9265","808","225.7","19.3","0.0155","","","","","",""
"2.1265","817","233.4","19.3","0.0225","","","","","",""
"Scope 1/1, Sample 5/9 (T 2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","114.4","19.1","NaN","","","","","",""
"0.0200","28","52.3","19.2","0.0005","","","","","",""
"0.0400","179","-59.7","19.2","0.0000","","","","","",""
"0.0600","182","-59.8","19.2","0.0070","","","","","",""
"0.1100","185","-59.8","19.2","0.0165","","","","","",""
"0.2350","215","-47.2","19.2","0.0040","675.10","2.83","","","","NaN"
"0.2665","245","-35.3","19.2","0.0010","316.80","2.50","","","","NaN"
"0.2865","276","-26.9","19.2","0.0005","131.04","2.12","","","","NaN"
"0.3065","306","-20.7","19.2","0.0005","116.77","2.07","","","","NaN"
"0.3415","336","-15.5","19.2","0.0010","120.08","2.08","","","","NaN"
"0.4290","366","-10.2","19.2","0.0030","98.14","1.99","","","","NaN"
"0.6290","396","-3.8","19.2","0.0065","17.35","1.24","","","","NaN"
"0.8290","426","3.0","19.2","0.0065","11.20","1.05","","","","NaN"
"1.0290","457","12.2","19.2","0.0065","89.93","1.95","","","","NaN"
"1.1780","487","22.5","19.2","0.0050","246.07","2.39","","","","NaN"
"1.2560","517","36.0","19.2","0.0025","420.32","2.62","","","","NaN"
"1.2760","547","49.4","19.2","0.0005","548.22","2.74","","","","NaN"
"1.2960","578","63.4","19.2","0.0005","637.16","2.80","","","","NaN"
"1.3160","608","78.8","19.2","0.0005","708.24","2.85","","","","NaN"
"1.3360","638","95.8","19.2","0.0005","896.06","2.95","","","","NaN"
"1.3560","668","114.7","19.2","0.0005","910.28","2.96","","","","NaN"
"1.3760","698","133.7","19.2","0.0005","817.91","2.91","","","","NaN"
"1.3960","728","151.1","19.2","0.0005","661.24","2.82","","","","NaN"
"1.4160","759","163.6","19.2","0.0005","527.66","2.72","","","","NaN"
"1.4360","786","171.9","19.2","0.0005","450.20","2.65","","","","NaN"
"1.4650","809","180.4","19.3","0.0015","353.03","2.55","","","","NaN"
"1.5035","828","188.7","19.3","0.0020","253.33","2.40","","","","NaN"
"1.5545","844","196.7","19.3","0.0030","","","","","",""
"1.6240","858","204.9","19.3","0.0050","","","","","",""
"1.7150","870","212.8","19.3","0.0080","","","","","",""
"1.8415","880","220.7","19.3","0.0125","","","","","",""
"2.0175","890","228.8","19.3","0.0185","","","","","",""
"Scope 1/1, Sample 6/9 (T 3)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","113.4","19.0","NaN","","","","","",""
"0.0200","28","51.5","19.1","0.0005","","","","","",""
"0.0400","177","-60.5","19.1","0.0000","","","","","",""
"0.0600","180","-60.6","19.1","0.0055","","","","","",""
"0.1100","211","-56.6","19.1","0.0015","","","","","",""
"0.1580","241","-49.6","19.1","0.0015","510.34","2.71","","","","NaN"
"0.1895","271","-42.2","19.1","0.0010","201.61","2.30","","","","NaN"
"0.2100","301","-35.2","19.1","0.0005","139.07","2.14","","","","NaN"
"0.2300","332","-29.4","19.1","0.0005","140.67","2.15","","","","NaN"
"0.2625","362","-23.9","19.1","0.0010","140.28","2.15","","","","NaN"
"0.3435","392","-17.9","19.1","0.0025","98.21","1.99","","","","NaN"
"0.5435","422","-11.2","19.1","0.0065","27.04","1.43","","","","NaN"
"0.7435","452","-3.3","19.1","0.0065","5.29","0.72","","","","NaN"
"0.9435","477","3.3","19.1","0.0080","48.10","1.68","","","","NaN"
"1.1435","508","14.2","19.1","0.0065","207.45","2.32","","","","NaN"
"1.2515","538","28.1","19.1","0.0035","413.62","2.62","","","","NaN"
"1.2775","568","42.6","19.1","0.0010","578.37","2.76","","","","NaN"
"1.2975","598","58.1","19.1","0.0005","691.38","2.84","","","","NaN"
"1.3175","628","75.7","19.1","0.0005","738.60","2.87","","","","NaN"
"1.3375","659","94.6","19.2","0.0005","949.42","2.98","","","","NaN"
"1.3575","689","115.6","19.2","0.0005","984.60","2.99","","","","NaN"
"1.3775","719","136.5","19.2","0.0005","844.66","2.93","","","","NaN"
"1.3975","749","154.3","19.2","0.0005","660.55","2.82","","","","NaN"
"1.4175","779","166.1","19.2","0.0005","533.28","2.73","","","","NaN"
"1.4380","803","173.7","19.2","0.0010","455.77","2.66","","","","NaN"
"1.4725","825","183.0","19.2","0.0015","332.72","2.52","","","","NaN"
"1.5130","842","190.9","19.2","0.0025","233.18","2.37","","","","NaN"
"1.5695","856","199.2","19.2","0.0040","","","","","",""
"1.6420","869","207.0","19.2","0.0060","","","","","",""
"1.7435","879","215.0","19.2","0.0100","","","","","",""
"1.8810","889","222.1","19.2","0.0140","","","","","",""
"2.0810","898","230.6","19.2","0.0230","","","","","",""
"Scope 1/1, Sample 7/9 (T 4)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","115.7","19.0","NaN","","","","","",""
"0.0200","28","60.7","19.0","0.0005","","","","","",""
"0.0400","179","-50.6","19.0","0.0000","","","","","",""
"0.0600","182","-51.0","19.0","0.0070","","","","","",""
"0.1100","185","-51.0","19.0","0.0155","","","","","",""
"0.2350","215","-38.8","19.1","0.0040","621.28","2.79","","","","NaN"
"0.2685","246","-28.5","19.1","0.0010","279.02","2.45","","","","NaN"
"0.2885","276","-21.2","19.1","0.0005","118.74","2.07","","","","NaN"
"0.3085","306","-15.6","19.1","0.0005","103.47","2.01","","","","NaN"
"0.3460","336","-10.9","19.1","0.0010","104.05","2.02","","","","NaN"
"0.4400","366","-5.7","19.1","0.0030","79.17","1.90","","","","NaN"
"0.6400","396","0.2","19.1","0.0065","0.12","-0.90","","","","NaN"
"0.8400","408","3.3","19.1","0.0165","2.96","0.47","","","","NaN"
"1.0400","438","12.6","19.1","0.0065","115.93","2.06","","","","NaN"
"1.1880","468","25.6","19.1","0.0050","327.90","2.52","","","","NaN"
"1.2355","499","39.1","19.1","0.0015","482.95","2.68","","","","NaN"
"1.2555","529","53.2","19.1","0.0005","606.66","2.78","","","","NaN"
"1.2755","559","68.4","19.1","0.0005","676.15","2.83","","","","NaN"
"1.2955","589","85.3","19.1","0.0005","789.17","2.90","","","","NaN"
"1.3155","620","103.6","19.1","0.0005","946.37","2.98","","","","NaN"
"1.3355","650","123.3","19.1","0.0005","883.63","2.95","","","","NaN"
"1.3555","680","142.1","19.1","0.0005","740.13","2.87","","","","NaN"
"1.3755","710","157.6","19.1","0.0005","589.46","2.77","","","","NaN"
"1.3955","734","166.9","19.1","0.0010","488.27","2.69","","","","NaN"
"1.4235","755","176.4","19.1","0.0015","387.37","2.59","","","","NaN"
"1.4560","772","184.5","19.1","0.0020","294.99","2.47","","","","NaN"
"1.4995","788","192.8","19.1","0.0025","210.18","2.32","","","","NaN"
"1.5545","801","200.3","19.1","0.0040","","","","","",""
"1.6360","813","208.6","19.1","0.0070","","","","","",""
"1.7405","822","216.3","19.1","0.0110","","","","","",""
"1.8900","832","224.6","19.1","0.0155","","","","","",""
"2.0865","841","232.3","19.1","0.0225","","","","","",""
"Scope 1/1, Sample 8/9 (T 5)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","114.0","18.9","NaN","","","","","",""
"0.0200","28","53.2","19.0","0.0005","","","","","",""
"0.0400","167","-58.3","19.0","0.0000","","","","","",""
"0.0600","170","-58.6","19.0","0.0060","","","","","",""
"0.1100","173","-58.6","19.0","0.0145","","","","","",""
"0.2350","204","-46.0","19.0","0.0040","661.92","2.82","","","","NaN"
"0.2670","234","-34.3","19.0","0.0010","303.24","2.48","","","","NaN"
"0.2870","264","-26.1","19.0","0.0005","128.86","2.11","","","","NaN"
"0.3070","294","-20.1","19.0","0.0005","115.35","2.06","","","","NaN"
"0.3435","324","-14.9","19.0","0.0010","118.11","2.07","","","","NaN"
"0.4345","355","-9.4","19.0","0.0030","94.43","1.98","","","","NaN"
"0.6345","385","-3.0","19.0","0.0065","11.21","1.05","","","","NaN"
"0.8345","415","3.2","19.0","0.0065","-2.59","0.41","","","","NaN"
"1.0345","445","11.5","19.0","0.0065","83.90","1.92","","","","NaN"
"1.2190","475","23.6","19.0","0.0060","338.90","2.53","","","","NaN"
"1.2960","506","40.9","19.0","0.0025","582.37","2.77","","","","NaN"
"1.3160","536","59.5","19.0","0.0005","728.47","2.86","","","","NaN"
"1.3360","566","80.5","19.0","0.0005","777.99","2.89","","","","NaN"
"1.3560","596","104.7","19.0","0.0005","824.34","2.92","","","","NaN"
"1.3760","626","129.4","19.0","0.0005","1037.09","3.02","","","","NaN"
"1.3960","656","150.7","19.0","0.0005","755.28","2.88","","","","NaN"
"1.4160","687","164.4","19.0","0.0005","603.39","2.78","","","","NaN"
"1.4360","708","172.1","19.0","0.0010","517.25","2.71","","","","NaN"
"1.4725","728","182.3","19.0","0.0020","361.22","2.56","","","","NaN"
"1.5120","743","190.1","19.0","0.0025","249.30","2.40","","","","NaN"
"1.5695","758","198.8","19.0","0.0040","","","","","",""
"1.6390","769","206.3","19.0","0.0065","","","","","",""
"1.7445","780","214.8","19.0","0.0100","","","","","",""
"1.8755","789","222.4","19.0","0.0150","","","","","",""
"2.0680","798","230.5","19.0","0.0225","","","","","",""
"Scope 1/1, Sample 9/9 (T 6)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","116.1","18.9","NaN","","","","","",""
"0.0200","28","60.6","18.9","0.0005","","","","","",""
"0.0400","179","-50.5","18.9","0.0000","","","","","",""
"0.0600","182","-50.9","18.9","0.0060","","","","","",""
"0.1100","185","-51.1","18.9","0.0145","","","","","",""
"0.2350","216","-40.0","18.9","0.0040","592.38","2.77","","","","NaN"
"0.2755","246","-29.4","18.9","0.0015","278.55","2.44","","","","NaN"
"0.2955","276","-21.9","18.9","0.0005","116.22","2.07","","","","NaN"
"0.3155","306","-16.3","19.0","0.0005","100.65","2.00","","","","NaN"
"0.3535","336","-11.5","19.0","0.0010","101.31","2.01","","","","NaN"
"0.4485","367","-6.1","19.0","0.0030","79.40","1.90","","","","NaN"
"0.6485","397","-0.4","19.0","0.0065","0.04","-1.35","","","","NaN"
"0.8485","415","3.3","19.0","0.0110","-5.26","0.72","","","","NaN"
"1.0485","445","11.9","19.0","0.0065","106.31","2.03","","","","NaN"
"1.2180","475","25.0","19.0","0.0055","379.04","2.58","","","","NaN"
"1.2760","505","41.3","19.0","0.0020","593.47","2.77","","","","NaN"
"1.2960","536","59.5","19.0","0.0005","731.77","2.86","","","","NaN"
"1.3160","566","80.0","19.0","0.0005","775.91","2.89","","","","NaN"
"1.3360","596","103.2","19.0","0.0005","881.03","2.94","","","","NaN"
"1.3560","626","127.4","19.0","0.0005","1023.77","3.01","","","","NaN"
"1.3760","656","148.8","19.0","0.0005","767.79","2.89","","","","NaN"
"1.3960","686","163.3","19.0","0.0005","607.81","2.78","","","","NaN"
"1.4160","711","171.6","19.0","0.0010","518.66","2.71","","","","NaN"
"1.4500","731","181.1","19.0","0.0015","375.33","2.57","","","","NaN"
"1.4920","748","189.9","19.0","0.0025","254.07","2.40","","","","NaN"
"1.5435","762","197.6","19.0","0.0040","","","","","",""
"1.6170","773","205.8","19.0","0.0065","","","","","",""
"1.7145","784","213.8","19.1","0.0090","","","","","",""
"1.8455","794","221.6","19.1","0.0130","","","","","",""
"2.0300","803","229.7","19.1","0.0210","","","","","",""
