Task,T675
Scope 1/1, Sample 1/4 (Junk 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0400,28,-57.3,21.9,0.0060,,,,,,
0.0900,59,-45.8,21.8,0.0015,,,,,,
0.1145,86,-36.5,21.8,0.0010,,,,,,
0.1400,114,-26.3,21.8,0.0010,,,,,,
0.1780,144,-12.8,21.8,0.0015,,,,,,
0.2285,168,-1.1,21.8,0.0020,,,,,,
0.3350,198,15.9,21.7,0.0035,,,,,,
0.4790,228,36.2,21.7,0.0050,97.77,1.99,,,,NaN
0.6085,258,53.4,21.7,0.0045,83.20,1.92,,,,NaN
0.7355,263,61.0,21.7,0.0255,111.23,2.05,,,,NaN
0.9355,293,89.5,21.7,0.0065,272.78,2.44,,,,NaN
0.9985,323,109.7,21.6,0.0020,371.67,2.57,,,,NaN
1.0185,459,120.5,21.5,0.0000,398.07,2.60,,,,NaN
1.0385,476,128.3,21.5,0.0010,412.90,2.62,,,,NaN
1.0675,493,142.7,21.5,0.0015,449.63,2.65,,,,NaN
1.0875,507,153.3,21.5,0.0015,475.51,2.68,,,,NaN
1.1075,519,163.0,21.5,0.0015,413.11,2.62,,,,NaN
1.1275,530,171.3,21.5,0.0020,355.34,2.55,,,,NaN
1.1500,539,178.7,21.5,0.0025,310.25,2.49,,,,NaN
1.1805,548,186.7,21.5,0.0035,260.42,2.42,,,,NaN
1.2185,556,194.2,21.5,0.0045,206.60,2.32,,,,NaN
1.2735,564,202.3,21.5,0.0070,,,,,,
1.3440,572,210.0,21.5,0.0090,,,,,,
1.4450,579,218.1,21.5,0.0140,,,,,,
1.5810,586,226.1,21.5,0.0195,,,,,,
1.7655,593,234.0,21.5,0.0265,,,,,,
Scope 1/1, Sample 3/4 (BLT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-15.5,21.5,NaN,,,,,,
0.0200,26,-56.9,21.6,0.0010,,,,,,
0.0400,29,-57.3,21.6,0.0060,,,,,,
0.0900,59,-46.1,21.6,0.0015,,,,,,
0.1150,86,-36.9,21.5,0.0010,,,,,,
0.1420,116,-26.0,21.5,0.0010,,,,,,
0.1780,147,-13.5,21.5,0.0010,,,,,,
0.2325,174,-0.9,21.5,0.0020,,,,,,
0.3360,204,14.7,21.5,0.0035,,,,,,
0.4975,234,38.4,21.4,0.0055,95.99,1.98,,,,NaN
0.6095,264,53.6,21.4,0.0035,85.92,1.93,,,,NaN
0.7385,294,67.0,21.4,0.0045,118.29,2.07,,,,NaN
0.9370,324,90.5,21.4,0.0065,265.83,2.42,,,,NaN
1.0560,354,134.8,21.4,0.0040,404.20,2.61,,,,NaN
1.0760,489,147.7,21.3,0.0000,378.17,2.58,,,,NaN
1.0960,502,158.5,21.3,0.0015,352.08,2.55,,,,NaN
1.1160,514,167.3,21.3,0.0015,397.70,2.60,,,,NaN
1.1380,524,175.5,21.3,0.0020,329.24,2.52,,,,NaN
1.1635,534,183.0,21.3,0.0025,292.73,2.47,,,,NaN
1.1975,542,190.5,21.3,0.0045,232.87,2.37,,,,NaN
1.2460,550,198.7,21.3,0.0060,,,,,,
1.3080,558,206.5,21.3,0.0075,,,,,,
1.3940,565,214.4,21.2,0.0120,,,,,,
1.5125,572,222.4,21.2,0.0170,,,,,,
1.6745,579,230.4,21.2,0.0235,,,,,,
Scope 1/1, Sample 4/4 (BLT3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-15.8,21.0,NaN,,,,,,
0.0200,24,-56.6,21.1,0.0010,,,,,,
0.0400,27,-57.2,21.1,0.0060,,,,,,
0.0900,57,-46.4,21.1,0.0015,,,,,,
0.1175,85,-36.5,21.1,0.0010,,,,,,
0.1445,115,-25.4,21.0,0.0010,,,,,,
0.1780,144,-13.4,21.0,0.0010,,,,,,
0.2300,168,-1.2,21.0,0.0020,,,,,,
0.3340,198,14.4,21.0,0.0035,,,,,,
0.4995,228,36.5,21.0,0.0055,94.44,1.98,,,,NaN
0.6350,259,54.9,21.0,0.0045,88.61,1.95,,,,NaN
0.7500,284,66.6,21.0,0.0045,122.50,2.09,,,,NaN
0.9500,314,91.7,21.0,0.0065,277.95,2.44,,,,NaN
1.0540,344,130.8,21.0,0.0035,406.50,2.61,,,,NaN
1.0740,479,143.7,21.0,0.0000,393.47,2.59,,,,NaN
1.0940,492,154.2,21.0,0.0015,372.54,2.57,,,,NaN
1.1140,504,164.0,21.0,0.0015,414.16,2.62,,,,NaN
1.1340,514,171.9,20.9,0.0020,359.33,2.56,,,,NaN
1.1590,523,180.0,20.9,0.0030,309.44,2.49,,,,NaN
1.1890,532,187.5,20.9,0.0035,253.81,2.40,,,,NaN
1.2295,540,195.1,20.9,0.0055,,,,,,
1.2875,547,203.3,20.9,0.0080,,,,,,
1.3620,554,211.0,20.9,0.0105,,,,,,
1.4685,561,219.1,20.9,0.0145,,,,,,
1.6105,569,227.0,20.9,0.0185,,,,,,
