"Task","T3556"
"Scope 1/1, Sample 1/5 (JUNK 2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.5295","418","3.1","19.3","0.0050","12.92","1.11","","","","NaN"
"0.7295","448","9.0","19.3","0.0065","-39.19","1.59","","","","NaN"
"0.9295","478","18.7","19.3","0.0065","192.17","2.28","","","","NaN"
"1.0670","509","35.3","19.3","0.0045","638.27","2.81","","","","NaN"
"1.0935","539","55.2","19.3","0.0010","766.41","2.88","","","","NaN"
"1.1135","569","79.1","19.2","0.0005","807.80","2.91","","","","NaN"
"1.1335","599","108.1","19.2","0.0005","727.94","2.86","","","","NaN"
"1.1535","630","137.0","19.2","0.0005","1060.65","3.03","","","","NaN"
"1.1735","660","159.4","19.2","0.0005","757.66","2.88","","","","NaN"
"1.1935","690","171.7","19.2","0.0005","653.93","2.82","","","","NaN"
"1.2170","713","179.1","19.2","0.0010","531.53","2.73","","","","NaN"
"1.2670","734","190.1","19.2","0.0025","315.01","2.50","","","","NaN"
"1.3185","749","198.0","19.1","0.0035","","","","","",""
"1.3935","763","206.5","19.1","0.0055","","","","","",""
"1.4890","775","214.4","19.1","0.0080","","","","","",""
"1.6230","786","222.3","19.1","0.0130","","","","","",""
"1.8090","795","230.4","19.1","0.0200","","","","","",""
"Scope 1/1, Sample 3/5 (BT 2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","120.9","18.8","NaN","","","","","",""
"0.0200","28","70.7","18.9","0.0005","","","","","",""
"0.0400","179","-32.5","18.9","0.0000","","","","","",""
"0.0600","209","-36.3","18.9","0.0005","","","","","",""
"0.1100","212","-36.6","18.9","0.0160","","","","","",""
"0.2350","216","-36.4","18.9","0.0355","-6.65","0.82","","","","NaN"
"0.4350","246","-25.3","18.8","0.0065","200.82","2.30","","","","NaN"
"0.5390","276","-16.2","18.8","0.0035","111.40","2.05","","","","NaN"
"0.5965","306","-8.6","18.8","0.0020","105.00","2.02","","","","NaN"
"0.6365","336","-1.7","18.8","0.0015","88.05","1.94","","","","NaN"
"0.6725","365","3.4","18.8","0.0010","50.94","1.71","","","","NaN"
"0.7400","395","9.2","18.8","0.0020","-25.22","1.40","","","","NaN"
"0.8980","426","16.6","18.8","0.0050","-45.85","1.66","","","","NaN"
"1.0980","456","31.5","18.8","0.0065","528.51","2.72","","","","NaN"
"1.1660","486","61.6","18.8","0.0025","796.30","2.90","","","","NaN"
"1.1860","516","97.9","18.8","0.0005","629.69","2.80","","","","NaN"
"1.2060","546","134.4","18.8","0.0005","591.24","2.77","","","","NaN"
"1.2260","577","160.7","18.8","0.0005","801.99","2.90","","","","NaN"
"1.2460","607","173.3","18.8","0.0005","592.92","2.77","","","","NaN"
"1.2725","629","181.1","18.8","0.0010","591.67","2.77","","","","NaN"
"1.3300","649","192.4","18.8","0.0030","314.03","2.50","","","","NaN"
"1.3915","665","200.8","18.8","0.0040","","","","","",""
"1.4750","678","209.1","18.8","0.0060","","","","","",""
"1.5845","690","217.0","18.7","0.0090","","","","","",""
"1.7385","700","225.1","18.7","0.0150","","","","","",""
"1.9385","709","232.8","18.7","0.0215","","","","","",""
"Scope 1/1, Sample 4/5 (BT 3)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","120.9","18.6","NaN","","","","","",""
"0.0200","28","70.8","18.6","0.0005","","","","","",""
"0.0400","179","-33.3","18.6","0.0000","","","","","",""
"0.0600","209","-36.9","18.6","0.0005","","","","","",""
"0.1100","212","-37.0","18.6","0.0160","","","","","",""
"0.2350","242","-27.9","18.6","0.0040","240.50","2.38","","","","NaN"
"0.2960","273","-20.2","18.6","0.0020","112.84","2.05","","","","NaN"
"0.3330","303","-14.2","18.6","0.0010","74.09","1.87","","","","NaN"
"0.3710","333","-9.0","18.6","0.0015","61.55","1.79","","","","NaN"
"0.4395","363","-3.3","18.6","0.0025","41.23","1.62","","","","NaN"
"0.6010","393","2.6","18.6","0.0055","-20.11","1.30","","","","NaN"
"0.8010","424","9.0","18.6","0.0065","-1.16","0.06","","","","NaN"
"1.0010","454","20.8","18.6","0.0065","384.15","2.58","","","","NaN"
"1.0935","484","42.1","18.6","0.0030","754.88","2.88","","","","NaN"
"1.1135","514","65.9","18.6","0.0005","820.93","2.91","","","","NaN"
"1.1335","544","95.5","18.6","0.0005","719.21","2.86","","","","NaN"
"1.1535","575","127.8","18.6","0.0005","832.04","2.92","","","","NaN"
"1.1735","605","154.2","18.6","0.0005","781.16","2.89","","","","NaN"
"1.1935","635","169.0","18.6","0.0005","720.92","2.86","","","","NaN"
"1.2135","660","176.2","18.5","0.0010","621.95","2.79","","","","NaN"
"1.2595","680","186.9","18.5","0.0025","370.80","2.57","","","","NaN"
"1.3120","696","193.0","18.5","0.0030","","","","","",""
"1.4430","711","207.9","18.5","0.0090","","","","","",""
"1.5135","721","213.5","18.5","0.0070","","","","","",""
"1.6610","732","222.2","18.5","0.0130","","","","","",""
"1.8425","742","229.8","18.5","0.0190","","","","","",""
"Scope 1/1, Sample 5/5 (BT 4)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","120.1","18.1","NaN","","","","","",""
"0.0200","28","70.9","18.2","0.0005","","","","","",""
"0.0400","179","-31.5","18.2","0.0000","","","","","",""
"0.0600","183","-31.7","18.2","0.0055","","","","","",""
"0.1100","186","-31.7","18.2","0.0170","","","","","",""
"0.2350","216","-24.7","18.2","0.0040","-15.73","1.20","","","","NaN"
"0.3345","246","-16.9","18.2","0.0035","59.13","1.77","","","","NaN"
"0.4090","277","-10.5","18.2","0.0025","54.53","1.74","","","","NaN"
"0.4945","307","-3.1","18.2","0.0030","38.17","1.58","","","","NaN"
"0.5840","337","2.0","18.2","0.0030","15.77","1.20","","","","NaN"
"0.7840","367","9.3","18.2","0.0065","47.02","1.67","","","","NaN"
"0.9840","397","22.2","18.2","0.0065","405.12","2.61","","","","NaN"
"1.0610","428","41.0","18.2","0.0025","740.45","2.87","","","","NaN"
"1.0810","458","62.5","18.2","0.0005","816.40","2.91","","","","NaN"
"1.1010","488","88.0","18.2","0.0005","690.18","2.84","","","","NaN"
"1.1210","518","117.8","18.2","0.0005","865.35","2.94","","","","NaN"
"1.1410","548","145.8","18.2","0.0005","864.38","2.94","","","","NaN"
"1.1610","579","164.5","18.2","0.0005","729.70","2.86","","","","NaN"
"1.1810","605","172.2","18.2","0.0010","629.17","2.80","","","","NaN"
"1.2310","626","181.4","18.2","0.0025","376.65","2.58","","","","NaN"
"1.3205","646","197.1","18.2","0.0045","","","","","",""
"1.3685","659","202.8","18.2","0.0035","","","","","",""
"1.4680","672","211.7","18.2","0.0075","","","","","",""
"1.5875","685","219.4","18.2","0.0095","","","","","",""
"1.7615","695","227.5","18.2","0.0175","","","","","",""
