Task,T434,,,,,,,,,
Scope 1/1, Sample 1/9 (JUNK1),,,,,,,,,
Result,TitrationEQP1,,,,,,,,,
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.471,538,181.4,24.8,0.004,223.39,2.35,,,,NaN
1.5155,548,189.1,24.8,0.0045,177.53,2.25,,,,NaN
1.576,556,197,24.8,0.008,,,,,,
1.658,564,204.9,24.8,0.0105,,,,,,
1.77,572,212.9,24.8,0.014,,,,,,
1.921,579,220.8,24.8,0.0215,,,,,,
2.121,587,228.5,24.8,0.0245,,,,,,
Scope 1/1, Sample 6/9 (BLANK-3),,,,,,,,,
Result,TitrationEQP1,,,,,,,,,
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0,0,-44.4,24.8,NaN,,,,,,
0.02,16,-65.6,24.8,0.0015,,,,,,
0.04,19,-65.9,24.8,0.0065,,,,,,
0.09,45,-55.8,24.8,0.002,,,,,,
0.121,70,-46.4,24.8,0.001,,,,,,
0.157,100,-34.2,24.8,0.001,,,,,,
0.1985,128,-20.8,24.8,0.0015,,,,,,
0.251,156,-8.1,24.8,0.002,,,,,,
0.3395,177,3.5,24.8,0.004,,,,,,
0.5395,207,25.9,24.8,0.0065,,,,,,
0.706,237,43.5,24.8,0.0055,83.12,1.92,,,,NaN
0.867,266,59.2,24.8,0.0055,95.72,1.98,,,,NaN
1.0445,292,77.1,24.8,0.007,139.26,2.14,,,,NaN
1.199,313,99.5,24.8,0.0075,215.78,2.33,,,,NaN
1.275,328,117.5,24.8,0.005,292.12,2.47,,,,NaN
1.2955,462,123.2,24.8,0,320.54,2.51,,,,NaN
1.32,477,132.3,24.8,0.0015,335.33,2.53,,,,NaN
1.34,489,140.6,24.8,0.0015,354.89,2.55,,,,NaN
1.36,502,149.3,24.8,0.0015,394.93,2.6,,,,NaN
1.38,512,157.7,24.8,0.002,354.83,2.55,,,,NaN
1.4,522,164.9,24.8,0.002,313.56,2.5,,,,NaN
1.426,532,172.4,24.8,0.0025,274.74,2.44,,,,NaN
1.46,540,180.5,24.8,0.004,229.39,2.36,,,,NaN
1.5015,549,188,24.8,0.0045,184.55,2.27,,,,NaN
1.5595,557,195.9,24.8,0.0075,,,,,,
1.638,565,203.8,24.8,0.01,,,,,,
1.744,572,211.7,24.8,0.0145,,,,,,
1.8885,579,219.7,24.8,0.0195,,,,,,
2.0845,586,227.6,24.8,0.0295,,,,,,
Scope 1/1, Sample 7/9 (POR-221),,,,,,,,,
Result,TitrationEQP1,,,,,,,,,
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0,0,-40,24.8,NaN,,,,,,
0.02,16,-63.9,24.8,0.001,,,,,,
0.04,20,-64.3,24.8,0.0055,,,,,,
0.09,47,-53.1,24.8,0.002,,,,,,
0.1155,70,-44.7,24.8,0.001,,,,,,
0.149,99,-32.7,24.8,0.001,,,,,,
0.1905,128,-19.2,24.8,0.0015,,,,,,
0.2445,157,-6.2,24.8,0.002,,,,,,
0.3345,173,3.6,24.8,0.006,,,,,,
0.5345,203,26.7,24.8,0.0065,,,,,,
0.6645,207,35.2,24.8,0.034,92.63,1.97,,,,NaN
0.8645,237,60.2,24.8,0.0065,118.1,2.07,,,,NaN
0.947,259,71.6,24.8,0.0035,140.04,2.15,,,,NaN
1.0515,282,84.6,24.8,0.0045,175.33,2.24,,,,NaN
1.194,303,111.3,24.8,0.007,265.8,2.42,,,,NaN
1.2225,439,118.7,24.8,0,313.82,2.5,,,,NaN
1.2445,455,126.4,24.8,0.0015,333.5,2.52,,,,NaN
1.2645,470,134.4,24.8,0.0015,346.49,2.54,,,,NaN
1.2845,483,143.3,24.8,0.0015,392.93,2.59,,,,NaN
1.3045,495,151.8,24.8,0.0015,391.05,2.59,,,,NaN
1.3245,504,159.9,24.8,0.002,343.12,2.54,,,,NaN
1.3455,514,167,24.8,0.002,303.32,2.48,,,,NaN
1.3735,523,174.8,24.8,0.003,261.91,2.42,,,,NaN
1.408,532,182.2,24.8,0.004,217.28,2.34,,,,NaN
1.4565,540,190.3,24.8,0.006,169.63,2.23,,,,NaN
1.519,548,198,24.8,0.008,,,,,,
1.6065,556,206.1,24.8,0.011,,,,,,
1.722,563,213.9,24.8,0.0155,,,,,,
1.8845,570,222,24.8,0.0225,,,,,,
2.0845,577,229.3,24.8,0.027,,,,,,
Scope 1/1, Sample 8/9 (POC-259),,,,,,,,,
Result,TitrationEQP1,,,,,,,,,
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0,0,-41.7,24.8,NaN,,,,,,
0.02,16,-63.6,24.8,0.001,,,,,,
0.04,19,-64,24.8,0.006,,,,,,
0.09,48,-52.8,24.8,0.0015,,,,,,
0.1155,71,-44.9,24.8,0.001,,,,,,
0.1525,101,-32.1,24.8,0.001,,,,,,
0.1945,128,-19.2,24.8,0.0015,,,,,,
0.2525,158,-5.3,24.8,0.002,,,,,,
0.3395,174,3.6,24.8,0.0055,,,,,,
0.5395,204,26.2,24.8,0.0065,,,,,,
0.6675,233,42.1,24.8,0.0045,86.45,1.94,,,,NaN
0.786,258,52.8,24.8,0.0045,89.58,1.95,,,,NaN
0.986,285,71.3,24.8,0.0075,120.94,2.08,,,,NaN
1.1555,309,93.1,24.8,0.007,186.88,2.27,,,,NaN
1.2455,323,110.9,24.8,0.006,264.38,2.42,,,,NaN
1.272,458,117.9,24.8,0,300.09,2.48,,,,NaN
1.295,473,125.1,24.8,0.0015,326.04,2.51,,,,NaN
1.3165,486,133.1,24.8,0.0015,340.27,2.53,,,,NaN
1.3365,500,141.5,24.8,0.0015,390.11,2.59,,,,NaN
1.3565,511,150.1,24.8,0.002,391.7,2.59,,,,NaN
1.3765,522,158.3,24.8,0.002,347.67,2.54,,,,NaN
1.3965,531,165.3,24.8,0.0025,308.58,2.49,,,,NaN
1.424,540,173.2,24.8,0.003,267.96,2.43,,,,NaN
1.458,548,180.9,24.8,0.004,223.93,2.35,,,,NaN
1.5015,556,188.5,24.8,0.005,178.95,2.25,,,,NaN
1.562,564,196.5,24.8,0.0075,,,,,,
1.642,571,204.3,24.8,0.011,,,,,,
1.751,580,212.3,24.8,0.013,,,,,,
1.8995,587,220.2,24.8,0.0215,,,,,,
2.0995,594,228,24.8,0.0285,,,,,,
Scope 1/1, Sample 9/9 (POC-207),,,,,,,,,
Result,TitrationEQP1,,,,,,,,,
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0,0,-45.3,24.8,NaN,,,,,,
0.02,15,-66,24.8,0.0015,,,,,,
0.04,18,-66.3,24.8,0.006,,,,,,
0.09,43,-56.5,24.8,0.002,,,,,,
0.1235,68,-46.8,24.8,0.0015,,,,,,
0.1605,97,-34,24.8,0.0015,,,,,,
0.1995,125,-21,24.8,0.0015,,,,,,
0.249,152,-8.9,24.8,0.002,,,,,,
0.339,167,3.3,24.8,0.006,,,,,,
0.539,197,24.9,24.8,0.0065,101.59,2.01,,,,NaN
0.726,227,45.7,24.8,0.006,86,1.93,,,,NaN
0.866,252,59.1,24.8,0.0055,98.06,1.99,,,,NaN
1.0575,279,79,24.8,0.007,141.48,2.15,,,,NaN
1.2005,301,100.7,24.8,0.0065,210.51,2.32,,,,NaN
1.2365,438,107.7,24.8,0.0005,256.39,2.41,,,,NaN
1.2685,453,115.9,24.8,0.002,299.67,2.48,,,,NaN
1.2925,469,123.7,24.8,0.0015,327.74,2.52,,,,NaN
1.3125,484,131.2,24.8,0.0015,354.24,2.55,,,,NaN
1.3325,497,139.4,24.8,0.0015,410.64,2.61,,,,NaN
1.3525,509,148.2,24.8,0.0015,404.03,2.61,,,,NaN
1.3725,522,156.8,24.8,0.0015,361.63,2.56,,,,NaN
1.3925,531,164.1,24.8,0.002,319.46,2.5,,,,NaN
1.419,540,172,24.8,0.003,277.89,2.44,,,,NaN
1.4515,549,179.8,24.8,0.0035,234.25,2.37,,,,NaN
1.4925,558,187.4,24.8,0.0045,188.57,2.28,,,,NaN
1.5495,566,195.3,24.8,0.0075,,,,,,
1.626,573,203.2,24.8,0.011,,,,,,
1.731,580,211.2,24.8,0.015,,,,,,
1.8725,587,219.2,24.8,0.02,,,,,,
2.0625,594,227,24.8,0.0265,,,,,,
