Task,T2036
Scope 1/1, Sample 1/9 (Junk2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.1465,283,68.3,19.4,0.0030,438.14,2.64,,,,NaN
1.1705,313,89.2,19.4,0.0010,471.28,2.67,,,,NaN
1.1905,343,104.8,19.4,0.0005,483.01,2.68,,,,NaN
1.2105,471,117.0,19.5,0.0000,531.50,2.73,,,,NaN
1.2305,494,124.7,19.5,0.0010,583.40,2.77,,,,NaN
1.2640,524,141.4,19.6,0.0010,438.99,2.64,,,,NaN
1.2840,546,151.1,19.6,0.0010,406.44,2.61,,,,NaN
1.3040,564,159.4,19.6,0.0010,359.03,2.56,,,,NaN
1.3270,579,167.3,19.6,0.0015,309.06,2.49,,,,NaN
1.3550,592,175.0,19.6,0.0020,267.42,2.43,,,,NaN
1.3910,604,182.6,19.6,0.0030,217.17,2.34,,,,NaN
1.4410,614,190.6,19.6,0.0050,166.46,2.22,,,,NaN
1.5065,624,198.5,19.6,0.0065,,,,,,
1.5960,633,206.3,19.6,0.0105,,,,,,
1.7225,641,214.4,19.6,0.0150,,,,,,
1.8900,650,222.3,19.6,0.0195,,,,,,
2.0900,657,229.2,19.7,0.0305,,,,,,
Scope 1/1, Sample 8/9 (1_H_Sq3_20220705)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,91.1,19.6,NaN,,,,,,
0.0200,28,33.4,19.6,0.0005,,,,,,
0.0400,58,-0.3,19.7,0.0005,,,,,,
0.0600,88,-15.6,19.7,0.0005,,,,,,
0.1060,91,-16.5,19.7,0.0150,,,,,,
0.2210,121,-7.3,19.7,0.0040,,,,,,
0.4210,137,-0.4,19.7,0.0125,,,,,,
0.6210,146,3.6,19.7,0.0225,,,,,,
0.8210,176,19.8,19.8,0.0065,99.78,2.00,,,,NaN
1.0170,206,40.6,19.8,0.0065,248.74,2.40,,,,NaN
1.1310,236,67.9,19.8,0.0040,376.61,2.58,,,,NaN
1.1610,267,88.7,19.8,0.0010,413.31,2.62,,,,NaN
1.1810,297,103.5,19.9,0.0005,425.59,2.63,,,,NaN
1.2010,437,114.3,19.9,0.0000,466.00,2.67,,,,NaN
1.2210,454,119.8,20.0,0.0010,527.71,2.72,,,,NaN
1.2710,484,143.2,20.0,0.0015,405.10,2.61,,,,NaN
1.2910,506,153.0,20.0,0.0010,383.06,2.58,,,,NaN
1.3110,524,161.0,20.0,0.0010,342.61,2.53,,,,NaN
1.3355,537,168.9,20.0,0.0020,292.22,2.47,,,,NaN
1.3660,549,177.0,20.0,0.0025,252.90,2.40,,,,NaN
1.4035,560,184.4,20.0,0.0035,206.78,2.32,,,,NaN
1.4565,571,192.5,20.0,0.0045,157.14,2.20,,,,NaN
1.5250,580,200.1,20.0,0.0070,,,,,,
1.6245,588,208.3,20.0,0.0120,,,,,,
1.7555,596,216.1,20.0,0.0160,,,,,,
1.9400,604,224.3,20.1,0.0220,,,,,,
2.1400,612,230.9,20.1,0.0255,,,,,,
Scope 1/1, Sample 9/9 (2_H_Sq3_20220705)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,89.4,19.9,NaN,,,,,,
0.0200,28,30.7,20.0,0.0005,,,,,,
0.0400,58,-2.7,20.0,0.0005,,,,,,
0.0600,88,-17.0,20.0,0.0005,,,,,,
0.1100,91,-17.7,20.0,0.0160,,,,,,
0.2350,115,-8.2,20.0,0.0055,,,,,,
0.4350,134,-0.1,20.0,0.0105,,,,,,
0.6350,164,13.0,20.1,0.0065,,,,,,
0.8350,195,28.2,20.1,0.0065,110.04,2.04,,,,NaN
1.0350,225,50.6,20.1,0.0065,230.74,2.36,,,,NaN
1.1375,255,74.1,20.1,0.0035,331.28,2.52,,,,NaN
1.1715,285,92.0,20.1,0.0010,379.75,2.58,,,,NaN
1.1915,316,104.4,20.1,0.0005,397.57,2.60,,,,NaN
1.2115,451,113.1,20.2,0.0000,427.27,2.63,,,,NaN
1.2375,477,121.8,20.2,0.0010,472.06,2.67,,,,NaN
1.2690,507,135.7,20.2,0.0010,418.24,2.62,,,,NaN
1.2890,529,145.1,20.2,0.0010,416.12,2.62,,,,NaN
1.3090,548,154.2,20.2,0.0010,386.25,2.59,,,,NaN
1.3290,564,162.0,20.3,0.0010,336.11,2.53,,,,NaN
1.3525,579,169.6,20.3,0.0015,293.56,2.47,,,,NaN
1.3825,592,177.3,20.3,0.0025,251.07,2.40,,,,NaN
1.4215,603,184.8,20.3,0.0035,201.45,2.30,,,,NaN
1.4775,613,193.1,20.3,0.0060,152.23,2.18,,,,NaN
1.5465,622,200.6,20.3,0.0080,,,,,,
1.6480,630,208.8,20.3,0.0120,,,,,,
1.7805,638,216.6,20.3,0.0155,,,,,,
1.9690,646,224.7,20.3,0.0225,,,,,,
2.1690,653,231.1,20.3,0.0280,,,,,,
