Task,T2018
Scope 1/1, Sample 1/9 (Junk2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.4925,161,-0.6,17.8,0.0150,,,,,,
0.6925,191,12.3,17.8,0.0065,,,,,,
0.8925,221,28.7,17.8,0.0065,129.47,2.11,,,,NaN
1.0820,252,51.6,17.8,0.0060,307.60,2.49,,,,NaN
1.1720,282,78.9,17.9,0.0030,451.12,2.65,,,,NaN
1.1930,312,99.0,17.9,0.0005,497.09,2.70,,,,NaN
1.2130,342,114.5,17.9,0.0005,507.10,2.71,,,,NaN
1.2330,487,125.8,17.9,0.0000,536.05,2.73,,,,NaN
1.2530,516,135.5,17.9,0.0005,586.05,2.77,,,,NaN
1.2730,540,145.7,17.9,0.0010,449.34,2.65,,,,NaN
1.2930,559,154.5,17.9,0.0010,397.13,2.60,,,,NaN
1.3135,576,162.6,18.0,0.0010,343.67,2.54,,,,NaN
1.3365,591,169.9,18.0,0.0015,298.15,2.47,,,,NaN
1.3670,605,177.5,18.0,0.0020,249.49,2.40,,,,NaN
1.4085,616,185.3,18.0,0.0035,195.91,2.29,,,,NaN
1.4640,626,193.3,18.0,0.0055,148.66,2.17,,,,NaN
1.5380,635,201.0,18.0,0.0080,,,,,,
1.6440,644,209.2,18.0,0.0115,,,,,,
1.7840,653,217.0,18.0,0.0160,,,,,,
1.9795,661,225.0,18.0,0.0245,,,,,,
2.1795,668,231.1,18.0,0.0280,,,,,,
