Task,T434
Scope 1/1, Sample 1/9 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.2540,315,109.6,21.7,0.0060,255.70,2.41,,,,NaN
1.2805,450,115.8,21.7,0.0000,290.36,2.46,,,,NaN
1.3080,465,124.5,21.7,0.0020,323.85,2.51,,,,NaN
1.3280,479,131.6,21.7,0.0015,336.90,2.53,,,,NaN
1.3480,492,140.1,21.7,0.0015,381.84,2.58,,,,NaN
1.3680,503,148.4,21.7,0.0020,396.58,2.60,,,,NaN
1.3880,513,156.8,21.7,0.0020,355.41,2.55,,,,NaN
1.4080,523,164.0,21.7,0.0020,313.99,2.50,,,,NaN
1.4340,533,171.7,21.7,0.0025,274.66,2.44,,,,NaN
1.4665,542,179.5,21.7,0.0035,231.55,2.36,,,,NaN
1.5080,551,187.0,21.7,0.0050,186.94,2.27,,,,NaN
1.5655,558,195.0,21.7,0.0080,143.35,2.16,,,,NaN
1.6415,566,202.9,21.7,0.0095,,,,,,
1.7445,574,210.8,21.7,0.0130,,,,,,
1.8845,581,218.7,21.7,0.0195,,,,,,
2.0775,589,226.7,21.7,0.0255,,,,,,
2.2775,596,233.0,21.7,0.0310,,,,,,
Scope 1/1, Sample 3/9 (INITIAL-1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-43.5,21.7,NaN,,,,,,
0.0200,16,-65.5,21.7,0.0010,,,,,,
0.0400,19,-65.9,21.7,0.0060,,,,,,
0.0900,46,-55.5,21.7,0.0020,,,,,,
0.1200,68,-47.5,21.7,0.0015,,,,,,
0.1660,98,-32.1,21.7,0.0015,,,,,,
0.2045,124,-19.8,21.7,0.0015,,,,,,
0.2565,151,-7.4,21.7,0.0020,,,,,,
0.3470,171,3.6,21.7,0.0045,,,,,,
0.5470,201,25.1,21.7,0.0065,,,,,,
0.7150,232,43.5,21.7,0.0055,85.89,1.93,,,,NaN
0.8575,259,58.1,21.7,0.0055,96.19,1.98,,,,NaN
1.0245,283,74.2,21.7,0.0070,131.35,2.12,,,,NaN
1.2020,307,98.8,21.7,0.0075,211.11,2.32,,,,NaN
1.2820,324,117.4,21.7,0.0045,289.05,2.46,,,,NaN
1.3025,458,122.7,21.7,0.0000,315.53,2.50,,,,NaN
1.3305,473,132.9,21.7,0.0020,333.92,2.52,,,,NaN
1.3505,487,141.5,21.7,0.0015,347.58,2.54,,,,NaN
1.3705,500,150.1,21.7,0.0015,390.11,2.59,,,,NaN
1.3905,510,158.2,21.7,0.0020,349.75,2.54,,,,NaN
1.4110,520,165.5,21.7,0.0020,308.35,2.49,,,,NaN
1.4370,529,173.0,21.7,0.0030,271.04,2.43,,,,NaN
1.4710,538,180.9,21.7,0.0035,226.06,2.35,,,,NaN
1.5140,546,188.4,21.7,0.0055,181.03,2.26,,,,NaN
1.5740,553,196.5,21.7,0.0080,,,,,,
1.6520,561,204.2,21.7,0.0095,,,,,,
1.7615,569,212.3,21.7,0.0140,,,,,,
1.9080,576,220.2,21.7,0.0210,,,,,,
2.1080,583,228.1,21.7,0.0290,,,,,,
Scope 1/1, Sample 4/9 (POR-209)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-45.2,21.7,NaN,,,,,,
0.0200,15,-65.1,21.7,0.0015,,,,,,
0.0400,18,-65.4,21.7,0.0060,,,,,,
0.0900,45,-54.5,21.7,0.0020,,,,,,
0.1170,67,-46.8,21.7,0.0010,,,,,,
0.1590,97,-32.4,21.7,0.0015,,,,,,
0.1985,124,-19.5,21.7,0.0015,,,,,,
0.2490,151,-7.4,21.7,0.0020,,,,,,
0.3405,168,3.5,21.7,0.0055,,,,,,
0.5405,198,25.9,21.7,0.0065,91.79,1.96,,,,NaN
0.6935,229,43.5,21.7,0.0050,76.73,1.88,,,,NaN
0.8280,254,56.5,21.7,0.0055,87.39,1.94,,,,NaN
1.0275,258,70.2,21.7,0.0475,140.42,2.15,,,,NaN
1.2275,284,109.7,21.7,0.0075,264.60,2.42,,,,NaN
1.2475,419,114.4,21.7,0.0000,304.02,2.48,,,,NaN
1.2760,432,123.0,21.7,0.0020,335.58,2.53,,,,NaN
1.2965,445,130.4,21.7,0.0015,345.33,2.54,,,,NaN
1.3165,458,138.5,21.7,0.0015,370.37,2.57,,,,NaN
1.3365,469,147.0,21.7,0.0020,400.64,2.60,,,,NaN
1.3565,480,155.5,21.7,0.0020,364.79,2.56,,,,NaN
1.3765,491,162.9,21.7,0.0020,320.51,2.51,,,,NaN
1.4010,501,170.5,21.7,0.0025,282.20,2.45,,,,NaN
1.4320,509,178.1,21.7,0.0035,240.45,2.38,,,,NaN
1.4740,517,186.2,21.7,0.0050,193.01,2.29,,,,NaN
1.5260,525,193.7,21.7,0.0065,150.69,2.18,,,,NaN
1.6010,533,201.9,21.7,0.0095,,,,,,
1.6970,541,209.6,21.7,0.0125,,,,,,
1.8320,548,217.6,21.7,0.0200,,,,,,
2.0175,555,225.6,21.7,0.0275,,,,,,
2.2175,562,232.1,21.7,0.0280,,,,,,
Scope 1/1, Sample 5/9 (POC-217)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-45.0,21.7,NaN,,,,,,
0.0200,15,-65.5,21.7,0.0015,,,,,,
0.0400,18,-65.9,21.7,0.0065,,,,,,
0.0900,43,-55.9,21.7,0.0020,,,,,,
0.1215,68,-46.7,21.7,0.0015,,,,,,
0.1595,98,-33.6,21.7,0.0015,,,,,,
0.1985,125,-21.3,21.7,0.0015,,,,,,
0.2540,153,-7.9,21.7,0.0020,,,,,,
0.3405,174,3.4,21.7,0.0040,,,,,,
0.5405,204,24.7,21.7,0.0065,,,,,,
0.7245,234,44.1,21.7,0.0060,84.34,1.93,,,,NaN
0.8775,263,59.9,21.7,0.0050,98.14,1.99,,,,NaN
1.0370,288,75.7,21.7,0.0065,136.38,2.13,,,,NaN
1.2030,309,99.2,21.7,0.0080,214.05,2.33,,,,NaN
1.2825,326,118.2,21.7,0.0045,292.14,2.47,,,,NaN
1.3025,460,123.5,21.7,0.0000,318.84,2.50,,,,NaN
1.3295,476,133.5,21.7,0.0015,334.41,2.52,,,,NaN
1.3495,489,142.1,21.7,0.0015,350.83,2.55,,,,NaN
1.3695,500,150.6,21.7,0.0020,389.54,2.59,,,,NaN
1.3895,511,158.9,21.7,0.0020,347.08,2.54,,,,NaN
1.4095,521,165.8,21.7,0.0020,307.10,2.49,,,,NaN
1.4370,530,173.7,21.7,0.0030,267.86,2.43,,,,NaN
1.4710,538,181.4,21.7,0.0040,223.39,2.35,,,,NaN
1.5155,548,189.1,21.7,0.0045,177.53,2.25,,,,NaN
1.5760,556,197.0,21.7,0.0080,,,,,,
1.6580,564,204.9,21.7,0.0105,,,,,,
1.7700,572,212.9,21.7,0.0140,,,,,,
1.9210,579,220.8,21.7,0.0215,,,,,,
2.1210,587,228.5,21.7,0.0245,,,,,,
Scope 1/1, Sample 6/9 (BLANK-3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-44.4,21.7,NaN,,,,,,
0.0200,16,-65.6,21.7,0.0015,,,,,,
0.0400,19,-65.9,21.7,0.0065,,,,,,
0.0900,45,-55.8,21.7,0.0020,,,,,,
0.1210,70,-46.4,21.7,0.0010,,,,,,
0.1570,100,-34.2,21.7,0.0010,,,,,,
0.1985,128,-20.8,21.7,0.0015,,,,,,
0.2510,156,-8.1,21.7,0.0020,,,,,,
0.3395,177,3.5,21.7,0.0040,,,,,,
0.5395,207,25.9,21.7,0.0065,,,,,,
0.7060,237,43.5,21.7,0.0055,83.12,1.92,,,,NaN
0.8670,266,59.2,21.7,0.0055,95.72,1.98,,,,NaN
1.0445,292,77.1,21.7,0.0070,139.26,2.14,,,,NaN
1.1990,313,99.5,21.7,0.0075,215.78,2.33,,,,NaN
1.2750,328,117.5,21.7,0.0050,292.12,2.47,,,,NaN
1.2955,462,123.2,21.7,0.0000,320.54,2.51,,,,NaN
1.3200,477,132.3,21.7,0.0015,335.33,2.53,,,,NaN
1.3400,489,140.6,21.7,0.0015,354.89,2.55,,,,NaN
1.3600,502,149.3,21.7,0.0015,394.93,2.60,,,,NaN
1.3800,512,157.7,21.7,0.0020,354.83,2.55,,,,NaN
1.4000,522,164.9,21.7,0.0020,313.56,2.50,,,,NaN
1.4260,532,172.4,21.7,0.0025,274.74,2.44,,,,NaN
1.4600,540,180.5,21.7,0.0040,229.39,2.36,,,,NaN
1.5015,549,188.0,21.7,0.0045,184.55,2.27,,,,NaN
1.5595,557,195.9,21.7,0.0075,,,,,,
1.6380,565,203.8,21.7,0.0100,,,,,,
1.7440,572,211.7,21.7,0.0145,,,,,,
1.8885,579,219.7,21.7,0.0195,,,,,,
2.0845,586,227.6,21.7,0.0295,,,,,,
Scope 1/1, Sample 7/9 (POR-221)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-40.0,21.7,NaN,,,,,,
0.0200,16,-63.9,21.7,0.0010,,,,,,
0.0400,20,-64.3,21.7,0.0055,,,,,,
0.0900,47,-53.1,21.7,0.0020,,,,,,
0.1155,70,-44.7,21.7,0.0010,,,,,,
0.1490,99,-32.7,21.7,0.0010,,,,,,
0.1905,128,-19.2,21.7,0.0015,,,,,,
0.2445,157,-6.2,21.7,0.0020,,,,,,
0.3345,173,3.6,21.7,0.0060,,,,,,
0.5345,203,26.7,21.7,0.0065,,,,,,
0.6645,207,35.2,21.7,0.0340,92.63,1.97,,,,NaN
0.8645,237,60.2,21.7,0.0065,118.10,2.07,,,,NaN
0.9470,259,71.6,21.7,0.0035,140.04,2.15,,,,NaN
1.0515,282,84.6,21.7,0.0045,175.33,2.24,,,,NaN
1.1940,303,111.3,21.7,0.0070,265.80,2.42,,,,NaN
1.2225,439,118.7,21.7,0.0000,313.82,2.50,,,,NaN
1.2445,455,126.4,21.7,0.0015,333.50,2.52,,,,NaN
1.2645,470,134.4,21.7,0.0015,346.49,2.54,,,,NaN
1.2845,483,143.3,21.7,0.0015,392.93,2.59,,,,NaN
1.3045,495,151.8,21.7,0.0015,391.05,2.59,,,,NaN
1.3245,504,159.9,21.7,0.0020,343.12,2.54,,,,NaN
1.3455,514,167.0,21.7,0.0020,303.32,2.48,,,,NaN
1.3735,523,174.8,21.7,0.0030,261.91,2.42,,,,NaN
1.4080,532,182.2,21.7,0.0040,217.28,2.34,,,,NaN
1.4565,540,190.3,21.7,0.0060,169.63,2.23,,,,NaN
1.5190,548,198.0,21.7,0.0080,,,,,,
1.6065,556,206.1,21.7,0.0110,,,,,,
1.7220,563,213.9,21.7,0.0155,,,,,,
1.8845,570,222.0,21.7,0.0225,,,,,,
2.0845,577,229.3,21.7,0.0270,,,,,,
Scope 1/1, Sample 8/9 (POC-259)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-41.7,21.7,NaN,,,,,,
0.0200,16,-63.6,21.7,0.0010,,,,,,
0.0400,19,-64.0,21.7,0.0060,,,,,,
0.0900,48,-52.8,21.7,0.0015,,,,,,
0.1155,71,-44.9,21.7,0.0010,,,,,,
0.1525,101,-32.1,21.7,0.0010,,,,,,
0.1945,128,-19.2,21.7,0.0015,,,,,,
0.2525,158,-5.3,21.7,0.0020,,,,,,
0.3395,174,3.6,21.7,0.0055,,,,,,
0.5395,204,26.2,21.7,0.0065,,,,,,
0.6675,233,42.1,21.7,0.0045,86.45,1.94,,,,NaN
0.7860,258,52.8,21.7,0.0045,89.58,1.95,,,,NaN
0.9860,285,71.3,21.7,0.0075,120.94,2.08,,,,NaN
1.1555,309,93.1,21.7,0.0070,186.88,2.27,,,,NaN
1.2455,323,110.9,21.7,0.0060,264.38,2.42,,,,NaN
1.2720,458,117.9,21.7,0.0000,300.09,2.48,,,,NaN
1.2950,473,125.1,21.7,0.0015,326.04,2.51,,,,NaN
1.3165,486,133.1,21.7,0.0015,340.27,2.53,,,,NaN
1.3365,500,141.5,21.7,0.0015,390.11,2.59,,,,NaN
1.3565,511,150.1,21.7,0.0020,391.70,2.59,,,,NaN
1.3765,522,158.3,21.7,0.0020,347.67,2.54,,,,NaN
1.3965,531,165.3,21.7,0.0025,308.58,2.49,,,,NaN
1.4240,540,173.2,21.7,0.0030,267.96,2.43,,,,NaN
1.4580,548,180.9,21.7,0.0040,223.93,2.35,,,,NaN
1.5015,556,188.5,21.7,0.0050,178.95,2.25,,,,NaN
1.5620,564,196.5,21.7,0.0075,,,,,,
1.6420,571,204.3,21.7,0.0110,,,,,,
1.7510,580,212.3,21.7,0.0130,,,,,,
1.8995,587,220.2,21.7,0.0215,,,,,,
2.0995,594,228.0,21.7,0.0285,,,,,,
Scope 1/1, Sample 9/9 (POC-207)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-45.3,21.7,NaN,,,,,,
0.0200,15,-66.0,21.7,0.0015,,,,,,
0.0400,18,-66.3,21.7,0.0060,,,,,,
0.0900,43,-56.5,21.7,0.0020,,,,,,
0.1235,68,-46.8,21.7,0.0015,,,,,,
0.1605,97,-34.0,21.7,0.0015,,,,,,
0.1995,125,-21.0,21.7,0.0015,,,,,,
0.2490,152,-8.9,21.7,0.0020,,,,,,
0.3390,167,3.3,21.7,0.0060,,,,,,
0.5390,197,24.9,21.7,0.0065,101.59,2.01,,,,NaN
0.7260,227,45.7,21.7,0.0060,86.00,1.93,,,,NaN
0.8660,252,59.1,21.7,0.0055,98.06,1.99,,,,NaN
1.0575,279,79.0,21.7,0.0070,141.48,2.15,,,,NaN
1.2005,301,100.7,21.7,0.0065,210.51,2.32,,,,NaN
1.2365,438,107.7,21.7,0.0005,256.39,2.41,,,,NaN
1.2685,453,115.9,21.7,0.0020,299.67,2.48,,,,NaN
1.2925,469,123.7,21.7,0.0015,327.74,2.52,,,,NaN
1.3125,484,131.2,21.7,0.0015,354.24,2.55,,,,NaN
1.3325,497,139.4,21.7,0.0015,410.64,2.61,,,,NaN
1.3525,509,148.2,21.7,0.0015,404.03,2.61,,,,NaN
1.3725,522,156.8,21.7,0.0015,361.63,2.56,,,,NaN
1.3925,531,164.1,21.7,0.0020,319.46,2.50,,,,NaN
1.4190,540,172.0,21.7,0.0030,277.89,2.44,,,,NaN
1.4515,549,179.8,21.7,0.0035,234.25,2.37,,,,NaN
1.4925,558,187.4,21.7,0.0045,188.57,2.28,,,,NaN
1.5495,566,195.3,21.7,0.0075,,,,,,
1.6260,573,203.2,21.7,0.0110,,,,,,
1.7310,580,211.2,21.7,0.0150,,,,,,
1.8725,587,219.2,21.7,0.0200,,,,,,
2.0625,594,227.0,21.7,0.0265,,,,,,
