Task,T1574
Scope 1/1, Sample 1/8 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.8470,680,211.3,18.3,0.0095,,,,,,
1.9535,688,219.3,18.3,0.0125,,,,,,
2.0985,697,227.2,18.2,0.0165,,,,,,
Scope 1/1, Sample 3/8 (HT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,12.2,18.3,NaN,,,,,,
0.0200,28,-61.2,18.3,0.0005,,,,,,
0.0400,31,-62.3,18.3,0.0075,,,,,,
0.0900,34,-62.5,18.3,0.0165,,,,,,
0.2150,64,-43.7,18.3,0.0040,,,,,,
0.2720,94,-25.9,18.2,0.0020,,,,,,
0.2965,125,-13.5,18.2,0.0010,,,,,,
0.3165,144,-8.4,18.2,0.0010,,,,,,
0.3665,162,-2.3,18.2,0.0025,,,,,,
0.4915,177,3.2,18.1,0.0085,,,,,,
0.6915,207,18.0,18.1,0.0065,,,,,,
0.8915,238,32.5,18.1,0.0065,60.78,1.78,,,,NaN
1.0915,268,48.3,18.0,0.0065,101.71,2.01,,,,NaN
1.2915,298,68.7,18.0,0.0065,180.68,2.26,,,,NaN
1.4140,328,92.3,17.9,0.0040,264.44,2.42,,,,NaN
1.4580,358,108.9,17.9,0.0015,310.24,2.49,,,,NaN
1.4780,500,116.5,17.8,0.0000,329.29,2.52,,,,NaN
1.4990,521,121.5,17.7,0.0010,351.50,2.55,,,,NaN
1.5515,551,141.1,17.7,0.0020,394.14,2.60,,,,NaN
1.5715,572,150.5,17.7,0.0010,394.23,2.60,,,,NaN
1.5915,590,159.5,17.7,0.0010,399.64,2.60,,,,NaN
1.6115,605,167.9,17.7,0.0015,353.88,2.55,,,,NaN
1.6325,618,175.1,17.7,0.0015,304.03,2.48,,,,NaN
1.6605,630,183.2,17.6,0.0025,268.00,2.43,,,,NaN
1.6935,641,190.4,17.6,0.0030,222.08,2.35,,,,NaN
1.7420,651,198.4,17.6,0.0050,,,,,,
1.8060,660,206.1,17.6,0.0075,,,,,,
1.8960,668,214.1,17.6,0.0110,,,,,,
2.0170,677,222.0,17.6,0.0140,,,,,,
2.1840,685,230.0,17.6,0.0210,,,,,,
Scope 1/1, Sample 4/8 (BT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,12.9,17.7,NaN,,,,,,
0.0200,28,-61.1,17.7,0.0005,,,,,,
0.0400,31,-62.2,17.7,0.0070,,,,,,
0.0900,34,-62.5,17.7,0.0160,,,,,,
0.2150,64,-44.5,17.7,0.0040,,,,,,
0.2770,95,-26.3,17.7,0.0020,,,,,,
0.3035,125,-13.2,17.6,0.0010,,,,,,
0.3235,145,-7.7,17.6,0.0010,,,,,,
0.3735,164,-1.6,17.6,0.0025,,,,,,
0.4985,178,3.3,17.6,0.0090,,,,,,
0.6985,208,18.1,17.6,0.0065,,,,,,
0.8985,238,33.5,17.5,0.0065,61.44,1.79,,,,NaN
1.0985,269,48.8,17.5,0.0065,99.57,2.00,,,,NaN
1.2985,299,68.6,17.5,0.0065,172.68,2.24,,,,NaN
1.4290,329,92.2,17.5,0.0045,256.24,2.41,,,,NaN
1.4775,359,109.8,17.4,0.0015,308.30,2.49,,,,NaN
1.4975,498,117.4,17.3,0.0000,330.59,2.52,,,,NaN
1.5175,521,122.8,17.3,0.0010,350.25,2.54,,,,NaN
1.5585,548,137.1,17.3,0.0015,391.18,2.59,,,,NaN
1.5785,569,145.7,17.3,0.0010,393.90,2.60,,,,NaN
1.5985,587,154.9,17.3,0.0010,411.81,2.61,,,,NaN
1.6185,604,163.8,17.3,0.0010,374.58,2.57,,,,NaN
1.6385,618,171.3,17.3,0.0015,324.89,2.51,,,,NaN
1.6635,630,179.2,17.2,0.0020,286.62,2.46,,,,NaN
1.6940,641,186.6,17.2,0.0030,242.94,2.39,,,,NaN
1.7360,651,194.4,17.2,0.0040,192.15,2.28,,,,NaN
1.7935,661,202.4,17.2,0.0055,,,,,,
1.8695,670,210.2,17.2,0.0080,,,,,,
1.9760,679,218.2,17.2,0.0115,,,,,,
2.1220,688,226.1,17.2,0.0170,,,,,,
2.3220,696,233.9,17.2,0.0250,,,,,,
Scope 1/1, Sample 5/8 (BT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,13.2,17.2,NaN,,,,,,
0.0200,28,-61.2,17.3,0.0005,,,,,,
0.0400,31,-62.4,17.3,0.0065,,,,,,
0.0900,34,-62.6,17.3,0.0155,,,,,,
0.2150,64,-44.6,17.2,0.0040,,,,,,
0.2765,95,-26.4,17.2,0.0020,,,,,,
0.3030,125,-13.2,17.2,0.0010,,,,,,
0.3230,141,-8.5,17.2,0.0010,,,,,,
0.3730,161,-2.0,17.2,0.0025,,,,,,
0.4980,174,3.2,17.2,0.0095,,,,,,
0.6980,204,18.0,17.2,0.0065,,,,,,
0.8980,235,32.2,17.1,0.0065,59.70,1.78,,,,NaN
1.0980,265,47.7,17.1,0.0065,102.30,2.01,,,,NaN
1.2980,295,68.4,17.1,0.0065,184.56,2.27,,,,NaN
1.4175,325,92.5,17.1,0.0040,270.86,2.43,,,,NaN
1.4585,356,108.8,17.1,0.0015,319.25,2.50,,,,NaN
1.4785,493,115.6,17.0,0.0000,342.59,2.53,,,,NaN
1.5060,517,123.2,17.0,0.0010,371.82,2.57,,,,NaN
1.5420,542,137.1,17.0,0.0015,406.97,2.61,,,,NaN
1.5620,563,147.0,17.0,0.0010,417.75,2.62,,,,NaN
1.5820,580,156.4,17.0,0.0010,427.50,2.63,,,,NaN
1.6020,595,165.6,17.0,0.0015,376.32,2.58,,,,NaN
1.6220,609,172.9,17.0,0.0015,325.29,2.51,,,,NaN
1.6500,620,181.3,17.0,0.0025,282.42,2.45,,,,NaN
1.6820,631,188.8,17.0,0.0030,234.54,2.37,,,,NaN
1.7260,641,196.4,17.0,0.0045,,,,,,
1.7900,649,204.6,17.0,0.0075,,,,,,
1.8720,658,212.4,17.0,0.0090,,,,,,
1.9870,666,220.3,17.0,0.0140,,,,,,
2.1465,674,228.3,17.0,0.0190,,,,,,
Scope 1/1, Sample 6/8 (BT3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,14.3,17.0,NaN,,,,,,
0.0200,28,-61.0,17.0,0.0005,,,,,,
0.0400,31,-62.3,17.0,0.0060,,,,,,
0.0900,34,-62.5,17.0,0.0145,,,,,,
0.2150,65,-44.0,17.0,0.0040,,,,,,
0.2735,95,-26.3,17.0,0.0020,,,,,,
0.2995,125,-13.3,17.0,0.0010,,,,,,
0.3195,143,-8.2,17.0,0.0010,,,,,,
0.3695,163,-1.7,17.0,0.0025,,,,,,
0.4945,193,8.6,17.0,0.0040,,,,,,
0.6945,223,21.0,17.0,0.0065,,,,,,
0.8945,253,34.1,17.0,0.0065,52.90,1.72,,,,NaN
1.0945,284,49.1,17.0,0.0065,95.92,1.98,,,,NaN
1.2945,314,70.3,17.0,0.0065,181.82,2.26,,,,NaN
1.4090,344,92.4,16.9,0.0040,261.25,2.42,,,,NaN
1.4540,374,108.6,16.9,0.0015,306.85,2.49,,,,NaN
1.4740,514,116.7,16.9,0.0000,326.01,2.51,,,,NaN
1.4940,536,121.8,16.9,0.0010,347.34,2.54,,,,NaN
1.5440,564,139.1,16.9,0.0020,388.80,2.59,,,,NaN
1.5640,584,148.5,16.9,0.0010,388.07,2.59,,,,NaN
1.5840,602,157.3,16.9,0.0010,399.48,2.60,,,,NaN
1.6040,616,165.8,16.9,0.0015,360.00,2.56,,,,NaN
1.6240,628,172.9,16.9,0.0015,312.31,2.49,,,,NaN
1.6515,639,181.1,16.9,0.0025,274.72,2.44,,,,NaN
1.6830,649,188.5,16.9,0.0030,230.44,2.36,,,,NaN
1.7270,660,196.1,16.9,0.0040,,,,,,
1.7900,670,204.3,16.9,0.0065,,,,,,
1.8705,678,212.0,16.9,0.0095,,,,,,
1.9850,687,220.0,16.9,0.0130,,,,,,
2.1415,694,227.9,16.9,0.0210,,,,,,
Scope 1/1, Sample 7/8 (QT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,35.6,16.8,NaN,,,,,,
0.0200,28,-50.8,16.9,0.0005,,,,,,
0.0400,40,-55.9,16.8,0.0015,,,,,,
0.0900,48,-54.9,16.8,0.0060,,,,,,
0.2150,79,-34.0,16.8,0.0040,,,,,,
0.2605,109,-14.2,16.8,0.0015,,,,,,
0.2805,139,-3.1,16.8,0.0005,,,,,,
0.3035,147,-1.1,16.8,0.0030,,,,,,
0.3610,161,3.1,16.8,0.0040,,,,,,
0.5045,191,14.6,16.8,0.0050,,,,,,
0.7040,222,27.8,16.8,0.0065,46.79,1.67,,,,NaN
0.9040,252,44.6,16.8,0.0065,125.82,2.10,,,,NaN
1.0875,282,71.1,16.8,0.0060,258.85,2.41,,,,NaN
1.1510,312,93.0,16.8,0.0020,321.88,2.51,,,,NaN
1.1710,339,104.2,16.8,0.0005,344.03,2.54,,,,NaN
1.1910,477,111.8,16.8,0.0000,364.99,2.56,,,,NaN
1.2225,505,120.8,16.7,0.0010,413.70,2.62,,,,NaN
1.2595,534,135.3,16.7,0.0015,411.54,2.61,,,,NaN
1.2795,553,145.1,16.7,0.0010,432.13,2.64,,,,NaN
1.2995,572,155.0,16.7,0.0010,437.79,2.64,,,,NaN
1.3195,588,164.4,16.7,0.0010,390.85,2.59,,,,NaN
1.3395,601,171.9,16.7,0.0015,333.93,2.52,,,,NaN
1.3665,613,180.4,16.7,0.0020,290.07,2.46,,,,NaN
1.3965,624,187.5,16.7,0.0030,243.69,2.39,,,,NaN
1.4415,633,195.6,16.7,0.0050,,,,,,
1.5000,642,203.4,16.7,0.0065,,,,,,
1.5800,652,211.3,16.7,0.0080,,,,,,
1.6905,660,219.3,16.7,0.0135,,,,,,
1.8410,669,227.2,16.7,0.0165,,,,,,
Scope 1/1, Sample 8/8 (QT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,36.4,16.6,NaN,,,,,,
0.0200,28,-51.1,16.6,0.0005,,,,,,
0.0400,39,-55.7,16.6,0.0020,,,,,,
0.0900,42,-56.1,16.6,0.0170,,,,,,
0.2150,72,-34.0,16.6,0.0040,,,,,,
0.2560,102,-14.4,16.6,0.0015,,,,,,
0.2760,133,-3.5,16.6,0.0005,,,,,,
0.3015,141,-1.2,16.6,0.0030,,,,,,
0.3655,155,3.0,16.6,0.0045,,,,,,
0.5255,186,15.6,16.6,0.0050,,,,,,
0.7255,216,30.4,16.6,0.0065,57.21,1.76,,,,NaN
0.9255,246,48.2,16.6,0.0065,138.73,2.14,,,,NaN
1.0860,276,72.0,16.6,0.0055,246.25,2.39,,,,NaN
1.1510,306,93.4,16.6,0.0020,304.77,2.48,,,,NaN
1.1730,336,104.6,16.6,0.0005,327.54,2.52,,,,NaN
1.1930,470,111.1,16.6,0.0000,349.43,2.54,,,,NaN
1.2310,500,121.9,16.6,0.0015,396.33,2.60,,,,NaN
1.2640,528,134.8,16.6,0.0010,395.41,2.60,,,,NaN
1.2840,548,144.1,16.6,0.0010,424.30,2.63,,,,NaN
1.3040,563,153.7,16.6,0.0015,438.01,2.64,,,,NaN
1.3240,579,163.3,16.6,0.0010,394.34,2.60,,,,NaN
1.3440,592,170.9,16.6,0.0015,337.04,2.53,,,,NaN
1.3705,604,179.4,16.5,0.0020,292.16,2.47,,,,NaN
1.4000,615,186.6,16.5,0.0025,247.53,2.39,,,,NaN
1.4425,626,194.4,16.5,0.0040,193.83,2.29,,,,NaN
1.5000,635,202.4,16.5,0.0060,,,,,,
1.5775,644,210.2,16.5,0.0080,,,,,,
1.6855,653,218.3,16.5,0.0115,,,,,,
1.8305,662,226.1,16.5,0.0165,,,,,,
2.0305,670,233.9,16.5,0.0255,,,,,,
