"Task","T2131"
"Scope 1/1, Sample 1/3 (JUNK3)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"1.3060","914","161.8","19.4","0.0010","374.43","2.57","","","","NaN"
"1.3320","933","170.5","19.4","0.0015","316.82","2.50","","","","NaN"
"1.3610","947","177.8","19.4","0.0020","263.15","2.42","","","","NaN"
"1.4025","961","185.8","19.4","0.0030","202.91","2.31","","","","NaN"
"1.4570","973","193.8","19.4","0.0045","152.51","2.18","","","","NaN"
"1.5285","983","201.4","19.4","0.0070","","","","","",""
"1.6325","993","209.6","19.4","0.0105","","","","","",""
"1.7680","1001","217.4","19.4","0.0165","","","","","",""
"1.9615","1009","225.5","19.4","0.0230","","","","","",""
"2.1615","1017","231.9","19.4","0.0260","","","","","",""
"Scope 1/1, Sample 3/3 (BT1)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","100.1","19.3","NaN","","","","","",""
"0.0200","28","27.0","19.3","0.0005","","","","","",""
"0.0400","152","-64.7","19.3","0.0000","","","","","",""
"0.0600","171","-62.1","19.3","0.0010","","","","","",""
"0.0800","201","-57.3","19.3","0.0005","","","","","",""
"0.1000","230","-52.7","19.3","0.0005","-24.56","1.39","","","","NaN"
"0.1355","260","-45.7","19.3","0.0010","236.48","2.37","","","","NaN"
"0.1835","290","-35.9","19.3","0.0015","225.43","2.35","","","","NaN"
"0.2205","320","-26.4","19.3","0.0010","178.17","2.25","","","","NaN"
"0.2460","350","-19.5","19.3","0.0010","160.12","2.20","","","","NaN"
"0.2735","380","-14.0","19.2","0.0010","145.70","2.16","","","","NaN"
"0.3285","411","-8.6","19.2","0.0020","113.07","2.05","","","","NaN"
"0.4660","441","-1.5","19.2","0.0045","38.56","1.59","","","","NaN"
"0.6660","471","5.5","19.2","0.0065","9.39","0.97","","","","NaN"
"0.8660","501","15.4","19.2","0.0065","99.59","2.00","","","","NaN"
"0.9975","531","27.3","19.2","0.0045","241.61","2.38","","","","NaN"
"1.0455","562","38.9","19.2","0.0015","320.90","2.51","","","","NaN"
"1.0655","592","49.4","19.2","0.0005","363.40","2.56","","","","NaN"
"1.0855","622","59.4","19.2","0.0005","390.62","2.59","","","","NaN"
"1.1055","652","68.8","19.2","0.0005","462.23","2.66","","","","NaN"
"1.1255","682","78.0","19.2","0.0005","483.61","2.68","","","","NaN"
"1.1455","712","86.8","19.2","0.0005","443.55","2.65","","","","NaN"
"1.1655","743","95.8","19.2","0.0005","463.40","2.67","","","","NaN"
"1.1855","773","104.9","19.2","0.0005","503.90","2.70","","","","NaN"
"1.2055","803","115.1","19.2","0.0005","549.56","2.74","","","","NaN"
"1.2255","833","126.3","19.2","0.0005","569.48","2.76","","","","NaN"
"1.2455","864","138.9","19.2","0.0005","542.92","2.73","","","","NaN"
"1.2655","892","150.3","19.2","0.0005","470.84","2.67","","","","NaN"
"1.2855","916","159.6","19.2","0.0010","399.37","2.60","","","","NaN"
"1.3065","933","166.7","19.2","0.0015","347.62","2.54","","","","NaN"
"1.3395","950","176.1","19.2","0.0020","280.04","2.45","","","","NaN"
"1.3730","963","183.2","19.2","0.0025","224.71","2.35","","","","NaN"
"1.4235","975","191.3","19.2","0.0040","168.46","2.23","","","","NaN"
"1.4895","986","199.1","19.2","0.0060","","","","","",""
"1.5795","995","206.9","19.2","0.0095","","","","","",""
"1.7055","1004","215.0","19.2","0.0135","","","","","",""
"1.8750","1012","222.9","19.2","0.0200","","","","","",""
"2.0750","1020","229.9","19.2","0.0245","","","","","",""
