Task,T984
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.9325,269,65.0,15.9,0.0050,117.88,2.07,,,,NaN
1.0525,299,80.0,16.0,0.0040,147.89,2.17,,,,NaN
1.1675,324,95.5,16.1,0.0045,195.25,2.29,,,,NaN
1.2780,344,118.3,16.1,0.0055,285.24,2.46,,,,NaN
1.3035,479,125.5,16.4,0.0000,327.72,2.52,,,,NaN
1.3240,494,132.9,16.4,0.0015,343.53,2.54,,,,NaN
1.3440,510,141.5,16.4,0.0015,360.16,2.56,,,,NaN
1.3640,521,150.7,16.4,0.0020,413.96,2.62,,,,NaN
1.3840,533,159.8,16.5,0.0015,391.61,2.59,,,,NaN
1.4040,544,167.6,16.5,0.0020,340.53,2.53,,,,NaN
1.4275,555,175.4,16.5,0.0020,298.19,2.47,,,,NaN
1.4560,564,182.9,16.5,0.0035,255.69,2.41,,,,NaN
1.4950,573,190.8,16.5,0.0045,205.43,2.31,,,,NaN
1.5455,582,198.4,16.5,0.0060,,,,,,
1.6170,590,206.4,16.6,0.0090,,,,,,
1.7135,598,214.3,16.6,0.0120,,,,,,
1.8450,606,222.2,16.6,0.0165,,,,,,
2.0300,615,230.3,16.6,0.0215,,,,,,
Scope 1/1, Sample 3/9 (ACR-246_20200105_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,8.9,15.9,NaN,,,,,,
0.0200,28,-50.8,15.9,0.0005,,,,,,
0.0400,31,-51.4,15.9,0.0075,,,,,,
0.0900,54,-44.2,15.9,0.0020,,,,,,
0.1510,84,-27.7,16.0,0.0020,,,,,,
0.1825,114,-13.1,16.0,0.0010,,,,,,
0.2025,134,-6.4,16.1,0.0010,,,,,,
0.2525,149,-0.3,16.1,0.0035,,,,,,
0.3775,179,13.5,16.2,0.0040,,,,,,
0.5365,209,27.8,16.2,0.0055,,,,,,
0.7365,239,44.5,16.3,0.0065,90.78,1.96,,,,NaN
0.9365,269,66.5,16.4,0.0065,128.53,2.11,,,,NaN
1.0470,298,83.6,16.4,0.0035,164.95,2.22,,,,NaN
1.1200,318,93.8,16.5,0.0035,200.16,2.30,,,,NaN
1.2475,341,120.7,16.5,0.0055,295.58,2.47,,,,NaN
1.2725,478,128.4,16.7,0.0000,336.98,2.53,,,,NaN
1.2925,493,136.3,16.7,0.0015,345.44,2.54,,,,NaN
1.3125,508,145.0,16.8,0.0015,371.56,2.57,,,,NaN
1.3325,522,154.4,16.8,0.0015,411.91,2.61,,,,NaN
1.3525,534,163.2,16.8,0.0015,371.54,2.57,,,,NaN
1.3725,545,170.7,16.8,0.0020,325.52,2.51,,,,NaN
1.3980,555,178.4,16.8,0.0025,283.73,2.45,,,,NaN
1.4310,565,186.2,16.8,0.0030,236.33,2.37,,,,NaN
1.4740,574,194.0,16.9,0.0045,186.02,2.27,,,,NaN
1.5315,583,201.7,16.9,0.0065,,,,,,
1.6130,591,209.7,16.9,0.0100,,,,,,
1.7220,599,217.6,16.9,0.0130,,,,,,
1.8725,607,225.6,16.9,0.0185,,,,,,
2.0725,615,233.3,16.9,0.0240,,,,,,
Scope 1/1, Sample 4/9 (POC-222_20200106_5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-0.5,16.5,NaN,,,,,,
0.0200,28,-52.8,16.5,0.0005,,,,,,
0.0400,31,-53.2,16.5,0.0075,,,,,,
0.0900,53,-45.3,16.5,0.0025,,,,,,
0.1415,83,-30.9,16.6,0.0015,,,,,,
0.1735,114,-17.4,16.6,0.0010,,,,,,
0.1990,137,-9.4,16.6,0.0010,,,,,,
0.2630,155,-0.2,16.7,0.0035,,,,,,
0.4230,185,15.6,16.7,0.0055,,,,,,
0.6230,216,33.7,16.8,0.0065,87.06,1.94,,,,NaN
0.8160,246,53.2,16.8,0.0065,97.45,1.99,,,,NaN
0.9565,276,69.4,16.9,0.0045,117.82,2.07,,,,NaN
1.0790,296,83.0,16.9,0.0060,146.41,2.17,,,,NaN
1.2290,320,105.4,17.0,0.0060,211.98,2.33,,,,NaN
1.2690,459,114.0,17.1,0.0005,260.13,2.42,,,,NaN
1.2950,473,120.4,17.1,0.0020,295.99,2.47,,,,NaN
1.3230,492,129.2,17.2,0.0015,328.84,2.52,,,,NaN
1.3435,507,136.8,17.2,0.0015,356.34,2.55,,,,NaN
1.3635,522,145.4,17.2,0.0015,409.56,2.61,,,,NaN
1.3835,535,154.2,17.2,0.0015,409.08,2.61,,,,NaN
1.4035,547,162.7,17.2,0.0015,366.54,2.56,,,,NaN
1.4235,558,170.0,17.3,0.0020,320.94,2.51,,,,NaN
1.4485,568,177.8,17.3,0.0025,280.78,2.45,,,,NaN
1.4785,578,185.1,17.3,0.0030,239.02,2.38,,,,NaN
1.5210,586,192.9,17.3,0.0050,189.69,2.28,,,,NaN
1.5780,595,200.8,17.3,0.0060,,,,,,
1.6545,603,208.6,17.3,0.0090,,,,,,
1.7605,612,216.6,17.3,0.0125,,,,,,
1.9040,620,224.5,17.3,0.0190,,,,,,
2.1040,627,232.5,17.4,0.0275,,,,,,
Scope 1/1, Sample 5/9 (Initail2_20200105_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,13.9,17.1,NaN,,,,,,
0.0200,28,-44.6,17.1,0.0005,,,,,,
0.0400,31,-45.2,17.1,0.0075,,,,,,
0.0900,61,-34.8,17.1,0.0015,,,,,,
0.1195,91,-23.6,17.2,0.0010,,,,,,
0.1425,115,-15.7,17.2,0.0010,,,,,,
0.1935,144,-3.7,17.2,0.0020,,,,,,
0.2930,158,3.5,17.3,0.0070,,,,,,
0.4930,188,22.5,17.3,0.0065,,,,,,
0.6350,219,39.0,17.3,0.0045,97.50,1.99,,,,NaN
0.7470,249,52.6,17.4,0.0035,103.11,2.01,,,,NaN
0.8735,276,65.4,17.4,0.0045,114.52,2.06,,,,NaN
1.0630,307,85.5,17.5,0.0060,145.37,2.16,,,,NaN
1.2070,328,106.9,17.5,0.0070,217.07,2.34,,,,NaN
1.2455,467,115.5,17.6,0.0005,262.40,2.42,,,,NaN
1.2695,482,121.5,17.6,0.0015,294.46,2.47,,,,NaN
1.2975,500,130.2,17.7,0.0015,327.23,2.51,,,,NaN
1.3185,515,137.9,17.7,0.0015,356.48,2.55,,,,NaN
1.3385,527,146.3,17.7,0.0015,406.26,2.61,,,,NaN
1.3585,540,155.1,17.7,0.0015,401.93,2.60,,,,NaN
1.3785,552,163.6,17.7,0.0015,359.93,2.56,,,,NaN
1.3985,563,170.9,17.7,0.0020,316.92,2.50,,,,NaN
1.4245,574,178.5,17.7,0.0025,276.81,2.44,,,,NaN
1.4580,582,186.5,17.8,0.0040,231.39,2.36,,,,NaN
1.5000,591,194.1,17.8,0.0045,185.19,2.27,,,,NaN
1.5565,599,201.8,17.8,0.0070,,,,,,
1.6360,607,209.7,17.8,0.0100,,,,,,
1.7450,615,217.8,17.8,0.0135,,,,,,
1.8905,623,225.7,17.8,0.0185,,,,,,
2.0905,630,233.5,17.8,0.0270,,,,,,
Scope 1/1, Sample 6/9 (Initial1_20200105_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-5.0,17.5,NaN,,,,,,
0.0200,25,-52.3,17.5,0.0010,,,,,,
0.0400,28,-52.7,17.5,0.0070,,,,,,
0.0900,53,-43.8,17.6,0.0020,,,,,,
0.1305,83,-31.2,17.6,0.0015,,,,,,
0.1600,113,-19.1,17.6,0.0010,,,,,,
0.1895,138,-10.1,17.7,0.0010,,,,,,
0.2595,162,0.4,17.7,0.0030,,,,,,
0.4345,192,19.1,17.7,0.0060,,,,,,
0.6345,222,36.5,17.8,0.0065,85.57,1.93,,,,NaN
0.8345,252,56.4,17.8,0.0065,99.79,2.00,,,,NaN
0.9745,282,74.8,17.9,0.0045,127.15,2.10,,,,NaN
1.0665,288,83.1,17.9,0.0145,153.76,2.19,,,,NaN
1.2665,314,118.8,17.9,0.0075,258.26,2.41,,,,NaN
1.2890,449,125.0,18.0,0.0000,307.60,2.49,,,,NaN
1.3090,461,131.4,18.0,0.0015,331.83,2.52,,,,NaN
1.3310,474,139.7,18.0,0.0015,347.60,2.54,,,,NaN
1.3510,487,148.2,18.1,0.0015,388.16,2.59,,,,NaN
1.3710,500,157.3,18.1,0.0015,397.61,2.60,,,,NaN
1.3910,512,165.5,18.1,0.0015,352.05,2.55,,,,NaN
1.4125,522,173.0,18.1,0.0020,309.19,2.49,,,,NaN
1.4395,531,180.8,18.1,0.0030,269.09,2.43,,,,NaN
1.4735,540,188.5,18.1,0.0040,224.24,2.35,,,,NaN
1.5180,549,196.1,18.1,0.0050,,,,,,
1.5800,556,204.0,18.1,0.0085,,,,,,
1.6645,564,212.0,18.1,0.0105,,,,,,
1.7765,572,219.8,18.1,0.0140,,,,,,
1.9355,580,227.8,18.1,0.0205,,,,,,
Scope 1/1, Sample 7/9 (POC-200_20200105_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-2.2,17.8,NaN,,,,,,
0.0200,27,-51.8,17.9,0.0010,,,,,,
0.0400,30,-52.2,17.9,0.0070,,,,,,
0.0900,57,-43.3,17.9,0.0020,,,,,,
0.1305,87,-30.7,17.9,0.0015,,,,,,
0.1600,117,-18.9,18.0,0.0010,,,,,,
0.1905,142,-10.3,18.0,0.0010,,,,,,
0.2665,170,3.2,18.0,0.0025,,,,,,
0.4100,200,17.2,18.0,0.0045,,,,,,
0.6100,231,35.8,18.1,0.0065,83.06,1.92,,,,NaN
0.7930,261,52.0,18.1,0.0060,88.43,1.95,,,,NaN
0.9820,291,72.4,18.1,0.0065,117.32,2.07,,,,NaN
1.1025,318,87.6,18.1,0.0045,150.87,2.18,,,,NaN
1.2125,340,103.6,18.2,0.0050,200.10,2.30,,,,NaN
1.2600,481,112.7,18.3,0.0005,242.86,2.39,,,,NaN
1.2915,499,120.0,18.3,0.0020,282.11,2.45,,,,NaN
1.3200,515,128.3,18.3,0.0015,313.70,2.50,,,,NaN
1.3420,532,136.3,18.3,0.0015,345.02,2.54,,,,NaN
1.3620,546,144.4,18.3,0.0015,394.93,2.60,,,,NaN
1.3820,559,153.3,18.3,0.0015,407.33,2.61,,,,NaN
1.4020,571,161.5,18.3,0.0015,371.77,2.57,,,,NaN
1.4230,582,169.5,18.3,0.0020,324.20,2.51,,,,NaN
1.4460,592,176.9,18.3,0.0025,286.15,2.46,,,,NaN
1.4755,600,184.3,18.4,0.0035,245.51,2.39,,,,NaN
1.5155,609,192.1,18.4,0.0045,197.74,2.30,,,,NaN
1.5695,617,200.0,18.4,0.0065,,,,,,
1.6420,626,207.8,18.4,0.0080,,,,,,
1.7425,634,215.9,18.4,0.0130,,,,,,
1.8780,642,223.8,18.4,0.0180,,,,,,
2.0640,649,231.7,18.4,0.0260,,,,,,
Scope 1/1, Sample 8/9 (POC-371_20200106_6)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-3.4,18.1,NaN,,,,,,
0.0200,26,-51.2,18.2,0.0010,,,,,,
0.0400,29,-51.4,18.2,0.0070,,,,,,
0.0900,55,-42.6,18.2,0.0020,,,,,,
0.1315,85,-29.6,18.2,0.0015,,,,,,
0.1600,116,-17.9,18.2,0.0010,,,,,,
0.1895,138,-10.0,18.2,0.0015,,,,,,
0.2635,159,0.3,18.3,0.0035,,,,,,
0.4485,189,19.0,18.3,0.0060,,,,,,
0.6485,219,40.5,18.3,0.0065,88.82,1.95,,,,NaN
0.7900,250,54.8,18.3,0.0045,94.60,1.98,,,,NaN
0.9570,277,71.6,18.4,0.0060,115.11,2.06,,,,NaN
1.1180,302,89.7,18.4,0.0065,156.38,2.19,,,,NaN
1.2455,323,110.7,18.4,0.0060,229.39,2.36,,,,NaN
1.2785,458,117.9,18.5,0.0000,275.06,2.44,,,,NaN
1.3060,475,125.6,18.5,0.0015,312.89,2.50,,,,NaN
1.3285,491,133.1,18.5,0.0015,333.42,2.52,,,,NaN
1.3485,505,141.0,18.5,0.0015,369.84,2.57,,,,NaN
1.3685,519,149.9,18.5,0.0015,415.52,2.62,,,,NaN
1.3885,532,158.7,18.5,0.0015,392.27,2.59,,,,NaN
1.4085,543,166.6,18.6,0.0020,344.70,2.54,,,,NaN
1.4315,554,174.4,18.6,0.0020,301.55,2.48,,,,NaN
1.4585,563,182.0,18.6,0.0030,262.20,2.42,,,,NaN
1.4935,572,189.6,18.6,0.0040,216.75,2.34,,,,NaN
1.5410,580,197.3,18.6,0.0055,,,,,,
1.6075,589,205.3,18.6,0.0075,,,,,,
1.6960,597,213.3,18.6,0.0110,,,,,,
1.8155,604,221.0,18.6,0.0160,,,,,,
1.9875,612,229.2,18.6,0.0210,,,,,,
Scope 1/1, Sample 9/9 (POR-209_20200105_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-0.1,18.4,NaN,,,,,,
0.0200,26,-50.9,18.4,0.0010,,,,,,
0.0400,30,-51.4,18.5,0.0055,,,,,,
0.0900,58,-41.5,18.5,0.0020,,,,,,
0.1225,88,-30.1,18.5,0.0010,,,,,,
0.1485,117,-20.0,18.5,0.0010,,,,,,
0.1855,144,-9.7,18.5,0.0015,,,,,,
0.2665,170,3.2,18.5,0.0030,,,,,,
0.4390,201,19.6,18.6,0.0055,,,,,,
0.6390,231,38.6,18.6,0.0065,89.39,1.95,,,,NaN
0.8070,261,56.3,18.6,0.0055,101.28,2.01,,,,NaN
0.9440,291,73.2,18.6,0.0045,126.56,2.10,,,,NaN
1.0550,314,86.4,18.7,0.0050,159.19,2.20,,,,NaN
1.1930,338,108.3,18.7,0.0055,232.53,2.37,,,,NaN
1.2310,476,116.4,18.7,0.0005,274.84,2.44,,,,NaN
1.2590,481,125.6,18.8,0.0055,303.13,2.48,,,,NaN
1.2790,497,130.8,18.8,0.0010,320.89,2.51,,,,NaN
1.3190,513,147.0,18.8,0.0025,368.97,2.57,,,,NaN
1.3390,526,155.8,18.8,0.0015,397.83,2.60,,,,NaN
1.3590,538,164.3,18.8,0.0015,359.28,2.56,,,,NaN
1.3790,549,171.6,18.8,0.0020,309.95,2.49,,,,NaN
1.4040,559,179.0,18.8,0.0025,272.76,2.44,,,,NaN
1.4375,568,186.9,18.8,0.0035,232.27,2.37,,,,NaN
1.4800,577,194.7,18.8,0.0045,184.88,2.27,,,,NaN
1.5365,585,202.2,18.8,0.0070,,,,,,
1.6190,593,210.5,18.8,0.0100,,,,,,
1.7255,601,218.3,18.8,0.0130,,,,,,
1.8735,608,226.2,18.8,0.0215,,,,,,
2.0735,615,234.1,18.8,0.0275,,,,,,
