Task,T784
Scope 1/1, Sample 1/8 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0900,33,-59.8,19.5,0.0035,,,,,,
0.2150,63,-38.1,19.5,0.0040,,,,,,
0.2600,93,-18.8,19.5,0.0015,,,,,,
0.2800,116,-10.1,19.5,0.0010,,,,,,
0.3165,137,-2.6,19.6,0.0015,,,,,,
0.4075,166,9.4,19.6,0.0030,,,,,,
0.5990,196,29.7,19.6,0.0065,,,,,,
0.7870,227,46.7,19.6,0.0060,50.40,1.70,,,,NaN
0.9870,255,61.1,19.6,0.0070,57.70,1.76,,,,NaN
1.1870,282,76.2,19.6,0.0075,107.74,2.03,,,,NaN
1.3870,288,92.4,19.6,0.0355,200.09,2.30,,,,NaN
1.5820,310,155.0,19.6,0.0090,317.78,2.50,,,,NaN
1.6020,442,163.9,19.6,0.0000,273.25,2.44,,,,NaN
1.6220,452,171.1,19.6,0.0020,260.44,2.42,,,,NaN
1.6495,461,179.7,19.6,0.0030,293.07,2.47,,,,NaN
1.6790,469,187.0,19.6,0.0035,214.56,2.33,,,,NaN
1.7190,478,194.6,19.6,0.0045,194.82,2.29,,,,NaN
1.7745,486,202.6,19.6,0.0070,149.12,2.17,,,,NaN
1.8490,494,210.5,19.6,0.0100,111.82,2.05,,,,NaN
1.9495,501,218.4,19.6,0.0140,81.33,1.91,,,,NaN
2.0910,509,226.5,19.6,0.0175,56.92,1.76,,,,NaN
2.2785,516,234.3,19.6,0.0260,38.81,1.59,,,,NaN
2.4785,523,240.6,19.6,0.0285,28.33,1.45,,,,NaN
2.6785,530,245.6,19.6,0.0285,21.78,1.34,,,,NaN
2.8785,537,249.8,19.6,0.0285,,,,,,
3.0785,544,253.3,19.6,0.0310,,,,,,
3.2785,550,256.4,19.6,0.0365,,,,,,
3.4785,556,259.2,19.6,0.0365,,,,,,
3.5600,561,260.3,19.6,0.0170,,,,,,
Scope 1/1, Sample 6/8 (BT3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-42.7,19.3,NaN,,,,,,
0.0200,16,-63.7,19.3,0.0010,,,,,,
0.0400,19,-64.0,19.3,0.0060,,,,,,
0.0900,32,-60.0,19.3,0.0040,,,,,,
0.2150,63,-39.0,19.3,0.0040,,,,,,
0.2610,93,-19.7,19.3,0.0015,,,,,,
0.2810,115,-11.1,19.4,0.0010,,,,,,
0.3165,136,-3.0,19.4,0.0015,,,,,,
0.4055,164,9.1,19.4,0.0030,,,,,,
0.6020,194,28.0,19.4,0.0065,,,,,,
0.8020,225,45.5,19.4,0.0065,66.08,1.82,,,,NaN
1.0020,255,61.6,19.4,0.0065,72.27,1.86,,,,NaN
1.2020,278,76.0,19.4,0.0090,107.68,2.03,,,,NaN
1.4020,308,99.5,19.4,0.0065,186.80,2.27,,,,NaN
1.4950,328,118.9,19.4,0.0045,266.83,2.43,,,,NaN
1.5165,462,125.3,19.4,0.0000,303.49,2.48,,,,NaN
1.5365,469,131.0,19.4,0.0030,323.11,2.51,,,,NaN
1.5660,484,142.3,19.5,0.0020,347.58,2.54,,,,NaN
1.5860,497,150.8,19.5,0.0015,393.32,2.59,,,,NaN
1.6060,508,159.4,19.5,0.0020,389.25,2.59,,,,NaN
1.6260,518,167.3,19.5,0.0020,345.64,2.54,,,,NaN
1.6485,528,175.2,19.5,0.0020,300.87,2.48,,,,NaN
1.6735,537,182.4,19.5,0.0025,266.56,2.43,,,,NaN
1.7080,546,190.0,19.5,0.0040,221.89,2.35,,,,NaN
1.7550,554,198.0,19.5,0.0060,,,,,,
1.8165,562,205.7,19.5,0.0080,,,,,,
1.9035,570,213.9,19.5,0.0115,,,,,,
2.0150,577,221.5,19.5,0.0160,,,,,,
2.1795,584,229.7,19.5,0.0235,,,,,,
Scope 1/1, Sample 7/8 (QT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-33.7,19.0,NaN,,,,,,
0.0200,17,-58.2,19.1,0.0010,,,,,,
0.0400,20,-58.6,19.1,0.0065,,,,,,
0.0900,36,-54.2,19.1,0.0030,,,,,,
0.2150,66,-31.5,19.1,0.0040,,,,,,
0.2585,96,-12.9,19.1,0.0015,,,,,,
0.2785,112,-7.0,19.1,0.0015,,,,,,
0.3285,128,-0.4,19.1,0.0030,,,,,,
0.4535,158,15.2,19.2,0.0040,,,,,,
0.5880,188,28.3,19.2,0.0045,,,,,,
0.7880,218,44.3,19.2,0.0065,67.23,1.83,,,,NaN
0.9880,246,59.0,19.2,0.0070,67.64,1.83,,,,NaN
1.1880,275,73.6,19.2,0.0070,90.29,1.96,,,,NaN
1.3880,304,92.5,19.2,0.0070,148.83,2.17,,,,NaN
1.5305,328,116.2,19.2,0.0060,236.18,2.37,,,,NaN
1.5580,464,123.3,19.3,0.0000,280.16,2.45,,,,NaN
1.5780,476,128.6,19.3,0.0015,308.60,2.49,,,,NaN
1.6080,491,138.9,19.3,0.0020,334.13,2.52,,,,NaN
1.6280,504,146.9,19.3,0.0015,372.49,2.57,,,,NaN
1.6480,516,155.7,19.3,0.0015,400.23,2.60,,,,NaN
1.6680,527,164.2,19.3,0.0020,364.36,2.56,,,,NaN
1.6880,538,171.6,19.3,0.0020,319.85,2.50,,,,NaN
1.7130,548,179.3,19.3,0.0025,281.61,2.45,,,,NaN
1.7435,556,186.8,19.3,0.0035,240.41,2.38,,,,NaN
1.7845,565,194.6,19.3,0.0045,193.02,2.29,,,,NaN
1.8385,573,202.4,19.3,0.0065,,,,,,
1.9130,581,210.3,19.3,0.0095,,,,,,
2.0135,588,218.2,19.3,0.0135,,,,,,
2.1535,595,226.3,19.3,0.0195,,,,,,
2.3410,603,234.1,19.3,0.0235,,,,,,
Scope 1/1, Sample 8/8 (QT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-34.1,19.0,NaN,,,,,,
0.0200,17,-58.4,19.0,0.0010,,,,,,
0.0400,20,-58.7,19.0,0.0060,,,,,,
0.0900,37,-53.8,19.0,0.0030,,,,,,
0.2150,67,-31.4,19.0,0.0040,,,,,,
0.2635,97,-11.9,19.1,0.0015,,,,,,
0.2835,115,-5.4,19.1,0.0010,,,,,,
0.3335,130,0.1,19.1,0.0035,,,,,,
0.4585,160,15.2,19.1,0.0040,,,,,,
0.5795,190,28.2,19.1,0.0040,,,,,,
0.7455,220,41.7,19.1,0.0055,63.48,1.80,,,,NaN
0.9455,251,55.9,19.1,0.0065,58.47,1.77,,,,NaN
1.1455,275,69.6,19.1,0.0085,78.16,1.89,,,,NaN
1.3455,281,81.9,19.1,0.0335,135.47,2.13,,,,NaN
1.5455,310,120.2,19.2,0.0070,264.76,2.42,,,,NaN
1.5655,442,125.7,19.2,0.0000,303.11,2.48,,,,NaN
1.5860,456,131.6,19.2,0.0015,330.13,2.52,,,,NaN
1.6120,469,140.8,19.2,0.0020,344.15,2.54,,,,NaN
1.6320,482,149.2,19.2,0.0015,375.51,2.57,,,,NaN
1.6520,493,157.9,19.2,0.0020,394.34,2.60,,,,NaN
1.6720,504,166.2,19.2,0.0020,352.87,2.55,,,,NaN
1.6920,514,173.3,19.2,0.0020,311.21,2.49,,,,NaN
1.7185,524,181.2,19.2,0.0030,272.91,2.44,,,,NaN
1.7510,532,188.7,19.2,0.0040,229.59,2.36,,,,NaN
1.7955,540,196.6,19.2,0.0055,,,,,,
1.8535,548,204.4,19.3,0.0075,,,,,,
1.9340,555,212.3,19.3,0.0115,,,,,,
2.0445,563,220.3,19.3,0.0145,,,,,,
2.1925,571,228.2,19.3,0.0195,,,,,,
