"Task","T3185"
"Scope 1/1, Sample 1/9 (JUNK 2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"1.4000","744","161.9","20.6","0.0005","470.64","2.67","","","","NaN"
"1.4215","764","168.9","20.6","0.0010","400.28","2.60","","","","NaN"
"1.4610","783","179.5","20.6","0.0020","289.10","2.46","","","","NaN"
"1.4970","798","186.7","20.6","0.0025","221.10","2.34","","","","NaN"
"1.5500","811","194.6","20.6","0.0040","160.67","2.21","","","","NaN"
"1.6220","822","202.5","20.6","0.0065","","","","","",""
"1.7215","832","210.7","20.6","0.0095","","","","","",""
"1.8500","841","218.4","20.6","0.0150","","","","","",""
"2.0375","849","226.6","20.6","0.0225","","","","","",""
"2.2375","857","233.2","20.6","0.0245","","","","","",""
"Scope 1/1, Sample 9/9 (20240802_5)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","109.4","20.3","NaN","","","","","",""
"0.0200","28","46.8","20.4","0.0005","","","","","",""
"0.0400","156","-64.4","20.4","0.0000","","","","","",""
"0.0600","159","-64.7","20.4","0.0070","","","","","",""
"0.1100","162","-64.7","20.4","0.0160","","","","","",""
"0.2350","192","-50.6","20.4","0.0040","675.70","2.83","","","","NaN"
"0.2600","222","-38.2","20.4","0.0010","258.25","2.41","","","","NaN"
"0.2800","253","-29.9","20.4","0.0005","131.30","2.12","","","","NaN"
"0.3025","283","-23.6","20.4","0.0010","122.07","2.09","","","","NaN"
"0.3455","313","-18.2","20.4","0.0015","121.19","2.08","","","","NaN"
"0.4530","343","-12.4","20.4","0.0035","81.80","1.91","","","","NaN"
"0.6530","373","-5.7","20.5","0.0065","5.46","0.74","","","","NaN"
"0.8530","404","2.0","20.5","0.0065","14.47","1.16","","","","NaN"
"1.0530","434","11.3","20.5","0.0065","147.02","2.17","","","","NaN"
"1.2000","464","25.7","20.5","0.0050","399.32","2.60","","","","NaN"
"1.2390","494","41.1","20.5","0.0015","567.42","2.75","","","","NaN"
"1.2590","524","57.6","20.5","0.0005","693.86","2.84","","","","NaN"
"1.2790","555","75.9","20.5","0.0005","736.73","2.87","","","","NaN"
"1.2990","585","96.3","20.6","0.0005","899.28","2.95","","","","NaN"
"1.3190","615","117.8","20.6","0.0005","978.07","2.99","","","","NaN"
"1.3390","645","138.5","20.6","0.0005","784.15","2.89","","","","NaN"
"1.3590","675","154.6","20.6","0.0005","617.62","2.79","","","","NaN"
"1.3790","701","164.5","20.6","0.0010","513.07","2.71","","","","NaN"
"1.4055","722","173.2","20.6","0.0010","410.33","2.61","","","","NaN"
"1.4425","739","181.9","20.6","0.0020","293.66","2.47","","","","NaN"
"1.4900","754","190.6","20.6","0.0030","202.38","2.31","","","","NaN"
"1.5465","766","198.1","20.6","0.0045","","","","","",""
"1.6285","777","206.1","20.6","0.0075","","","","","",""
"1.7410","787","214.3","20.6","0.0115","","","","","",""
"1.8890","796","222.1","20.6","0.0170","","","","","",""
"2.0890","804","229.8","20.6","0.0265","","","","","",""
