Task,T456
Scope 1/1, Sample 1/9 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.5045,559,186.2,24.2,0.0045,198.65,2.30,,,,NaN
1.5570,567,193.9,24.2,0.0065,153.98,2.19,,,,NaN
1.6295,576,202.0,24.2,0.0080,,,,,,
1.7245,584,209.8,24.2,0.0120,,,,,,
1.8565,592,217.8,24.2,0.0170,,,,,,
2.0325,599,225.6,24.2,0.0240,,,,,,
2.2325,607,232.3,24.2,0.0240,,,,,,
Scope 1/1, Sample 5/9 (POC-378)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-39.8,24.2,NaN,,,,,,
0.0200,17,-64.3,24.2,0.0010,,,,,,
0.0400,20,-64.6,24.2,0.0060,,,,,,
0.0900,45,-54.9,24.2,0.0020,,,,,,
0.1240,71,-45.0,24.2,0.0015,,,,,,
0.1600,100,-33.2,24.2,0.0010,,,,,,
0.2035,129,-19.7,24.2,0.0015,,,,,,
0.2585,156,-7.3,24.2,0.0020,,,,,,
0.3545,175,3.6,24.2,0.0050,,,,,,
0.5545,206,25.7,24.2,0.0065,93.47,1.97,,,,NaN
0.7025,236,43.1,24.2,0.0050,79.94,1.90,,,,NaN
0.8295,263,55.6,24.2,0.0045,86.72,1.94,,,,NaN
1.0265,268,68.4,24.2,0.0440,125.51,2.10,,,,NaN
1.2265,296,102.7,24.2,0.0070,224.48,2.35,,,,NaN
1.2465,430,106.6,24.2,0.0000,256.38,2.41,,,,NaN
1.2830,448,115.3,24.2,0.0020,298.61,2.48,,,,NaN
1.3105,464,123.6,24.2,0.0015,327.57,2.52,,,,NaN
1.3315,480,131.1,24.2,0.0015,342.37,2.53,,,,NaN
1.3515,494,139.3,24.2,0.0015,404.02,2.61,,,,NaN
1.3715,507,147.8,24.2,0.0015,400.89,2.60,,,,NaN
1.3915,519,156.3,24.2,0.0015,364.26,2.56,,,,NaN
1.4115,530,163.6,24.2,0.0020,320.92,2.51,,,,NaN
1.4370,540,171.5,24.2,0.0025,280.56,2.45,,,,NaN
1.4675,549,179.1,24.2,0.0035,239.61,2.38,,,,NaN
1.5070,558,186.6,24.2,0.0045,194.74,2.29,,,,NaN
1.5620,566,194.6,24.2,0.0070,149.86,2.18,,,,NaN
1.6350,574,202.5,24.2,0.0090,,,,,,
1.7335,582,210.4,24.2,0.0125,,,,,,
1.8680,589,218.3,24.2,0.0185,,,,,,
2.0530,598,226.3,24.2,0.0215,,,,,,
2.2530,605,232.8,24.2,0.0295,,,,,,
Scope 1/1, Sample 6/9 (POC-366)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-41.0,24.2,NaN,,,,,,
0.0200,16,-64.5,24.2,0.0010,,,,,,
0.0400,19,-64.9,24.2,0.0060,,,,,,
0.0900,45,-55.1,24.2,0.0020,,,,,,
0.1230,71,-45.5,24.2,0.0015,,,,,,
0.1605,101,-32.9,24.2,0.0015,,,,,,
0.2015,128,-20.5,24.2,0.0015,,,,,,
0.2600,157,-6.8,24.2,0.0020,,,,,,
0.3490,175,3.5,24.2,0.0050,,,,,,
0.5490,206,27.6,24.2,0.0065,,,,,,
0.6755,236,41.9,24.2,0.0040,69.58,1.84,,,,NaN
0.8270,265,55.8,24.2,0.0055,76.32,1.88,,,,NaN
1.0270,292,74.9,24.2,0.0075,131.25,2.12,,,,NaN
1.1870,297,89.8,24.2,0.0315,209.20,2.32,,,,NaN
1.3640,316,148.8,24.2,0.0090,310.44,2.49,,,,NaN
1.3840,448,157.0,24.2,0.0000,271.66,2.43,,,,NaN
1.4040,458,164.1,24.2,0.0020,266.99,2.43,,,,NaN
1.4300,468,172.0,24.2,0.0025,291.55,2.46,,,,NaN
1.4605,476,179.5,24.2,0.0035,213.71,2.33,,,,NaN
1.5015,485,187.3,24.2,0.0045,191.02,2.28,,,,NaN
1.5550,494,195.0,24.2,0.0060,148.84,2.17,,,,NaN
1.6300,502,203.0,24.2,0.0100,111.90,2.05,,,,NaN
1.7300,509,210.9,24.2,0.0140,82.01,1.91,,,,NaN
1.8680,517,219.0,24.2,0.0180,57.95,1.76,,,,NaN
2.0515,524,226.8,24.2,0.0245,39.94,1.60,,,,NaN
2.2515,532,233.3,24.2,0.0240,29.07,1.46,,,,NaN
2.4515,540,238.4,24.2,0.0265,22.95,1.36,,,,NaN
2.6515,546,242.6,24.2,0.0310,18.86,1.28,,,,NaN
2.8515,553,246.3,24.2,0.0295,,,,,,
3.0515,559,249.4,24.2,0.0345,,,,,,
3.2515,565,252.3,24.2,0.0330,,,,,,
3.4515,571,254.8,24.2,0.0330,,,,,,
3.5600,577,256.1,24.2,0.0185,,,,,,
Scope 1/1, Sample 7/9 (INITIAL-1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-38.5,24.2,NaN,,,,,,
0.0200,18,-65.0,24.2,0.0010,,,,,,
0.0400,21,-65.3,24.2,0.0070,,,,,,
0.0900,45,-55.8,24.2,0.0020,,,,,,
0.1255,72,-45.7,24.2,0.0015,,,,,,
0.1625,102,-33.1,24.2,0.0015,,,,,,
0.2025,130,-20.4,24.2,0.0015,,,,,,
0.2565,158,-7.9,24.2,0.0020,,,,,,
0.3510,175,3.6,24.2,0.0055,,,,,,
0.5510,205,25.8,24.2,0.0065,,,,,,
0.7085,236,42.6,24.2,0.0050,85.93,1.93,,,,NaN
0.8640,265,58.4,24.2,0.0055,96.21,1.98,,,,NaN
1.0300,292,74.5,24.2,0.0060,130.23,2.11,,,,NaN
1.2020,316,97.9,24.2,0.0070,204.79,2.31,,,,NaN
1.2860,334,116.7,24.2,0.0045,284.28,2.45,,,,NaN
1.3075,469,122.4,24.2,0.0000,314.97,2.50,,,,NaN
1.3325,486,131.3,24.2,0.0015,333.75,2.52,,,,NaN
1.3525,500,139.6,24.2,0.0015,347.51,2.54,,,,NaN
1.3725,513,148.2,24.2,0.0015,395.23,2.60,,,,NaN
1.3925,525,156.7,24.2,0.0015,365.31,2.56,,,,NaN
1.4125,534,164.0,24.2,0.0020,320.80,2.51,,,,NaN
1.4375,545,171.8,24.2,0.0025,281.58,2.45,,,,NaN
1.4675,554,179.2,24.2,0.0035,240.70,2.38,,,,NaN
1.5085,562,187.1,24.2,0.0050,193.62,2.29,,,,NaN
1.5625,571,194.8,24.2,0.0060,149.63,2.18,,,,NaN
1.6365,579,202.8,24.2,0.0095,,,,,,
1.7350,586,210.6,24.2,0.0135,,,,,,
1.8715,594,218.7,24.2,0.0180,,,,,,
2.0550,600,226.6,24.2,0.0280,,,,,,
2.2550,608,233.1,24.2,0.0260,,,,,,
Scope 1/1, Sample 8/9 (ACR-396)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-37.9,24.2,NaN,,,,,,
0.0200,18,-64.1,24.2,0.0010,,,,,,
0.0400,21,-64.3,24.2,0.0065,,,,,,
0.0900,46,-54.5,24.2,0.0020,,,,,,
0.1230,72,-44.6,24.2,0.0015,,,,,,
0.1580,102,-32.6,24.2,0.0010,,,,,,
0.1985,129,-20.5,24.2,0.0015,,,,,,
0.2600,160,-6.2,24.2,0.0020,,,,,,
0.3485,173,3.5,24.2,0.0065,,,,,,
0.5485,204,25.4,24.2,0.0065,,,,,,
0.6940,234,42.3,24.2,0.0050,89.52,1.95,,,,NaN
0.8235,262,56.1,24.2,0.0045,96.19,1.98,,,,NaN
0.9880,287,71.6,24.2,0.0065,124.15,2.09,,,,NaN
1.1800,313,96.8,24.2,0.0075,199.24,2.30,,,,NaN
1.2675,332,115.8,24.2,0.0045,281.49,2.45,,,,NaN
1.2900,469,121.9,24.2,0.0000,313.56,2.50,,,,NaN
1.3135,486,130.0,24.2,0.0015,332.43,2.52,,,,NaN
1.3335,501,138.0,24.2,0.0015,343.04,2.54,,,,NaN
1.3535,515,146.5,24.2,0.0015,394.92,2.60,,,,NaN
1.3735,527,155.2,24.2,0.0015,371.88,2.57,,,,NaN
1.3935,538,162.8,24.2,0.0020,326.87,2.51,,,,NaN
1.4175,548,170.4,24.2,0.0025,288.23,2.46,,,,NaN
1.4480,557,178.2,24.2,0.0030,246.33,2.39,,,,NaN
1.4870,567,186.0,24.2,0.0040,200.52,2.30,,,,NaN
1.5380,575,193.6,24.2,0.0065,156.24,2.19,,,,NaN
1.6100,583,201.8,24.2,0.0090,,,,,,
1.7040,590,209.6,24.2,0.0130,,,,,,
1.8345,598,217.6,24.2,0.0165,,,,,,
2.0110,606,225.5,24.2,0.0230,,,,,,
2.2110,613,232.3,24.2,0.0270,,,,,,
Scope 1/1, Sample 9/9 (INITIAL-2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-37.7,24.2,NaN,,,,,,
0.0200,19,-65.1,24.2,0.0010,,,,,,
0.0400,22,-65.4,24.2,0.0070,,,,,,
0.0900,48,-55.8,24.2,0.0020,,,,,,
0.1240,75,-45.9,24.2,0.0015,,,,,,
0.1610,105,-33.7,24.2,0.0010,,,,,,
0.2030,134,-20.6,24.2,0.0015,,,,,,
0.2570,163,-7.9,24.2,0.0020,,,,,,
0.3485,185,3.6,24.2,0.0040,,,,,,
0.5485,215,24.2,24.2,0.0065,,,,,,
0.7380,245,44.6,24.2,0.0060,83.84,1.92,,,,NaN
0.8805,276,59.7,24.2,0.0045,94.46,1.98,,,,NaN
1.0325,298,72.2,24.2,0.0070,123.88,2.09,,,,NaN
1.2325,324,99.8,24.2,0.0075,209.11,2.32,,,,NaN
1.3015,342,115.4,24.2,0.0040,282.28,2.45,,,,NaN
1.3230,476,120.8,24.2,0.0000,312.70,2.50,,,,NaN
1.3515,494,130.9,24.2,0.0015,336.79,2.53,,,,NaN
1.3715,509,139.3,24.2,0.0015,349.77,2.54,,,,NaN
1.3915,521,148.0,24.2,0.0015,397.77,2.60,,,,NaN
1.4115,533,156.2,24.2,0.0015,367.11,2.56,,,,NaN
1.4320,544,164.0,24.2,0.0020,321.19,2.51,,,,NaN
1.4550,553,171.1,24.2,0.0025,284.99,2.45,,,,NaN
1.4860,563,178.9,24.2,0.0030,242.02,2.38,,,,NaN
1.5255,572,186.5,24.2,0.0045,196.23,2.29,,,,NaN
1.5800,579,194.5,24.2,0.0075,151.35,2.18,,,,NaN
1.6520,587,202.4,24.2,0.0085,,,,,,
1.7495,596,210.3,24.2,0.0115,,,,,,
1.8835,603,218.3,24.2,0.0200,,,,,,
2.0660,610,226.3,24.2,0.0245,,,,,,
2.2660,617,232.8,24.2,0.0285,,,,,,
