Task,T761
Scope 1/1, Sample 1/8 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.4655,317,110.9,19.8,0.0065,235.32,2.37,,,,NaN
1.4955,450,119.2,19.8,0.0000,275.48,2.44,,,,NaN
1.5155,456,124.2,19.8,0.0030,301.46,2.48,,,,NaN
1.5510,472,135.7,19.8,0.0020,338.85,2.53,,,,NaN
1.5710,486,143.6,19.8,0.0015,364.15,2.56,,,,NaN
1.5910,498,152.1,19.8,0.0015,403.36,2.61,,,,NaN
1.6110,510,160.5,19.8,0.0015,385.50,2.59,,,,NaN
1.6310,520,168.5,19.8,0.0020,340.20,2.53,,,,NaN
1.6520,530,175.8,19.8,0.0020,300.20,2.48,,,,NaN
1.6790,539,183.3,19.8,0.0030,261.47,2.42,,,,NaN
1.7150,548,190.9,19.8,0.0040,215.48,2.33,,,,NaN
1.7640,556,198.9,19.8,0.0060,,,,,,
1.8275,564,206.6,19.8,0.0080,,,,,,
1.9180,572,214.8,19.8,0.0120,,,,,,
2.0350,579,222.4,19.8,0.0170,,,,,,
2.2045,586,230.6,19.8,0.0250,,,,,,
Scope 1/1, Sample 5/8 (BT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-42.0,19.4,NaN,,,,,,
0.0200,16,-64.3,19.5,0.0010,,,,,,
0.0400,20,-64.7,19.5,0.0055,,,,,,
0.0900,34,-60.9,19.5,0.0035,,,,,,
0.2150,64,-39.8,19.5,0.0040,,,,,,
0.2600,94,-21.5,19.5,0.0015,,,,,,
0.2800,117,-12.8,19.5,0.0010,,,,,,
0.3140,138,-5.4,19.5,0.0015,,,,,,
0.3990,155,3.4,19.5,0.0050,,,,,,
0.5990,185,23.5,19.5,0.0065,,,,,,
0.7630,215,40.6,19.5,0.0055,75.95,1.88,,,,NaN
0.9105,246,54.2,19.6,0.0050,74.87,1.87,,,,NaN
1.1085,275,68.5,19.6,0.0070,92.90,1.97,,,,NaN
1.3085,301,85.7,19.6,0.0075,145.43,2.16,,,,NaN
1.4800,331,115.9,19.6,0.0055,258.33,2.41,,,,NaN
1.5020,465,122.0,19.6,0.0000,298.26,2.47,,,,NaN
1.5220,479,127.6,19.6,0.0015,325.44,2.51,,,,NaN
1.5505,496,137.9,19.6,0.0015,349.95,2.54,,,,NaN
1.5705,509,146.5,19.6,0.0015,387.42,2.59,,,,NaN
1.5905,521,155.4,19.6,0.0015,415.49,2.62,,,,NaN
1.6105,532,164.0,19.6,0.0020,375.26,2.57,,,,NaN
1.6305,543,171.7,19.6,0.0020,327.28,2.51,,,,NaN
1.6535,552,179.0,19.6,0.0025,290.07,2.46,,,,NaN
1.6840,561,186.8,19.6,0.0035,246.00,2.39,,,,NaN
1.7240,569,194.4,19.6,0.0050,197.23,2.29,,,,NaN
1.7795,577,202.4,19.6,0.0065,,,,,,
1.8530,585,210.3,19.6,0.0090,,,,,,
1.9535,593,218.1,19.6,0.0130,,,,,,
2.0935,601,226.2,19.6,0.0180,,,,,,
2.2810,608,234.0,19.6,0.0270,,,,,,
Scope 1/1, Sample 6/8 (BT3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-44.1,19.2,NaN,,,,,,
0.0200,15,-64.3,19.3,0.0015,,,,,,
0.0400,18,-64.8,19.3,0.0055,,,,,,
0.0900,31,-61.1,19.3,0.0040,,,,,,
0.2150,61,-40.0,19.3,0.0040,,,,,,
0.2600,92,-21.3,19.3,0.0015,,,,,,
0.2800,115,-12.1,19.3,0.0010,,,,,,
0.3115,135,-4.8,19.3,0.0015,,,,,,
0.3905,151,3.3,19.3,0.0050,,,,,,
0.5880,181,23.2,19.4,0.0065,,,,,,
0.7490,212,40.6,19.4,0.0055,70.72,1.85,,,,NaN
0.8875,238,53.6,19.4,0.0055,67.25,1.83,,,,NaN
1.0815,244,62.7,19.4,0.0335,82.13,1.91,,,,NaN
1.2815,248,80.8,19.4,0.0465,133.24,2.12,,,,NaN
1.4375,278,105.0,19.4,0.0050,223.97,2.35,,,,NaN
1.4675,414,113.8,19.4,0.0000,256.19,2.41,,,,NaN
1.4875,427,118.0,19.4,0.0015,278.19,2.44,,,,NaN
1.5375,445,131.8,19.4,0.0030,330.12,2.52,,,,NaN
1.5595,459,140.0,19.4,0.0015,350.62,2.54,,,,NaN
1.5795,472,148.4,19.4,0.0015,389.60,2.59,,,,NaN
1.5995,485,157.0,19.4,0.0015,401.12,2.60,,,,NaN
1.6195,496,165.4,19.4,0.0020,364.82,2.56,,,,NaN
1.6395,505,172.6,19.4,0.0020,315.92,2.50,,,,NaN
1.6650,514,180.4,19.4,0.0030,276.76,2.44,,,,NaN
1.6960,523,187.8,19.4,0.0035,235.04,2.37,,,,NaN
1.7390,531,195.7,19.5,0.0055,,,,,,
1.7955,538,203.3,19.4,0.0080,,,,,,
1.8745,546,211.5,19.5,0.0100,,,,,,
1.9780,554,219.2,19.5,0.0135,,,,,,
2.1245,561,227.2,19.5,0.0205,,,,,,
Scope 1/1, Sample 7/8 (QT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-33.9,19.1,NaN,,,,,,
0.0200,17,-58.8,19.1,0.0010,,,,,,
0.0400,20,-59.3,19.1,0.0060,,,,,,
0.0900,37,-54.7,19.1,0.0030,,,,,,
0.2150,67,-32.4,19.2,0.0040,,,,,,
0.2615,97,-13.4,19.2,0.0015,,,,,,
0.2815,117,-6.6,19.2,0.0010,,,,,,
0.3315,133,-0.4,19.2,0.0030,,,,,,
0.4565,163,13.8,19.2,0.0040,,,,,,
0.6115,194,28.4,19.2,0.0050,,,,,,
0.8115,224,44.0,19.2,0.0065,66.78,1.82,,,,NaN
1.0115,254,59.6,19.2,0.0065,70.03,1.85,,,,NaN
1.2115,282,73.9,19.2,0.0070,93.91,1.97,,,,NaN
1.4115,310,93.1,19.3,0.0070,152.00,2.18,,,,NaN
1.5510,334,117.1,19.3,0.0060,238.77,2.38,,,,NaN
1.5770,469,123.8,19.3,0.0000,284.23,2.45,,,,NaN
1.5975,484,129.7,19.3,0.0015,313.51,2.50,,,,NaN
1.6230,499,138.2,19.3,0.0015,331.77,2.52,,,,NaN
1.6430,514,146.5,19.3,0.0015,374.79,2.57,,,,NaN
1.6630,526,155.0,19.3,0.0015,399.60,2.60,,,,NaN
1.6830,538,163.7,19.3,0.0015,362.96,2.56,,,,NaN
1.7030,547,170.9,19.3,0.0020,320.82,2.51,,,,NaN
1.7300,557,179.2,19.3,0.0030,279.23,2.45,,,,NaN
1.7600,566,186.7,19.3,0.0035,239.08,2.38,,,,NaN
1.8000,574,194.2,19.3,0.0050,193.72,2.29,,,,NaN
1.8560,582,202.3,19.3,0.0065,,,,,,
1.9285,590,210.0,19.3,0.0085,,,,,,
2.0315,598,218.0,19.3,0.0130,,,,,,
2.1725,606,226.1,19.3,0.0190,,,,,,
2.3605,613,233.8,19.3,0.0270,,,,,,
Scope 1/1, Sample 8/8 (QT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-33.9,19.0,NaN,,,,,,
0.0200,18,-59.1,19.0,0.0010,,,,,,
0.0400,21,-59.5,19.0,0.0065,,,,,,
0.0900,37,-54.8,19.0,0.0030,,,,,,
0.2150,67,-31.9,19.1,0.0040,,,,,,
0.2605,97,-12.5,19.1,0.0015,,,,,,
0.2805,116,-5.8,19.1,0.0010,,,,,,
0.3305,130,-0.1,19.1,0.0035,,,,,,
0.4555,160,14.6,19.1,0.0040,,,,,,
0.5875,190,28.1,19.1,0.0045,,,,,,
0.7650,221,42.9,19.1,0.0060,69.66,1.84,,,,NaN
0.9650,251,57.9,19.1,0.0065,68.56,1.84,,,,NaN
1.1650,279,72.1,19.2,0.0070,88.55,1.95,,,,NaN
1.3650,306,90.6,19.2,0.0075,144.03,2.16,,,,NaN
1.5155,329,115.1,19.2,0.0065,233.39,2.37,,,,NaN
1.5435,464,122.5,19.2,0.0000,275.79,2.44,,,,NaN
1.5635,477,127.9,19.2,0.0015,305.36,2.48,,,,NaN
1.5930,492,137.5,19.2,0.0020,333.23,2.52,,,,NaN
1.6130,505,145.4,19.2,0.0015,367.42,2.57,,,,NaN
1.6330,516,153.6,19.2,0.0020,401.23,2.60,,,,NaN
1.6530,528,162.4,19.3,0.0015,373.69,2.57,,,,NaN
1.6730,538,170.2,19.3,0.0020,328.16,2.52,,,,NaN
1.6960,548,177.7,19.3,0.0025,290.87,2.46,,,,NaN
1.7255,557,185.3,19.3,0.0035,250.18,2.40,,,,NaN
1.7650,565,193.2,19.3,0.0050,202.79,2.31,,,,NaN
1.8160,574,200.9,19.3,0.0060,,,,,,
1.8860,582,208.9,19.3,0.0095,,,,,,
1.9790,589,216.6,19.3,0.0140,,,,,,
2.1115,596,224.7,19.3,0.0200,,,,,,
2.2895,602,232.6,19.3,0.0280,,,,,,
