"Task","T2064"
"Scope 1/1, Sample 1/9 (Junk2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","98.5","17.1","NaN","","","","","",""
"0.0200","28","47.4","17.1","0.0005","","","","","",""
"0.0400","58","16.0","17.1","0.0005","","","","","",""
"0.0600","88","-0.9","17.1","0.0005","","","","","",""
"0.0955","94","-2.8","17.1","0.0060","","","","","",""
"0.1845","97","-3.0","17.1","0.0280","","","","","",""
"0.3845","103","0.5","17.2","0.0310","","","","","",""
"0.5845","134","12.2","17.2","0.0065","29.09","1.46","","","","NaN"
"0.7845","164","25.2","17.2","0.0065","69.75","1.84","","","","NaN"
"0.9845","194","40.0","17.3","0.0065","180.70","2.26","","","","NaN"
"1.1845","224","69.5","17.3","0.0065","374.03","2.57","","","","NaN"
"1.2435","254","105.3","17.3","0.0020","431.59","2.64","","","","NaN"
"1.2635","399","132.5","17.4","0.0000","395.62","2.60","","","","NaN"
"1.2835","423","141.8","17.5","0.0010","410.56","2.61","","","","NaN"
"1.3335","447","163.0","17.5","0.0020","465.21","2.67","","","","NaN"
"1.3540","461","169.5","17.5","0.0015","324.41","2.51","","","","NaN"
"1.3880","474","177.8","17.5","0.0025","269.37","2.43","","","","NaN"
"1.4305","486","185.6","17.5","0.0035","201.12","2.30","","","","NaN"
"1.4880","497","193.8","17.5","0.0050","152.51","2.18","","","","NaN"
"1.5615","506","201.2","17.5","0.0080","","","","","",""
"1.6725","516","209.6","17.5","0.0115","","","","","",""
"1.8145","524","217.2","17.5","0.0180","","","","","",""
"2.0145","532","225.2","17.6","0.0245","","","","","",""
"2.2145","540","231.3","17.6","0.0240","","","","","",""
"Scope 1/1, Sample 5/9 (2_M_Sq1_20220702)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","96.2","17.4","NaN","","","","","",""
"0.0200","28","43.8","17.4","0.0005","","","","","",""
"0.0400","58","11.4","17.4","0.0005","","","","","",""
"0.0600","88","-4.9","17.5","0.0005","","","","","",""
"0.0995","92","-6.4","17.5","0.0100","","","","","",""
"0.1985","95","-6.8","17.5","0.0290","","","","","",""
"0.3985","109","-0.2","17.5","0.0140","","","","","",""
"0.5985","115","3.4","17.5","0.0355","21.87","1.34","","","","NaN"
"0.7985","145","17.9","17.5","0.0065","74.76","1.87","","","","NaN"
"0.9985","175","34.6","17.5","0.0065","209.98","2.32","","","","NaN"
"1.1825","205","67.1","17.6","0.0060","418.21","2.62","","","","NaN"
"1.2255","235","100.2","17.6","0.0015","460.36","2.66","","","","NaN"
"1.2455","381","127.2","17.7","0.0000","434.91","2.64","","","","NaN"
"1.2655","408","136.5","17.7","0.0005","451.14","2.65","","","","NaN"
"1.3145","434","158.9","17.7","0.0020","507.55","2.71","","","","NaN"
"1.3345","449","165.9","17.7","0.0015","343.06","2.54","","","","NaN"
"1.3640","463","174.2","17.7","0.0020","287.49","2.46","","","","NaN"
"1.3990","476","181.8","17.7","0.0030","226.32","2.35","","","","NaN"
"1.4475","487","189.6","17.7","0.0045","177.73","2.25","","","","NaN"
"1.5130","497","197.5","17.7","0.0070","","","","","",""
"1.6035","506","205.5","17.7","0.0095","","","","","",""
"1.7240","515","213.3","17.7","0.0130","","","","","",""
"1.8955","524","221.4","17.8","0.0200","","","","","",""
"2.0955","531","228.4","17.8","0.0275","","","","","",""
"Scope 1/1, Sample 6/9 (1_C_Sq2_20220706)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","90.9","17.6","NaN","","","","","",""
"0.0200","28","24.0","17.6","0.0005","","","","","",""
"0.0400","58","-16.7","17.6","0.0005","","","","","",""
"0.0600","88","-33.3","17.6","0.0005","","","","","",""
"0.1070","91","-33.9","17.6","0.0150","","","","","",""
"0.2245","121","-20.6","17.7","0.0040","","","","","",""
"0.3245","152","-9.5","17.7","0.0035","","","","","",""
"0.4715","174","-1.4","17.7","0.0065","","","","","",""
"0.6715","188","3.2","17.7","0.0145","","","","","",""
"0.8715","218","17.5","17.7","0.0065","93.42","1.97","","","","NaN"
"1.0715","248","37.1","17.7","0.0065","279.98","2.45","","","","NaN"
"1.2050","278","71.1","17.8","0.0045","501.20","2.70","","","","NaN"
"1.2290","308","98.5","17.8","0.0010","545.04","2.74","","","","NaN"
"1.2490","339","118.5","17.8","0.0005","546.82","2.74","","","","NaN"
"1.2690","483","132.4","17.9","0.0000","539.87","2.73","","","","NaN"
"1.2890","508","142.4","17.9","0.0010","641.82","2.81","","","","NaN"
"1.3110","529","152.3","17.9","0.0010","428.93","2.63","","","","NaN"
"1.3310","547","160.5","17.9","0.0010","370.40","2.57","","","","NaN"
"1.3525","561","167.7","17.9","0.0015","315.50","2.50","","","","NaN"
"1.3815","576","175.4","17.9","0.0020","260.14","2.42","","","","NaN"
"1.4200","587","183.1","17.9","0.0035","207.93","2.32","","","","NaN"
"1.4735","597","191.2","17.9","0.0050","157.49","2.20","","","","NaN"
"1.5425","606","198.9","17.9","0.0075","118.26","2.07","","","","NaN"
"1.6400","616","207.0","17.9","0.0100","86.02","1.93","","","","NaN"
"1.7700","624","214.9","17.9","0.0160","60.93","1.78","","","","NaN"
"1.9505","632","222.8","17.9","0.0210","41.41","1.62","","","","NaN"
"2.1505","640","229.4","17.9","0.0235","29.70","1.47","","","","NaN"
"2.3505","648","234.5","18.0","0.0265","23.10","1.36","","","","NaN"
"2.5505","654","238.8","18.0","0.0310","19.25","1.28","","","","NaN"
"2.7505","661","242.5","18.0","0.0275","16.32","1.21","","","","NaN"
"2.9505","667","245.6","18.0","0.0315","","","","","",""
"3.1505","673","248.4","18.0","0.0325","","","","","",""
"3.3505","679","251.0","18.0","0.0310","","","","","",""
"3.5505","684","253.1","18.0","0.0365","","","","","",""
"3.5600","688","253.3","18.0","0.0025","","","","","",""
"Scope 1/1, Sample 7/9 (2_C_Sq2_20220706)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","91.7","17.8","NaN","","","","","",""
"0.0200","28","25.0","17.8","0.0005","","","","","",""
"0.0400","58","-15.9","17.8","0.0005","","","","","",""
"0.0600","88","-32.5","17.9","0.0005","","","","","",""
"0.1080","91","-33.3","17.9","0.0150","","","","","",""
"0.2280","121","-20.0","17.9","0.0040","","","","","",""
"0.3320","152","-8.6","17.9","0.0035","","","","","",""
"0.4800","172","-0.9","17.9","0.0075","","","","","",""
"0.6800","181","3.3","17.9","0.0225","22.08","1.34","","","","NaN"
"0.8800","211","17.6","17.9","0.0065","101.90","2.01","","","","NaN"
"1.0800","241","37.9","17.9","0.0065","302.42","2.48","","","","NaN"
"1.2040","271","72.7","18.0","0.0040","498.40","2.70","","","","NaN"
"1.2245","302","100.5","18.0","0.0005","507.39","2.71","","","","NaN"
"1.2445","445","124.8","18.0","0.0000","483.92","2.68","","","","NaN"
"1.2645","473","134.4","18.0","0.0005","544.23","2.74","","","","NaN"
"1.3070","499","154.5","18.0","0.0015","533.05","2.73","","","","NaN"
"1.3270","516","162.5","18.0","0.0010","359.90","2.56","","","","NaN"
"1.3505","530","169.9","18.0","0.0015","311.56","2.49","","","","NaN"
"1.3830","544","177.9","18.1","0.0025","248.27","2.39","","","","NaN"
"1.4245","554","185.5","18.1","0.0040","200.36","2.30","","","","NaN"
"1.4835","565","193.9","18.1","0.0055","145.33","2.16","","","","NaN"
"1.5560","575","201.3","18.1","0.0075","","","","","",""
"1.6635","583","209.4","18.1","0.0135","","","","","",""
"1.8090","591","217.4","18.1","0.0175","","","","","",""
"2.0080","600","225.4","18.1","0.0230","","","","","",""
"2.2080","607","231.4","18.1","0.0295","","","","","",""
"Scope 1/1, Sample 8/9 (1_C_Sq3_20220712)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","90.6","18.0","NaN","","","","","",""
"0.0200","28","23.7","18.0","0.0005","","","","","",""
"0.0400","58","-17.5","18.0","0.0005","","","","","",""
"0.0600","88","-34.4","18.0","0.0005","","","","","",""
"0.1060","91","-35.3","18.0","0.0150","","","","","",""
"0.2210","121","-22.0","18.0","0.0040","","","","","",""
"0.3165","152","-11.1","18.0","0.0030","","","","","",""
"0.4585","175","-2.4","18.0","0.0060","","","","","",""
"0.6585","189","3.4","18.0","0.0145","","","","","",""
"0.8585","219","16.9","18.1","0.0065","86.27","1.94","","","","NaN"
"1.0585","249","37.1","18.1","0.0065","259.67","2.41","","","","NaN"
"1.1850","280","63.9","18.1","0.0040","455.26","2.66","","","","NaN"
"1.2210","310","90.7","18.1","0.0010","517.39","2.71","","","","NaN"
"1.2410","340","111.6","18.1","0.0005","521.32","2.72","","","","NaN"
"1.2610","487","127.9","18.2","0.0000","526.16","2.72","","","","NaN"
"1.2810","514","137.3","18.2","0.0010","640.24","2.81","","","","NaN"
"1.3110","539","151.2","18.2","0.0010","438.60","2.64","","","","NaN"
"1.3310","557","159.5","18.2","0.0010","367.24","2.56","","","","NaN"
"1.3530","572","166.9","18.2","0.0015","316.52","2.50","","","","NaN"
"1.3820","586","174.8","18.2","0.0020","261.97","2.42","","","","NaN"
"1.4175","598","182.2","18.2","0.0030","216.36","2.34","","","","NaN"
"1.4690","609","190.4","18.2","0.0045","163.56","2.21","","","","NaN"
"1.5345","619","198.0","18.2","0.0065","","","","","",""
"1.6275","628","206.0","18.2","0.0100","","","","","",""
"1.7535","637","214.0","18.2","0.0140","","","","","",""
"1.9265","645","221.8","18.2","0.0215","","","","","",""
"2.1265","652","228.7","18.2","0.0275","","","","","",""
"Scope 1/1, Sample 9/9 (2_C_Sq3_20220712)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","89.6","18.1","NaN","","","","","",""
"0.0200","28","21.2","18.2","0.0005","","","","","",""
"0.0400","58","-19.3","18.2","0.0005","","","","","",""
"0.0600","88","-35.3","18.2","0.0005","","","","","",""
"0.1100","91","-35.6","18.2","0.0160","","","","","",""
"0.2350","121","-20.7","18.2","0.0040","","","","","",""
"0.3250","152","-9.9","18.2","0.0030","","","","","",""
"0.4555","173","-1.8","18.2","0.0065","","","","","",""
"0.6555","186","3.4","18.2","0.0155","","","","","",""
"0.8555","216","17.0","18.2","0.0065","","","","","",""
"1.0555","246","41.2","18.2","0.0065","280.17","2.45","","","","NaN"
"1.1430","276","63.1","18.3","0.0030","414.63","2.62","","","","NaN"
"1.1740","307","82.7","18.3","0.0010","469.78","2.67","","","","NaN"
"1.1940","337","98.3","18.3","0.0005","492.98","2.69","","","","NaN"
"1.2140","366","109.9","18.3","0.0005","520.19","2.72","","","","NaN"
"1.2340","508","120.5","18.3","0.0000","589.71","2.77","","","","NaN"
"1.2540","536","129.3","18.3","0.0005","501.85","2.70","","","","NaN"
"1.2760","565","140.4","18.4","0.0010","460.47","2.66","","","","NaN"
"1.2960","589","150.4","18.4","0.0010","421.56","2.62","","","","NaN"
"1.3160","605","158.5","18.4","0.0010","367.54","2.57","","","","NaN"
"1.3410","620","167.4","18.4","0.0015","312.61","2.50","","","","NaN"
"1.3665","633","174.5","18.4","0.0020","272.26","2.43","","","","NaN"
"1.4030","646","182.3","18.4","0.0030","219.44","2.34","","","","NaN"
"1.4520","657","190.2","18.4","0.0045","168.12","2.23","","","","NaN"
"1.5185","667","198.0","18.4","0.0070","125.62","2.10","","","","NaN"
"1.6095","675","205.9","18.4","0.0110","91.35","1.96","","","","NaN"
"1.7375","684","214.1","18.4","0.0150","64.33","1.81","","","","NaN"
"1.9060","692","221.9","18.4","0.0220","44.37","1.65","","","","NaN"
"2.1060","699","228.8","18.4","0.0290","31.40","1.50","","","","NaN"
"2.3060","706","234.2","18.4","0.0295","24.10","1.38","","","","NaN"
"2.5060","712","238.6","18.4","0.0310","19.79","1.30","","","","NaN"
"2.7060","719","242.4","18.4","0.0300","16.76","1.22","","","","NaN"
"2.9060","725","245.6","18.4","0.0345","","","","","",""
"3.1060","730","248.4","18.4","0.0370","","","","","",""
"3.3060","737","251.1","18.4","0.0285","","","","","",""
"3.5060","743","253.4","18.4","0.0325","","","","","",""
"3.5600","747","253.9","18.4","0.0130","","","","","",""
