Task,T1692
Scope 1/1, Sample 1/3 (JUNK)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.2050,498,119.1,21.6,0.0010,304.09,2.48,,,,NaN
1.2420,524,130.4,21.6,0.0015,333.66,2.52,,,,NaN
1.2620,545,137.8,21.6,0.0010,368.61,2.57,,,,NaN
1.2820,563,146.4,21.6,0.0010,408.74,2.61,,,,NaN
1.3020,579,155.5,21.6,0.0010,419.16,2.62,,,,NaN
1.3220,594,164.1,21.6,0.0015,380.70,2.58,,,,NaN
1.3420,607,171.8,21.6,0.0015,331.00,2.52,,,,NaN
1.3650,619,179.3,21.6,0.0020,291.85,2.47,,,,NaN
1.3945,629,186.7,21.6,0.0030,248.96,2.40,,,,NaN
1.4360,638,194.7,21.6,0.0045,198.08,2.30,,,,NaN
1.4895,646,202.7,21.6,0.0065,,,,,,
1.5590,654,210.3,21.7,0.0085,,,,,,
1.6575,661,218.3,21.7,0.0135,,,,,,
1.7915,669,226.3,21.7,0.0165,,,,,,
1.9725,676,234.2,21.7,0.0250,,,,,,
