Task,T1445
Scope 1/1, Sample 1/8 (JUNK)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.2150,88,-15.8,22.9,0.0040,,,,,,
0.2415,118,-0.6,22.8,0.0010,,,,,,
0.2615,130,3.3,22.8,0.0015,,,,,,
0.3115,160,13.5,22.8,0.0015,,,,,,
0.3860,190,24.4,22.8,0.0025,104.37,2.02,,,,NaN
0.5375,220,39.5,22.8,0.0050,59.16,1.77,,,,NaN
0.7375,251,65.0,22.8,0.0065,273.08,2.44,,,,NaN
0.8360,281,97.4,22.8,0.0035,463.03,2.67,,,,NaN
0.8560,311,116.0,22.8,0.0005,481.98,2.68,,,,NaN
0.8760,456,127.1,22.7,0.0000,488.36,2.69,,,,NaN
0.9000,480,139.3,22.7,0.0010,507.98,2.71,,,,NaN
0.9200,503,150.9,22.7,0.0010,548.55,2.74,,,,NaN
0.9400,522,161.4,22.7,0.0010,442.99,2.65,,,,NaN
0.9600,537,170.3,22.7,0.0015,382.22,2.58,,,,NaN
0.9805,550,177.6,22.7,0.0015,333.37,2.52,,,,NaN
1.0095,563,185.6,22.7,0.0020,279.96,2.45,,,,NaN
1.0460,574,193.4,22.7,0.0030,221.22,2.34,,,,NaN
1.0960,585,201.3,22.7,0.0045,,,,,,
1.1630,595,209.2,22.7,0.0070,,,,,,
1.2555,604,217.1,22.7,0.0100,,,,,,
1.3815,614,225.1,22.7,0.0130,,,,,,
1.5535,622,233.1,22.7,0.0205,,,,,,
Scope 1/1, Sample 3/8 (HT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,53.7,22.6,NaN,,,,,,
0.0200,28,-26.7,22.7,0.0005,,,,,,
0.0400,55,-42.2,22.6,0.0005,,,,,,
0.0900,58,-42.7,22.6,0.0145,,,,,,
0.2150,89,-15.7,22.6,0.0040,,,,,,
0.2425,119,-0.5,22.6,0.0010,,,,,,
0.2625,130,3.3,22.6,0.0020,,,,,,
0.3125,161,13.5,22.6,0.0015,135.01,2.13,,,,NaN
0.3855,191,24.5,22.6,0.0025,102.43,2.01,,,,NaN
0.5300,221,39.6,22.6,0.0050,62.51,1.80,,,,NaN
0.7300,251,64.2,22.6,0.0065,267.85,2.43,,,,NaN
0.8405,282,100.7,22.6,0.0035,461.81,2.66,,,,NaN
0.8605,426,124.6,22.5,0.0000,462.58,2.67,,,,NaN
0.8805,452,134.3,22.5,0.0010,449.06,2.65,,,,NaN
0.9210,477,157.4,22.5,0.0015,478.47,2.68,,,,NaN
0.9410,494,167.0,22.5,0.0010,477.49,2.68,,,,NaN
0.9610,508,174.9,22.5,0.0015,356.93,2.55,,,,NaN
0.9855,519,182.5,22.5,0.0020,301.19,2.48,,,,NaN
1.0185,530,190.3,22.5,0.0030,251.61,2.40,,,,NaN
1.0635,542,198.5,22.5,0.0040,,,,,,
1.1195,551,205.8,22.5,0.0065,,,,,,
1.2045,560,214.2,22.5,0.0100,,,,,,
1.3140,568,222.1,22.5,0.0140,,,,,,
1.4635,577,230.0,22.5,0.0160,,,,,,
Scope 1/1, Sample 4/8 (BT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,53.3,22.4,NaN,,,,,,
0.0200,28,-26.8,22.5,0.0005,,,,,,
0.0400,58,-43.0,22.5,0.0005,,,,,,
0.0900,61,-43.4,22.5,0.0165,,,,,,
0.2150,91,-15.7,22.5,0.0040,,,,,,
0.2410,122,-0.7,22.5,0.0010,,,,,,
0.2610,134,3.3,22.5,0.0015,,,,,,
0.3110,164,13.2,22.5,0.0015,,,,,,
0.3900,194,24.1,22.4,0.0025,99.02,2.00,,,,NaN
0.5585,224,40.0,22.4,0.0055,62.70,1.80,,,,NaN
0.7585,255,69.0,22.4,0.0065,317.36,2.50,,,,NaN
0.8305,285,95.4,22.4,0.0025,462.16,2.66,,,,NaN
0.8505,315,112.1,22.4,0.0005,485.29,2.69,,,,NaN
0.8705,458,123.7,22.4,0.0000,497.28,2.70,,,,NaN
0.8905,484,133.7,22.4,0.0010,534.71,2.73,,,,NaN
0.9105,510,144.7,22.4,0.0010,561.56,2.75,,,,NaN
0.9305,529,155.9,22.4,0.0010,477.70,2.68,,,,NaN
0.9505,545,165.7,22.4,0.0010,417.73,2.62,,,,NaN
0.9705,558,173.9,22.4,0.0015,358.15,2.55,,,,NaN
0.9945,571,181.6,22.4,0.0020,309.68,2.49,,,,NaN
1.0260,582,189.1,22.4,0.0030,253.68,2.40,,,,NaN
1.0710,593,197.5,22.4,0.0040,,,,,,
1.1255,602,204.8,22.4,0.0060,,,,,,
1.2095,612,213.3,22.4,0.0090,,,,,,
1.3135,621,221.0,22.4,0.0115,,,,,,
1.4615,630,229.0,22.4,0.0160,,,,,,
Scope 1/1, Sample 5/8 (BT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,52.9,22.2,NaN,,,,,,
0.0200,28,-26.1,22.2,0.0005,,,,,,
0.0400,57,-42.9,22.2,0.0005,,,,,,
0.0900,61,-43.4,22.2,0.0135,,,,,,
0.2150,91,-16.0,22.2,0.0040,,,,,,
0.2415,121,-0.9,22.2,0.0010,,,,,,
0.2615,134,3.3,22.2,0.0015,,,,,,
0.3115,165,13.2,22.2,0.0015,126.49,2.10,,,,NaN
0.3950,195,24.4,22.2,0.0030,87.48,1.94,,,,NaN
0.5720,225,40.7,22.2,0.0060,68.26,1.83,,,,NaN
0.7720,255,68.8,22.2,0.0065,331.23,2.52,,,,NaN
0.8460,286,100.4,22.2,0.0025,461.24,2.66,,,,NaN
0.8660,431,122.6,22.2,0.0000,461.34,2.66,,,,NaN
0.8860,456,131.6,22.2,0.0010,453.28,2.66,,,,NaN
0.9295,480,155.9,22.2,0.0020,512.90,2.71,,,,NaN
0.9495,498,166.1,22.2,0.0010,455.04,2.66,,,,NaN
0.9695,512,173.9,22.2,0.0015,356.09,2.55,,,,NaN
0.9960,525,182.3,22.2,0.0020,298.08,2.47,,,,NaN
1.0275,535,189.7,22.2,0.0030,253.60,2.40,,,,NaN
1.0735,545,198.0,22.2,0.0045,,,,,,
1.1305,554,205.6,22.2,0.0065,,,,,,
1.2135,562,213.7,22.2,0.0100,,,,,,
1.3245,571,221.7,22.2,0.0125,,,,,,
1.4750,579,229.6,22.2,0.0185,,,,,,
Scope 1/1, Sample 6/8 (BT3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,53.7,21.9,NaN,,,,,,
0.0200,28,-26.7,22.0,0.0005,,,,,,
0.0400,55,-42.7,22.0,0.0005,,,,,,
0.0900,59,-43.2,22.0,0.0140,,,,,,
0.2150,89,-15.4,22.0,0.0040,,,,,,
0.2410,119,-0.4,22.0,0.0010,,,,,,
0.2610,130,3.3,22.0,0.0020,,,,,,
0.3110,160,13.5,22.0,0.0015,,,,,,
0.3835,191,24.2,22.0,0.0025,97.30,1.99,,,,NaN
0.5330,221,38.8,22.0,0.0050,46.64,1.67,,,,NaN
0.7330,251,63.2,22.0,0.0065,282.38,2.45,,,,NaN
0.8370,281,98.2,22.0,0.0035,505.47,2.70,,,,NaN
0.8570,312,119.3,22.0,0.0005,517.93,2.71,,,,NaN
0.8770,457,132.9,22.0,0.0000,507.08,2.71,,,,NaN
0.8970,481,144.2,22.0,0.0010,523.93,2.72,,,,NaN
0.9170,500,155.3,22.0,0.0010,565.41,2.75,,,,NaN
0.9370,516,165.6,22.0,0.0010,430.50,2.63,,,,NaN
0.9570,529,173.6,22.0,0.0015,368.08,2.57,,,,NaN
0.9825,542,181.9,22.0,0.0020,309.96,2.49,,,,NaN
1.0130,553,189.3,22.0,0.0025,255.54,2.41,,,,NaN
1.0565,564,197.3,22.0,0.0040,,,,,,
1.1140,574,205.2,22.0,0.0060,,,,,,
1.1925,583,213.2,22.0,0.0090,,,,,,
1.2990,592,221.1,22.0,0.0120,,,,,,
1.4455,599,229.0,22.0,0.0200,,,,,,
Scope 1/1, Sample 7/8 (QT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,28.5,21.7,NaN,,,,,,
0.0200,27,-50.0,21.7,0.0005,,,,,,
0.0400,37,-54.0,21.7,0.0020,,,,,,
0.0900,40,-54.5,21.7,0.0165,,,,,,
0.2150,70,-29.3,21.7,0.0040,,,,,,
0.2465,100,-12.0,21.8,0.0010,,,,,,
0.2665,126,-3.8,21.8,0.0010,,,,,,
0.3165,138,-0.4,21.8,0.0040,,,,,,
0.4415,168,11.8,21.8,0.0040,,,,,,
0.5760,198,24.3,21.8,0.0045,,,,,,
0.7555,229,39.0,21.8,0.0060,79.06,1.90,,,,NaN
0.9555,259,58.1,21.8,0.0065,143.11,2.16,,,,NaN
1.0990,289,80.9,21.8,0.0050,219.67,2.34,,,,NaN
1.1595,319,98.5,21.8,0.0020,266.53,2.43,,,,NaN
1.1895,342,107.4,21.8,0.0015,295.76,2.47,,,,NaN
1.2160,483,114.7,21.8,0.0000,324.24,2.51,,,,NaN
1.2475,511,123.8,21.8,0.0010,356.51,2.55,,,,NaN
1.2735,536,133.1,21.8,0.0010,371.37,2.57,,,,NaN
1.2935,558,141.8,21.8,0.0010,417.85,2.62,,,,NaN
1.3135,579,151.1,21.8,0.0010,440.15,2.64,,,,NaN
1.3335,595,160.5,21.8,0.0010,413.24,2.62,,,,NaN
1.3535,611,168.8,21.8,0.0015,358.26,2.55,,,,NaN
1.3750,624,176.5,21.8,0.0015,313.90,2.50,,,,NaN
1.4010,637,183.8,21.8,0.0020,272.47,2.44,,,,NaN
1.4380,648,191.8,21.8,0.0030,220.57,2.34,,,,NaN
1.4855,659,199.7,21.8,0.0045,,,,,,
1.5480,669,207.4,21.8,0.0065,,,,,,
1.6365,678,215.4,21.8,0.0100,,,,,,
1.7540,687,223.3,21.8,0.0130,,,,,,
1.9165,697,231.3,21.9,0.0170,,,,,,
Scope 1/1, Sample 8/8 (QT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,28.1,21.6,NaN,,,,,,
0.0200,28,-50.2,21.7,0.0005,,,,,,
0.0400,38,-54.4,21.7,0.0020,,,,,,
0.0900,41,-54.8,21.7,0.0145,,,,,,
0.2150,72,-29.7,21.7,0.0040,,,,,,
0.2465,102,-12.2,21.7,0.0010,,,,,,
0.2665,131,-3.1,21.7,0.0005,,,,,,
0.3090,140,-0.8,21.7,0.0045,,,,,,
0.4150,171,10.4,21.7,0.0035,,,,,,
0.5295,201,21.8,21.7,0.0040,,,,,,
0.6995,231,35.4,21.7,0.0055,72.12,1.86,,,,NaN
0.8995,261,53.3,21.7,0.0065,124.19,2.09,,,,NaN
1.0590,292,75.4,21.7,0.0050,198.12,2.30,,,,NaN
1.1335,322,94.3,21.7,0.0025,249.15,2.40,,,,NaN
1.1680,348,104.9,21.8,0.0015,279.49,2.45,,,,NaN
1.1895,490,110.5,21.8,0.0000,302.44,2.48,,,,NaN
1.2255,518,119.5,21.8,0.0015,338.89,2.53,,,,NaN
1.2595,546,131.0,21.8,0.0010,361.75,2.56,,,,NaN
1.2795,568,139.6,21.8,0.0010,401.11,2.60,,,,NaN
1.2995,588,148.7,21.8,0.0010,443.99,2.65,,,,NaN
1.3195,606,158.5,21.8,0.0010,427.46,2.63,,,,NaN
1.3395,623,167.1,21.8,0.0010,375.29,2.57,,,,NaN
1.3605,636,174.9,21.8,0.0015,325.16,2.51,,,,NaN
1.3860,649,182.6,21.8,0.0020,282.38,2.45,,,,NaN
1.4180,660,189.9,21.8,0.0030,235.70,2.37,,,,NaN
1.4650,671,198.3,21.8,0.0045,,,,,,
1.5225,680,205.8,21.8,0.0060,,,,,,
1.6065,689,213.9,21.8,0.0095,,,,,,
1.7170,698,221.9,21.8,0.0125,,,,,,
1.8685,706,229.8,21.8,0.0180,,,,,,
