Task,T939
Scope 1/1, Sample 1/9 (Junk)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0200,28,-53.0,15.7,0.0005,,,,,,
0.0400,31,-53.3,15.7,0.0075,,,,,,
0.0900,53,-45.8,15.8,0.0025,,,,,,
0.1470,83,-30.9,15.8,0.0020,,,,,,
0.1820,113,-16.1,15.9,0.0010,,,,,,
0.2055,138,-7.1,15.9,0.0010,,,,,,
0.2515,155,-0.7,16.0,0.0030,,,,,,
0.3665,185,13.1,16.0,0.0040,,,,,,
0.5215,215,28.5,16.1,0.0050,,,,,,
0.7170,245,43.9,16.2,0.0065,83.98,1.92,,,,NaN
0.9170,276,63.5,16.2,0.0065,106.01,2.03,,,,NaN
1.0510,306,80.5,16.3,0.0045,135.90,2.13,,,,NaN
1.1485,311,93.8,16.3,0.0200,171.04,2.23,,,,NaN
1.2575,334,111.2,16.4,0.0050,235.47,2.37,,,,NaN
1.3005,472,121.9,16.6,0.0005,290.13,2.46,,,,NaN
1.3215,489,128.3,16.6,0.0010,315.96,2.50,,,,NaN
1.3425,505,135.7,16.6,0.0015,335.52,2.53,,,,NaN
1.3625,520,144.0,16.7,0.0015,379.18,2.58,,,,NaN
1.3825,535,152.8,16.7,0.0015,404.75,2.61,,,,NaN
1.4025,549,161.1,16.7,0.0015,368.63,2.57,,,,NaN
1.4230,560,168.7,16.7,0.0020,323.81,2.51,,,,NaN
1.4470,570,176.3,16.8,0.0025,284.39,2.45,,,,NaN
1.4765,580,183.8,16.8,0.0030,243.55,2.39,,,,NaN
1.5160,589,191.5,16.8,0.0040,196.87,2.29,,,,NaN
1.5700,598,199.3,16.8,0.0060,,,,,,
1.6430,606,207.1,16.8,0.0085,,,,,,
1.7440,615,215.1,16.8,0.0115,,,,,,
1.8810,623,223.1,16.8,0.0175,,,,,,
2.0705,631,231.0,16.9,0.0245,,,,,,
Scope 1/1, Sample 5/9 (POC-373_20200107_8)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,10.9,16.5,NaN,,,,,,
0.0200,27,-43.8,16.5,0.0005,,,,,,
0.0400,30,-44.5,16.5,0.0055,,,,,,
0.0900,61,-33.8,16.5,0.0015,,,,,,
0.1180,91,-22.4,16.6,0.0010,,,,,,
0.1385,116,-14.6,16.6,0.0010,,,,,,
0.1835,146,-3.1,16.7,0.0015,,,,,,
0.2755,158,3.3,16.7,0.0080,,,,,,
0.4755,188,23.2,16.7,0.0065,,,,,,
0.6050,218,39.3,16.8,0.0045,95.28,1.98,,,,NaN
0.7085,248,51.3,16.8,0.0035,98.41,1.99,,,,NaN
0.8545,278,65.5,16.9,0.0050,110.78,2.04,,,,NaN
1.0535,284,85.6,16.9,0.0325,149.11,2.17,,,,NaN
1.2045,310,110.7,16.9,0.0060,237.16,2.38,,,,NaN
1.2335,448,117.5,17.1,0.0000,275.86,2.44,,,,NaN
1.2580,464,124.1,17.2,0.0015,307.71,2.49,,,,NaN
1.2835,481,132.6,17.2,0.0015,334.32,2.52,,,,NaN
1.3035,494,140.1,17.2,0.0015,364.54,2.56,,,,NaN
1.3235,508,148.8,17.2,0.0015,409.62,2.61,,,,NaN
1.3435,521,157.2,17.2,0.0015,389.05,2.59,,,,NaN
1.3635,533,165.5,17.2,0.0015,344.18,2.54,,,,NaN
1.3835,543,172.4,17.3,0.0020,305.86,2.49,,,,NaN
1.4115,553,180.2,17.3,0.0025,264.78,2.42,,,,NaN
1.4465,561,187.9,17.3,0.0045,219.23,2.34,,,,NaN
1.4930,570,195.8,17.3,0.0055,,,,,,
1.5540,578,203.5,17.3,0.0075,,,,,,
1.6395,586,211.4,17.3,0.0105,,,,,,
1.7565,595,219.4,17.3,0.0135,,,,,,
1.9150,603,227.3,17.3,0.0205,,,,,,
Scope 1/1, Sample 6/9 (POC-394_20200107_8)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-9.0,17.0,NaN,,,,,,
0.0200,26,-53.9,17.0,0.0010,,,,,,
0.0400,29,-54.3,17.0,0.0070,,,,,,
0.0900,56,-45.7,17.0,0.0020,,,,,,
0.1330,86,-33.4,17.1,0.0015,,,,,,
0.1675,116,-20.4,17.1,0.0010,,,,,,
0.1995,145,-9.4,17.1,0.0010,,,,,,
0.2510,166,-0.8,17.2,0.0025,,,,,,
0.3800,197,13.9,17.2,0.0040,,,,,,
0.5800,227,31.1,17.3,0.0065,,,,,,
0.7800,257,49.1,17.3,0.0065,88.27,1.95,,,,NaN
0.9490,287,68.5,17.3,0.0055,116.12,2.06,,,,NaN
1.0580,315,82.4,17.4,0.0040,145.33,2.16,,,,NaN
1.1715,337,95.9,17.4,0.0055,189.97,2.28,,,,NaN
1.3160,359,126.9,17.4,0.0065,295.84,2.47,,,,NaN
1.3365,494,133.4,17.6,0.0000,329.18,2.52,,,,NaN
1.3565,509,141.5,17.6,0.0015,332.56,2.52,,,,NaN
1.3765,523,150.3,17.6,0.0015,343.66,2.54,,,,NaN
1.3965,536,158.9,17.6,0.0015,390.03,2.59,,,,NaN
1.4165,546,166.8,17.6,0.0020,340.58,2.53,,,,NaN
1.4390,556,174.5,17.7,0.0020,299.47,2.48,,,,NaN
1.4660,566,181.9,17.7,0.0030,260.31,2.42,,,,NaN
1.5020,575,189.6,17.7,0.0040,213.89,2.33,,,,NaN
1.5505,584,197.3,17.7,0.0055,,,,,,
1.6175,592,205.3,17.7,0.0080,,,,,,
1.7085,600,213.3,17.7,0.0110,,,,,,
1.8315,609,221.1,17.7,0.0145,,,,,,
2.0040,617,229.2,17.7,0.0225,,,,,,
Scope 1/1, Sample 7/9 (ACR-363_20200107_8)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-5.5,17.4,NaN,,,,,,
0.0200,26,-52.4,17.4,0.0010,,,,,,
0.0400,29,-52.8,17.4,0.0060,,,,,,
0.0900,57,-44.0,17.4,0.0020,,,,,,
0.1310,87,-31.6,17.5,0.0015,,,,,,
0.1625,117,-19.2,17.5,0.0010,,,,,,
0.1930,144,-9.9,17.5,0.0010,,,,,,
0.2615,162,0.0,17.6,0.0040,,,,,,
0.4325,192,16.6,17.6,0.0055,,,,,,
0.6325,222,35.6,17.6,0.0065,90.04,1.95,,,,NaN
0.8045,252,53.6,17.7,0.0055,101.02,2.00,,,,NaN
0.9435,283,70.6,17.7,0.0045,121.81,2.09,,,,NaN
1.0560,302,82.9,17.7,0.0060,147.63,2.17,,,,NaN
1.2175,325,107.4,17.8,0.0070,219.28,2.34,,,,NaN
1.2555,464,115.8,17.9,0.0005,271.04,2.43,,,,NaN
1.2805,480,122.4,17.9,0.0015,307.92,2.49,,,,NaN
1.3055,497,130.4,17.9,0.0015,336.37,2.53,,,,NaN
1.3260,513,138.5,17.9,0.0015,365.76,2.56,,,,NaN
1.3460,527,147.2,17.9,0.0015,420.92,2.62,,,,NaN
1.3660,540,156.4,17.9,0.0015,408.05,2.61,,,,NaN
1.3860,553,164.8,18.0,0.0015,360.24,2.56,,,,NaN
1.4070,563,172.4,18.0,0.0020,315.58,2.50,,,,NaN
1.4330,574,179.9,18.0,0.0025,275.08,2.44,,,,NaN
1.4675,583,187.9,18.0,0.0040,227.65,2.36,,,,NaN
1.5105,592,195.4,18.0,0.0050,,,,,,
1.5710,600,203.2,18.0,0.0075,,,,,,
1.6535,608,211.2,18.0,0.0100,,,,,,
1.7660,616,219.1,18.0,0.0135,,,,,,
1.9210,624,227.1,18.0,0.0180,,,,,,
Scope 1/1, Sample 8/9 (POR-357_20200107_8)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-6.8,17.7,NaN,,,,,,
0.0200,26,-52.1,17.7,0.0010,,,,,,
0.0400,29,-52.4,17.7,0.0060,,,,,,
0.0900,56,-43.3,17.8,0.0020,,,,,,
0.1285,86,-31.3,17.8,0.0015,,,,,,
0.1585,116,-19.4,17.8,0.0010,,,,,,
0.1905,142,-9.6,17.9,0.0010,,,,,,
0.2580,164,0.0,17.9,0.0030,,,,,,
0.4270,194,18.1,17.9,0.0055,,,,,,
0.6270,225,37.4,17.9,0.0065,74.93,1.87,,,,NaN
0.8105,255,54.9,18.0,0.0060,85.47,1.93,,,,NaN
0.9820,260,67.5,18.0,0.0355,120.76,2.08,,,,NaN
1.1820,290,99.2,18.0,0.0065,199.81,2.30,,,,NaN
1.2330,306,109.6,18.0,0.0030,242.27,2.38,,,,NaN
1.2635,444,116.0,18.1,0.0000,276.64,2.44,,,,NaN
1.3005,460,125.9,18.1,0.0025,315.54,2.50,,,,NaN
1.3240,477,133.9,18.1,0.0015,331.91,2.52,,,,NaN
1.3440,492,141.6,18.2,0.0015,376.49,2.58,,,,NaN
1.3640,505,150.3,18.2,0.0015,406.67,2.61,,,,NaN
1.3840,518,159.0,18.2,0.0015,385.20,2.59,,,,NaN
1.4040,530,166.7,18.2,0.0015,337.20,2.53,,,,NaN
1.4275,540,174.6,18.2,0.0025,295.61,2.47,,,,NaN
1.4550,549,182.0,18.2,0.0030,256.98,2.41,,,,NaN
1.4920,559,189.9,18.2,0.0040,210.71,2.32,,,,NaN
1.5395,567,197.4,18.2,0.0055,,,,,,
1.6080,576,205.5,18.2,0.0080,,,,,,
1.6975,584,213.4,18.2,0.0120,,,,,,
1.8195,592,221.2,18.2,0.0160,,,,,,
1.9915,600,229.3,18.2,0.0230,,,,,,
Scope 1/1, Sample 9/9 (INITIAL1_20200107_8)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-8.4,18.0,NaN,,,,,,
0.0200,25,-51.8,18.0,0.0010,,,,,,
0.0400,28,-52.2,18.0,0.0070,,,,,,
0.0900,57,-42.7,18.1,0.0015,,,,,,
0.1255,87,-31.2,18.1,0.0010,,,,,,
0.1540,116,-20.5,18.1,0.0010,,,,,,
0.1910,144,-9.6,18.1,0.0015,,,,,,
0.2605,174,2.9,18.1,0.0025,,,,,,
0.4070,204,17.9,18.2,0.0050,,,,,,
0.6070,234,35.9,18.2,0.0065,84.75,1.93,,,,NaN
0.8070,264,54.6,18.2,0.0065,90.11,1.95,,,,NaN
0.9720,295,73.2,18.2,0.0055,116.98,2.07,,,,NaN
1.0890,320,86.9,18.3,0.0050,148.66,2.17,,,,NaN
1.2205,340,106.3,18.3,0.0065,207.98,2.32,,,,NaN
1.2635,481,115.2,18.4,0.0005,254.76,2.41,,,,NaN
1.2915,497,122.1,18.4,0.0020,293.63,2.47,,,,NaN
1.3185,514,130.4,18.4,0.0015,324.38,2.51,,,,NaN
1.3395,528,138.1,18.4,0.0015,353.75,2.55,,,,NaN
1.3595,542,146.7,18.4,0.0015,406.12,2.61,,,,NaN
1.3795,554,155.6,18.4,0.0015,405.23,2.61,,,,NaN
1.3995,566,164.0,18.4,0.0015,362.20,2.56,,,,NaN
1.4195,577,171.2,18.4,0.0020,318.35,2.50,,,,NaN
1.4455,586,179.1,18.4,0.0030,277.68,2.44,,,,NaN
1.4770,596,186.6,18.4,0.0035,234.51,2.37,,,,NaN
1.5190,604,194.3,18.4,0.0055,187.01,2.27,,,,NaN
1.5770,612,202.2,18.4,0.0070,,,,,,
1.6555,621,210.1,18.4,0.0090,,,,,,
1.7620,628,218.0,18.5,0.0150,,,,,,
1.9100,636,226.0,18.5,0.0180,,,,,,
2.1100,644,233.9,18.5,0.0245,,,,,,
