Task,T724
Scope 1/1, Sample 1/6 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-21.4,20.6,NaN,,,,,,
0.0200,23,-56.9,20.7,0.0010,,,,,,
0.0400,26,-57.4,20.7,0.0070,,,,,,
0.0900,53,-47.6,20.7,0.0020,,,,,,
0.1235,84,-36.6,20.6,0.0010,,,,,,
0.1520,114,-25.5,20.6,0.0010,,,,,,
0.1870,143,-13.7,20.6,0.0010,,,,,,
0.2415,168,-1.2,20.6,0.0020,,,,,,
0.3435,199,13.8,20.6,0.0035,,,,,,
0.5140,229,31.9,20.6,0.0055,100.58,2.00,,,,NaN
0.7140,259,52.9,20.6,0.0065,102.83,2.01,,,,NaN
0.8675,289,73.6,20.5,0.0050,145.59,2.16,,,,NaN
0.9605,313,87.2,20.5,0.0040,190.48,2.28,,,,NaN
1.0605,335,106.4,20.5,0.0045,266.91,2.43,,,,NaN
1.0920,473,114.9,20.5,0.0000,319.10,2.50,,,,NaN
1.1130,488,121.4,20.5,0.0015,350.08,2.54,,,,NaN
1.1360,505,130.0,20.5,0.0015,380.41,2.58,,,,NaN
1.1560,520,139.2,20.5,0.0015,431.76,2.64,,,,NaN
1.1760,534,149.6,20.4,0.0015,471.97,2.67,,,,NaN
1.1960,547,159.7,20.4,0.0015,431.31,2.63,,,,NaN
1.2160,557,168.2,20.4,0.0020,371.22,2.57,,,,NaN
1.2385,568,176.4,20.4,0.0020,321.47,2.51,,,,NaN
1.2645,576,183.7,20.4,0.0030,277.62,2.44,,,,NaN
1.3005,584,191.4,20.4,0.0040,223.02,2.35,,,,NaN
1.3500,593,199.4,20.4,0.0060,,,,,,
1.4150,600,207.1,20.4,0.0095,,,,,,
1.5075,607,215.4,20.4,0.0135,,,,,,
1.6265,615,223.0,20.4,0.0155,,,,,,
1.7975,623,231.2,20.4,0.0220,,,,,,
Scope 1/1, Sample 4/6 (BT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-17.6,20.4,NaN,,,,,,
0.0200,25,-57.5,20.4,0.0010,,,,,,
0.0400,29,-57.5,20.4,0.0055,,,,,,
0.0900,59,-46.6,20.4,0.0015,,,,,,
0.1175,87,-36.3,20.4,0.0010,,,,,,
0.1420,117,-25.5,20.4,0.0010,,,,,,
0.1730,146,-13.7,20.4,0.0010,,,,,,
0.2220,173,-1.5,20.4,0.0020,,,,,,
0.3205,203,13.4,20.3,0.0035,,,,,,
0.4935,233,35.0,20.3,0.0055,98.97,2.00,,,,NaN
0.6485,264,55.0,20.3,0.0050,104.54,2.02,,,,NaN
0.7685,294,69.8,20.3,0.0040,153.58,2.19,,,,NaN
0.9055,324,89.1,20.3,0.0045,263.45,2.42,,,,NaN
1.0045,354,120.0,20.3,0.0035,392.52,2.59,,,,NaN
1.0245,490,131.1,20.3,0.0000,411.29,2.61,,,,NaN
1.0445,505,141.4,20.3,0.0015,403.53,2.61,,,,NaN
1.0645,518,152.3,20.3,0.0015,436.97,2.64,,,,NaN
1.0845,529,162.5,20.3,0.0020,443.72,2.65,,,,NaN
1.1045,540,170.7,20.3,0.0020,365.68,2.56,,,,NaN
1.1285,549,178.7,20.3,0.0025,313.87,2.50,,,,NaN
1.1590,558,186.5,20.3,0.0035,260.74,2.42,,,,NaN
1.1990,566,194.3,20.2,0.0050,204.15,2.31,,,,NaN
1.2535,574,202.2,20.2,0.0065,,,,,,
1.3265,582,209.9,20.2,0.0095,,,,,,
1.4315,589,218.2,20.2,0.0145,,,,,,
1.5665,597,225.9,20.2,0.0180,,,,,,
1.7610,604,234.0,20.2,0.0285,,,,,,
Scope 1/1, Sample 5/6 (BT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-16.3,19.9,NaN,,,,,,
0.0200,24,-57.2,20.0,0.0010,,,,,,
0.0400,28,-57.6,20.0,0.0055,,,,,,
0.0900,58,-46.3,20.0,0.0015,,,,,,
0.1155,86,-36.3,20.0,0.0010,,,,,,
0.1390,114,-26.1,20.0,0.0010,,,,,,
0.1720,145,-13.6,20.0,0.0010,,,,,,
0.2200,172,-1.3,20.0,0.0020,,,,,,
0.3130,202,13.6,20.0,0.0030,172.35,2.24,,,,NaN
0.4720,232,34.0,20.0,0.0055,94.58,1.98,,,,NaN
0.6285,262,53.4,20.0,0.0050,87.11,1.94,,,,NaN
0.7615,268,64.7,20.0,0.0235,146.37,2.17,,,,NaN
0.9615,298,101.6,20.0,0.0065,357.97,2.55,,,,NaN
0.9815,432,117.7,20.0,0.0000,381.11,2.58,,,,NaN
1.0015,448,125.2,20.0,0.0015,384.68,2.59,,,,NaN
1.0475,466,148.2,20.0,0.0025,409.13,2.61,,,,NaN
1.0675,478,159.0,20.0,0.0015,464.81,2.67,,,,NaN
1.0875,489,167.8,20.0,0.0020,372.30,2.57,,,,NaN
1.1100,500,176.2,20.0,0.0020,318.62,2.50,,,,NaN
1.1355,509,183.3,20.0,0.0030,279.40,2.45,,,,NaN
1.1735,517,191.5,20.0,0.0050,224.75,2.35,,,,NaN
1.2215,525,199.2,20.0,0.0060,,,,,,
1.2880,533,207.3,19.9,0.0085,,,,,,
1.3760,540,215.0,19.9,0.0120,,,,,,
1.5010,547,223.1,19.9,0.0170,,,,,,
1.6710,554,231.1,19.9,0.0225,,,,,,
Scope 1/1, Sample 6/6 (BT3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-13.9,19.6,NaN,,,,,,
0.0200,27,-57.5,19.7,0.0005,,,,,,
0.0400,30,-57.9,19.7,0.0065,,,,,,
0.0900,60,-46.8,19.7,0.0015,,,,,,
0.1155,90,-36.7,19.7,0.0010,,,,,,
0.1385,120,-26.5,19.7,0.0010,,,,,,
0.1710,150,-14.4,19.7,0.0010,,,,,,
0.2220,179,-1.6,19.7,0.0020,,,,,,
0.3160,209,12.6,19.7,0.0030,,,,,,
0.4930,239,34.2,19.7,0.0060,96.81,1.99,,,,NaN
0.6545,269,54.3,19.7,0.0055,107.27,2.03,,,,NaN
0.7815,299,70.9,19.7,0.0040,167.17,2.22,,,,NaN
0.8970,330,87.9,19.7,0.0040,266.90,2.43,,,,NaN
0.9935,360,117.3,19.7,0.0030,395.66,2.60,,,,NaN
1.0135,498,129.1,19.7,0.0000,418.08,2.62,,,,NaN
1.0335,514,138.9,19.7,0.0015,414.93,2.62,,,,NaN
1.0535,528,150.3,19.7,0.0015,453.36,2.66,,,,NaN
1.0735,541,160.9,19.7,0.0015,463.13,2.67,,,,NaN
1.0935,552,169.5,19.7,0.0020,377.42,2.58,,,,NaN
1.1165,562,177.5,19.7,0.0020,324.25,2.51,,,,NaN
1.1445,571,185.1,19.7,0.0030,274.71,2.44,,,,NaN
1.1830,580,192.9,19.7,0.0045,214.94,2.33,,,,NaN
1.2345,588,200.7,19.7,0.0065,,,,,,
1.3065,596,208.9,19.7,0.0095,,,,,,
1.4005,604,216.7,19.7,0.0120,,,,,,
1.5320,611,224.6,19.7,0.0190,,,,,,
1.7165,618,232.7,19.7,0.0255,,,,,,
