Task,T1046
Scope 1/1, Sample 1/9 (POR-387_20200108_9)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.1855,124,-0.1,23.5,0.0025,,,,,,
0.2975,154,17.1,23.5,0.0035,,,,,,
0.4455,184,35.0,23.4,0.0050,116.60,2.07,,,,NaN
0.6135,214,54.6,23.4,0.0055,110.80,2.04,,,,NaN
0.7560,245,73.1,23.4,0.0045,133.84,2.13,,,,NaN
0.8665,271,88.4,23.4,0.0040,173.86,2.24,,,,NaN
0.9750,292,107.4,23.3,0.0050,246.90,2.39,,,,NaN
1.0110,432,114.8,23.2,0.0005,299.32,2.48,,,,NaN
1.0440,451,124.9,23.2,0.0015,351.62,2.55,,,,NaN
1.0640,467,132.7,23.2,0.0015,374.25,2.57,,,,NaN
1.0840,482,142.0,23.2,0.0015,418.30,2.62,,,,NaN
1.1040,494,151.9,23.2,0.0015,480.20,2.68,,,,NaN
1.1240,506,162.4,23.2,0.0015,448.92,2.65,,,,NaN
1.1440,516,171.3,23.2,0.0020,385.97,2.59,,,,NaN
1.1650,525,179.3,23.1,0.0025,334.39,2.52,,,,NaN
1.1895,533,186.6,23.1,0.0030,290.78,2.46,,,,NaN
1.2240,541,194.5,23.1,0.0045,236.50,2.37,,,,NaN
1.2695,548,202.6,23.1,0.0065,,,,,,
1.3275,555,210.1,23.1,0.0080,,,,,,
1.4120,562,218.3,23.1,0.0120,,,,,,
1.5215,569,226.1,23.1,0.0165,,,,,,
1.6750,575,234.1,23.1,0.0265,,,,,,
Scope 1/1, Sample 3/9 (ACR-165_20200111_14)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-10.7,23.2,NaN,,,,,,
0.0200,22,-49.5,23.3,0.0010,,,,,,
0.0400,25,-49.8,23.3,0.0065,,,,,,
0.0900,55,-34.5,23.3,0.0015,,,,,,
0.1100,82,-24.7,23.3,0.0010,,,,,,
0.1300,102,-17.7,23.3,0.0010,,,,,,
0.1800,133,-2.7,23.2,0.0015,,,,,,
0.2415,144,3.5,23.2,0.0055,,,,,,
0.3955,174,23.7,23.2,0.0050,,,,,,
0.4890,205,39.0,23.2,0.0030,118.44,2.07,,,,NaN
0.5675,233,49.9,23.1,0.0030,112.35,2.05,,,,NaN
0.7040,263,64.3,23.1,0.0045,118.38,2.07,,,,NaN
0.9020,293,88.2,23.1,0.0065,166.67,2.22,,,,NaN
1.0185,316,109.0,23.0,0.0050,253.31,2.40,,,,NaN
1.0490,454,115.5,22.9,0.0000,298.95,2.48,,,,NaN
1.0805,471,125.1,22.9,0.0020,346.93,2.54,,,,NaN
1.1005,486,132.5,22.9,0.0015,367.86,2.57,,,,NaN
1.1205,500,141.5,22.9,0.0015,410.76,2.61,,,,NaN
1.1405,512,151.2,22.9,0.0015,467.57,2.67,,,,NaN
1.1605,524,161.4,22.8,0.0015,437.56,2.64,,,,NaN
1.1805,533,170.3,22.8,0.0020,377.58,2.58,,,,NaN
1.2010,542,177.6,22.8,0.0025,330.37,2.52,,,,NaN
1.2285,550,185.7,22.8,0.0035,282.22,2.45,,,,NaN
1.2615,558,193.4,22.8,0.0040,232.81,2.37,,,,NaN
1.3050,565,201.0,22.8,0.0060,,,,,,
1.3665,572,209.0,22.8,0.0085,,,,,,
1.4475,578,216.8,22.8,0.0125,,,,,,
1.5615,585,224.9,22.8,0.0175,,,,,,
1.7135,591,232.8,22.8,0.0245,,,,,,
Scope 1/1, Sample 4/9 (POC-55_20200111_14)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-12.1,22.5,NaN,,,,,,
0.0200,22,-50.7,22.6,0.0010,,,,,,
0.0400,26,-51.0,22.6,0.0055,,,,,,
0.0900,56,-35.1,22.5,0.0015,,,,,,
0.1100,84,-23.9,22.5,0.0005,,,,,,
0.1300,105,-16.9,22.5,0.0010,,,,,,
0.1800,135,-1.8,22.5,0.0015,,,,,,
0.2410,147,3.6,22.5,0.0050,,,,,,
0.3935,177,24.6,22.4,0.0050,,,,,,
0.4695,207,38.5,22.4,0.0025,123.65,2.09,,,,NaN
0.5350,225,47.7,22.4,0.0035,117.03,2.07,,,,NaN
0.6825,255,63.9,22.3,0.0050,125.04,2.10,,,,NaN
0.8685,285,88.6,22.3,0.0060,181.32,2.26,,,,NaN
0.9690,307,107.6,22.3,0.0045,265.83,2.42,,,,NaN
0.9985,434,113.7,22.2,0.0000,311.12,2.49,,,,NaN
1.0345,452,125.5,22.2,0.0020,365.86,2.56,,,,NaN
1.0545,468,133.5,22.1,0.0015,384.20,2.58,,,,NaN
1.0745,483,143.3,22.1,0.0015,434.08,2.64,,,,NaN
1.0945,496,153.6,22.1,0.0015,486.13,2.69,,,,NaN
1.1145,508,164.1,22.1,0.0015,442.80,2.65,,,,NaN
1.1345,518,172.6,22.1,0.0020,377.19,2.58,,,,NaN
1.1575,528,181.1,22.1,0.0025,325.05,2.51,,,,NaN
1.1825,536,188.2,22.1,0.0035,281.80,2.45,,,,NaN
1.2195,543,196.1,22.1,0.0055,,,,,,
1.2685,550,204.2,22.1,0.0070,,,,,,
1.3320,557,211.9,22.1,0.0085,,,,,,
1.4215,564,220.0,22.1,0.0125,,,,,,
1.5415,571,227.9,22.1,0.0180,,,,,,
Scope 1/1, Sample 5/9 (POC-53_20200111_14)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-10.7,21.7,NaN,,,,,,
0.0200,23,-50.8,21.8,0.0010,,,,,,
0.0400,26,-51.1,21.8,0.0065,,,,,,
0.0900,56,-36.5,21.7,0.0015,,,,,,
0.1100,85,-25.8,21.7,0.0005,,,,,,
0.1300,110,-18.2,21.7,0.0010,,,,,,
0.1800,140,-3.7,21.7,0.0015,,,,,,
0.2525,152,3.5,21.7,0.0065,,,,,,
0.4335,182,29.4,21.6,0.0060,,,,,,
0.5105,212,43.0,21.6,0.0025,105.86,2.02,,,,NaN
0.5835,236,51.4,21.6,0.0030,101.34,2.01,,,,NaN
0.7660,241,66.8,21.6,0.0390,121.20,2.08,,,,NaN
0.9660,271,97.3,21.6,0.0065,214.38,2.33,,,,NaN
1.0240,275,109.4,21.6,0.0135,279.79,2.45,,,,NaN
1.0520,414,117.2,21.5,0.0000,322.66,2.51,,,,NaN
1.0735,431,123.9,21.5,0.0015,353.58,2.55,,,,NaN
1.0970,447,132.5,21.4,0.0015,377.48,2.58,,,,NaN
1.1170,462,141.5,21.4,0.0015,440.12,2.64,,,,NaN
1.1370,475,151.2,21.4,0.0015,467.81,2.67,,,,NaN
1.1570,488,161.6,21.4,0.0015,435.45,2.64,,,,NaN
1.1770,498,170.4,21.4,0.0020,376.80,2.58,,,,NaN
1.1985,508,178.3,21.4,0.0020,327.86,2.52,,,,NaN
1.2245,516,185.7,21.4,0.0030,283.13,2.45,,,,NaN
1.2605,524,193.9,21.4,0.0045,228.85,2.36,,,,NaN
1.3050,532,201.5,21.4,0.0060,,,,,,
1.3675,539,209.4,21.4,0.0090,,,,,,
1.4520,546,217.3,21.4,0.0120,,,,,,
1.5685,554,225.6,21.4,0.0155,,,,,,
1.7165,560,233.0,21.4,0.0240,,,,,,
Scope 1/1, Sample 6/9 (POR-73_20200111_14)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-7.3,20.8,NaN,,,,,,
0.0200,24,-50.6,20.8,0.0010,,,,,,
0.0400,27,-50.9,20.8,0.0075,,,,,,
0.0900,57,-36.0,20.8,0.0015,,,,,,
0.1100,87,-24.8,20.8,0.0005,,,,,,
0.1300,110,-17.5,20.8,0.0010,,,,,,
0.1800,140,-3.0,20.8,0.0015,,,,,,
0.2505,153,3.5,20.8,0.0055,,,,,,
0.4265,183,25.0,20.8,0.0060,,,,,,
0.5260,213,40.5,20.8,0.0035,120.60,2.08,,,,NaN
0.6065,243,53.7,20.7,0.0025,121.32,2.08,,,,NaN
0.6995,270,63.9,20.7,0.0035,128.84,2.11,,,,NaN
0.8995,297,88.6,20.7,0.0075,179.61,2.25,,,,NaN
1.0150,318,110.8,20.7,0.0055,276.58,2.44,,,,NaN
1.0415,457,117.0,20.7,0.0000,320.40,2.51,,,,NaN
1.0695,475,126.2,20.6,0.0015,362.63,2.56,,,,NaN
1.0895,491,134.5,20.6,0.0010,380.22,2.58,,,,NaN
1.1095,505,143.9,20.6,0.0015,433.68,2.64,,,,NaN
1.1295,518,154.0,20.6,0.0015,472.90,2.67,,,,NaN
1.1495,530,164.2,20.6,0.0015,425.20,2.63,,,,NaN
1.1695,540,172.7,20.6,0.0020,364.11,2.56,,,,NaN
1.1920,549,180.4,20.6,0.0025,317.28,2.50,,,,NaN
1.2205,557,188.1,20.6,0.0035,269.44,2.43,,,,NaN
1.2590,565,196.1,20.6,0.0050,,,,,,
1.3075,572,203.7,20.6,0.0065,,,,,,
1.3775,580,211.7,20.6,0.0095,,,,,,
1.4710,586,219.7,20.6,0.0145,,,,,,
1.5975,593,227.6,20.6,0.0185,,,,,,
Scope 1/1, Sample 7/9 (POR-82_20200111_14)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-3.7,20.4,NaN,,,,,,
0.0200,26,-50.6,20.4,0.0010,,,,,,
0.0400,29,-50.3,20.4,0.0065,,,,,,
0.0900,59,-37.2,20.4,0.0015,,,,,,
0.1100,89,-26.3,20.4,0.0005,,,,,,
0.1300,114,-18.6,20.4,0.0010,,,,,,
0.1800,144,-4.5,20.4,0.0015,,,,,,
0.2580,158,3.4,20.4,0.0055,,,,,,
0.4530,188,24.7,20.4,0.0065,,,,,,
0.5895,219,44.5,20.4,0.0045,113.99,2.06,,,,NaN
0.6720,249,56.9,20.3,0.0030,121.41,2.08,,,,NaN
0.7755,278,68.8,20.3,0.0035,138.14,2.14,,,,NaN
0.9565,308,92.4,20.3,0.0060,195.48,2.29,,,,NaN
1.0655,331,115.4,20.3,0.0050,297.80,2.47,,,,NaN
1.0890,468,121.7,20.3,0.0000,337.29,2.53,,,,NaN
1.1125,485,130.0,20.3,0.0015,366.02,2.56,,,,NaN
1.1325,500,138.6,20.3,0.0015,378.05,2.58,,,,NaN
1.1525,514,148.3,20.3,0.0015,440.03,2.64,,,,NaN
1.1725,527,158.5,20.3,0.0015,443.86,2.65,,,,NaN
1.1925,538,167.6,20.3,0.0020,386.54,2.59,,,,NaN
1.2125,547,175.0,20.3,0.0020,336.78,2.53,,,,NaN
1.2390,555,183.2,20.3,0.0030,289.28,2.46,,,,NaN
1.2700,564,190.6,20.3,0.0035,241.53,2.38,,,,NaN
1.3130,571,198.4,20.3,0.0065,,,,,,
1.3715,578,206.3,20.3,0.0085,,,,,,
1.4510,585,214.2,20.3,0.0120,,,,,,
1.5590,592,222.2,20.3,0.0155,,,,,,
1.7070,599,230.2,20.3,0.0210,,,,,,
Scope 1/1, Sample 8/9 (POC-57_20200111_14)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,4.7,20.1,NaN,,,,,,
0.0200,27,-44.6,20.2,0.0005,,,,,,
0.0400,30,-45.0,20.2,0.0060,,,,,,
0.0900,60,-27.2,20.2,0.0015,,,,,,
0.1100,89,-15.1,20.2,0.0005,,,,,,
0.1300,110,-8.1,20.2,0.0010,,,,,,
0.1800,137,3.2,20.2,0.0020,,,,,,
0.2910,167,18.3,20.2,0.0035,,,,,,
0.4865,197,38.7,20.2,0.0065,105.20,2.02,,,,NaN
0.6855,227,65.0,20.2,0.0065,146.23,2.17,,,,NaN
0.7810,257,83.1,20.2,0.0030,193.33,2.29,,,,NaN
0.8395,277,92.6,20.2,0.0030,236.34,2.37,,,,NaN
0.9550,299,121.2,20.2,0.0050,354.87,2.55,,,,NaN
0.9760,436,128.1,20.2,0.0000,398.35,2.60,,,,NaN
0.9960,450,137.5,20.2,0.0015,406.66,2.61,,,,NaN
1.0160,464,148.8,20.2,0.0015,455.64,2.66,,,,NaN
1.0360,476,160.5,20.2,0.0015,493.21,2.69,,,,NaN
1.0560,487,170.8,20.2,0.0020,425.05,2.63,,,,NaN
1.0760,496,179.1,20.2,0.0025,364.74,2.56,,,,NaN
1.1000,504,186.7,20.2,0.0030,316.12,2.50,,,,NaN
1.1330,512,194.7,20.2,0.0040,255.15,2.41,,,,NaN
1.1755,520,202.6,20.2,0.0055,,,,,,
1.2330,527,210.4,20.2,0.0080,,,,,,
1.3125,534,218.5,20.2,0.0115,,,,,,
1.4190,540,226.3,20.2,0.0165,,,,,,
1.5670,547,234.4,20.2,0.0200,,,,,,
Scope 1/1, Sample 9/9 (POC-372_20200108_9)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-2.8,20.1,NaN,,,,,,
0.0200,25,-51.2,20.2,0.0010,,,,,,
0.0400,28,-51.6,20.2,0.0055,,,,,,
0.0900,59,-38.8,20.2,0.0015,,,,,,
0.1100,87,-28.8,20.2,0.0005,,,,,,
0.1300,110,-21.1,20.2,0.0010,,,,,,
0.1800,141,-6.8,20.2,0.0015,,,,,,
0.2545,161,3.5,20.2,0.0035,,,,,,
0.4405,192,22.8,20.2,0.0060,,,,,,
0.6405,222,44.6,20.2,0.0065,110.46,2.04,,,,NaN
0.7790,252,64.6,20.2,0.0045,136.84,2.14,,,,NaN
0.8635,279,78.6,20.2,0.0030,165.32,2.22,,,,NaN
0.9480,303,90.1,20.2,0.0035,199.19,2.30,,,,NaN
1.0905,327,120.1,20.2,0.0060,306.33,2.49,,,,NaN
1.1150,464,127.2,20.2,0.0000,351.69,2.55,,,,NaN
1.1350,479,135.1,20.2,0.0015,362.79,2.56,,,,NaN
1.1550,493,144.5,20.2,0.0015,383.40,2.58,,,,NaN
1.1750,507,154.8,20.2,0.0015,437.40,2.64,,,,NaN
1.1950,519,164.3,20.2,0.0015,408.61,2.61,,,,NaN
1.2150,529,172.1,20.2,0.0020,352.45,2.55,,,,NaN
1.2400,537,180.6,20.2,0.0030,304.10,2.48,,,,NaN
1.2675,546,187.8,20.2,0.0030,260.42,2.42,,,,NaN
1.3060,554,195.5,20.2,0.0045,,,,,,
1.3585,562,203.4,20.2,0.0070,,,,,,
1.4305,569,211.5,20.2,0.0100,,,,,,
1.5250,576,219.2,20.2,0.0130,,,,,,
1.6585,583,227.3,20.2,0.0185,,,,,,
