Task,T1223
Scope 1/1, Sample 1/8 (POC-50_20201107_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.2645,172,10.0,19.5,0.0025,,,,,,
0.4575,203,27.1,19.5,0.0065,,,,,,
0.6575,233,49.5,19.5,0.0065,109.16,2.04,,,,NaN
0.7705,263,65.9,19.5,0.0040,136.99,2.14,,,,NaN
0.8555,292,79.5,19.5,0.0030,169.70,2.23,,,,NaN
0.9465,316,93.1,19.5,0.0040,213.08,2.33,,,,NaN
1.0605,337,118.2,19.5,0.0055,308.95,2.49,,,,NaN
1.0850,474,126.3,19.5,0.0000,347.37,2.54,,,,NaN
1.1050,492,133.9,19.5,0.0010,363.55,2.56,,,,NaN
1.1250,508,142.7,19.5,0.0010,385.83,2.59,,,,NaN
1.1450,523,152.4,19.5,0.0015,435.76,2.64,,,,NaN
1.1650,534,161.8,19.5,0.0020,412.48,2.62,,,,NaN
1.1850,545,170.2,19.5,0.0020,357.79,2.55,,,,NaN
1.2065,555,177.6,19.5,0.0020,314.23,2.50,,,,NaN
1.2350,564,185.4,19.5,0.0030,268.15,2.43,,,,NaN
1.2710,572,193.3,19.5,0.0045,218.14,2.34,,,,NaN
1.3170,580,200.8,19.5,0.0055,,,,,,
1.3835,588,208.9,19.5,0.0085,,,,,,
1.4700,595,216.7,19.5,0.0125,,,,,,
1.5915,602,224.8,19.5,0.0180,,,,,,
1.7550,609,232.7,19.5,0.0235,,,,,,
Scope 1/1, Sample 3/8 (POC-239_20201103_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,14.9,19.1,NaN,,,,,,
0.0200,28,-50.4,19.2,0.0005,,,,,,
0.0400,31,-51.1,19.2,0.0075,,,,,,
0.0900,61,-40.8,19.2,0.0015,,,,,,
0.1200,91,-29.4,19.2,0.0010,,,,,,
0.1425,119,-19.9,19.2,0.0010,,,,,,
0.1775,148,-9.8,19.2,0.0010,,,,,,
0.2575,177,3.3,19.2,0.0025,,,,,,
0.4315,207,19.4,19.2,0.0055,,,,,,
0.6315,238,37.8,19.2,0.0065,94.94,1.98,,,,NaN
0.8065,268,59.6,19.2,0.0060,123.07,2.09,,,,NaN
0.9015,298,73.7,19.2,0.0030,150.82,2.18,,,,NaN
0.9915,327,87.2,19.2,0.0030,185.43,2.27,,,,NaN
1.0975,350,105.9,19.2,0.0045,250.10,2.40,,,,NaN
1.1360,494,115.3,19.3,0.0005,307.56,2.49,,,,NaN
1.1595,514,122.3,19.3,0.0010,340.13,2.53,,,,NaN
1.1820,533,130.4,19.3,0.0010,370.76,2.57,,,,NaN
1.2020,551,139.5,19.3,0.0010,416.87,2.62,,,,NaN
1.2220,567,149.3,19.3,0.0015,469.96,2.67,,,,NaN
1.2420,581,159.7,19.3,0.0015,438.86,2.64,,,,NaN
1.2620,592,168.7,19.3,0.0020,378.00,2.58,,,,NaN
1.2825,602,176.2,19.3,0.0020,330.75,2.52,,,,NaN
1.3090,612,184.0,19.3,0.0025,284.57,2.45,,,,NaN
1.3440,620,191.7,19.3,0.0040,230.77,2.36,,,,NaN
1.3910,628,199.7,19.3,0.0055,,,,,,
1.4525,637,207.5,19.3,0.0070,,,,,,
1.5385,644,215.4,19.3,0.0115,,,,,,
1.6560,652,223.4,19.3,0.0150,,,,,,
1.8185,659,231.4,19.3,0.0230,,,,,,
Scope 1/1, Sample 4/8 (Initial2_20201103_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,13.0,19.0,NaN,,,,,,
0.0200,28,-51.9,19.0,0.0005,,,,,,
0.0400,31,-52.7,19.0,0.0075,,,,,,
0.0900,57,-44.1,19.0,0.0020,,,,,,
0.1340,87,-30.7,19.0,0.0015,,,,,,
0.1630,118,-18.4,19.0,0.0010,,,,,,
0.1900,141,-10.5,19.0,0.0010,,,,,,
0.2575,164,-0.2,19.0,0.0030,,,,,,
0.4265,194,17.0,19.0,0.0055,,,,,,
0.6265,224,34.6,19.1,0.0065,81.25,1.91,,,,NaN
0.8265,255,53.7,19.1,0.0065,108.79,2.04,,,,NaN
0.9795,285,73.8,19.1,0.0050,150.46,2.18,,,,NaN
1.0685,314,90.1,19.1,0.0030,186.59,2.27,,,,NaN
1.1310,334,100.2,19.1,0.0030,224.20,2.35,,,,NaN
1.1870,481,111.9,19.1,0.0005,276.02,2.44,,,,NaN
1.2165,502,119.3,19.1,0.0015,313.53,2.50,,,,NaN
1.2425,524,127.9,19.1,0.0010,342.72,2.53,,,,NaN
1.2625,543,136.1,19.1,0.0010,388.90,2.59,,,,NaN
1.2825,559,145.4,19.1,0.0010,436.30,2.64,,,,NaN
1.3025,574,155.1,19.1,0.0015,441.83,2.65,,,,NaN
1.3225,588,164.1,19.1,0.0015,390.80,2.59,,,,NaN
1.3425,599,172.0,19.1,0.0020,339.04,2.53,,,,NaN
1.3660,609,179.6,19.1,0.0025,296.83,2.47,,,,NaN
1.3965,618,187.1,19.1,0.0035,249.55,2.40,,,,NaN
1.4385,627,195.1,19.1,0.0045,196.39,2.29,,,,NaN
1.4925,636,202.9,19.1,0.0065,,,,,,
1.5655,643,210.6,19.1,0.0105,,,,,,
1.6705,650,218.8,19.1,0.0140,,,,,,
1.8085,658,226.6,19.1,0.0180,,,,,,
2.0030,665,234.6,19.1,0.0295,,,,,,
Scope 1/1, Sample 5/8 (POC-257_20201103_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,14.9,18.8,NaN,,,,,,
0.0200,28,-51.7,18.8,0.0005,,,,,,
0.0400,31,-52.5,18.8,0.0075,,,,,,
0.0900,58,-43.7,18.9,0.0020,,,,,,
0.1315,88,-30.6,18.9,0.0015,,,,,,
0.1595,118,-18.6,18.9,0.0010,,,,,,
0.1870,144,-10.0,18.9,0.0010,,,,,,
0.2560,167,-0.1,18.9,0.0030,,,,,,
0.4285,197,16.6,18.9,0.0055,,,,,,
0.6285,228,34.5,18.9,0.0065,,,,,,
0.8205,258,54.2,18.9,0.0065,118.03,2.07,,,,NaN
0.9570,288,74.1,18.9,0.0045,164.52,2.22,,,,NaN
1.0345,318,88.4,19.0,0.0025,202.28,2.31,,,,NaN
1.1025,341,99.5,19.0,0.0030,244.08,2.39,,,,NaN
1.2130,365,128.4,19.0,0.0045,348.93,2.54,,,,NaN
1.2330,502,136.2,19.0,0.0000,362.53,2.56,,,,NaN
1.2530,519,145.9,19.0,0.0010,365.70,2.56,,,,NaN
1.2730,534,156.1,19.0,0.0015,404.54,2.61,,,,NaN
1.2930,546,165.2,19.0,0.0015,402.62,2.60,,,,NaN
1.3130,557,172.9,19.0,0.0020,338.40,2.53,,,,NaN
1.3375,568,180.5,19.0,0.0025,295.37,2.47,,,,NaN
1.3695,577,188.3,19.0,0.0035,244.76,2.39,,,,NaN
1.4110,585,196.0,19.0,0.0050,,,,,,
1.4685,593,204.0,19.0,0.0070,,,,,,
1.5450,601,211.8,19.0,0.0100,,,,,,
1.6515,608,219.8,19.0,0.0155,,,,,,
1.7960,616,227.8,19.0,0.0185,,,,,,
Scope 1/1, Sample 6/8 (BK-4_20201103_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,13.5,18.7,NaN,,,,,,
0.0200,28,-51.1,18.8,0.0005,,,,,,
0.0400,31,-51.8,18.8,0.0075,,,,,,
0.0900,55,-43.8,18.8,0.0020,,,,,,
0.1405,86,-29.0,18.8,0.0015,,,,,,
0.1700,116,-16.1,18.8,0.0010,,,,,,
0.1950,137,-9.1,18.8,0.0010,,,,,,
0.2575,156,-0.3,18.8,0.0035,,,,,,
0.4135,186,15.3,18.8,0.0050,,,,,,
0.6135,216,33.2,18.9,0.0065,,,,,,
0.8135,246,52.2,18.9,0.0065,103.55,2.02,,,,NaN
0.9725,277,71.3,18.9,0.0050,147.85,2.17,,,,NaN
1.0770,307,89.2,18.9,0.0035,192.93,2.29,,,,NaN
1.1425,326,99.9,18.9,0.0035,232.82,2.37,,,,NaN
1.2460,350,125.3,18.9,0.0045,327.56,2.52,,,,NaN
1.2675,489,133.2,19.0,0.0000,352.48,2.55,,,,NaN
1.2875,507,141.7,19.0,0.0010,356.67,2.55,,,,NaN
1.3075,522,150.7,19.0,0.0015,396.43,2.60,,,,NaN
1.3275,536,160.2,19.0,0.0015,412.33,2.62,,,,NaN
1.3475,548,168.6,19.0,0.0015,353.85,2.55,,,,NaN
1.3690,560,176.1,19.0,0.0020,311.19,2.49,,,,NaN
1.3965,569,183.6,19.0,0.0030,268.22,2.43,,,,NaN
1.4345,578,191.7,19.0,0.0040,216.31,2.34,,,,NaN
1.4815,587,199.4,19.0,0.0050,,,,,,
1.5460,595,207.1,19.0,0.0080,,,,,,
1.6375,603,215.1,19.0,0.0115,,,,,,
1.7610,610,223.1,19.0,0.0170,,,,,,
1.9295,618,231.1,19.0,0.0220,,,,,,
Scope 1/1, Sample 7/8 (POR-253_20201103_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,16.1,18.7,NaN,,,,,,
0.0200,28,-50.5,18.7,0.0005,,,,,,
0.0400,31,-51.4,18.7,0.0075,,,,,,
0.0900,60,-42.3,18.7,0.0015,,,,,,
0.1285,90,-29.7,18.7,0.0015,,,,,,
0.1560,120,-18.2,18.7,0.0010,,,,,,
0.1860,146,-9.4,18.7,0.0010,,,,,,
0.2610,166,0.3,18.8,0.0040,,,,,,
0.4485,196,17.1,18.8,0.0065,,,,,,
0.6485,226,36.4,18.8,0.0065,94.42,1.98,,,,NaN
0.8030,256,54.3,18.8,0.0050,120.61,2.08,,,,NaN
0.9180,286,70.7,18.8,0.0040,148.46,2.17,,,,NaN
1.0090,314,84.9,18.8,0.0035,178.12,2.25,,,,NaN
1.1030,341,100.8,18.8,0.0035,227.33,2.36,,,,NaN
1.1465,487,109.7,18.9,0.0005,273.82,2.44,,,,NaN
1.1785,508,117.7,18.9,0.0015,316.57,2.50,,,,NaN
1.2050,528,126.6,18.9,0.0015,352.12,2.55,,,,NaN
1.2250,548,134.7,18.9,0.0010,389.46,2.59,,,,NaN
1.2450,565,144.4,18.9,0.0010,452.63,2.66,,,,NaN
1.2650,580,154.5,18.9,0.0015,453.67,2.66,,,,NaN
1.2850,593,164.0,18.9,0.0015,398.90,2.60,,,,NaN
1.3050,605,171.8,18.9,0.0015,345.82,2.54,,,,NaN
1.3305,614,179.9,18.9,0.0025,298.54,2.48,,,,NaN
1.3610,624,187.6,18.9,0.0030,250.35,2.40,,,,NaN
1.4005,633,195.1,18.9,0.0045,198.97,2.30,,,,NaN
1.4570,642,203.2,18.9,0.0065,,,,,,
1.5310,649,211.0,18.9,0.0100,,,,,,
1.6340,657,219.0,18.9,0.0125,,,,,,
1.7740,664,226.9,19.0,0.0185,,,,,,
1.9720,672,235.0,19.0,0.0255,,,,,,
Scope 1/1, Sample 8/8 (Initial2_20201104_5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,9.8,18.6,NaN,,,,,,
0.0200,28,-52.9,18.7,0.0005,,,,,,
0.0400,31,-53.5,18.7,0.0075,,,,,,
0.0900,55,-45.7,18.7,0.0020,,,,,,
0.1420,86,-31.4,18.7,0.0015,,,,,,
0.1750,116,-17.9,18.7,0.0010,,,,,,
0.2015,140,-9.6,18.7,0.0010,,,,,,
0.2675,161,-0.3,18.7,0.0030,,,,,,
0.4325,191,16.5,18.8,0.0055,,,,,,
0.6325,221,33.7,18.8,0.0065,79.63,1.90,,,,NaN
0.8325,251,52.4,18.8,0.0065,99.31,2.00,,,,NaN
0.9905,282,70.9,18.8,0.0050,133.65,2.13,,,,NaN
1.1005,311,87.8,18.8,0.0040,169.79,2.23,,,,NaN
1.1795,333,100.2,18.8,0.0035,210.20,2.32,,,,NaN
1.2295,478,110.2,18.9,0.0005,254.47,2.41,,,,NaN
1.2610,497,117.7,18.9,0.0015,293.53,2.47,,,,NaN
1.2895,520,126.4,18.9,0.0010,327.28,2.51,,,,NaN
1.3100,539,133.6,18.9,0.0010,363.33,2.56,,,,NaN
1.3300,556,142.3,18.9,0.0010,414.44,2.62,,,,NaN
1.3500,572,151.7,18.9,0.0015,433.50,2.64,,,,NaN
1.3700,585,160.9,18.9,0.0015,396.99,2.60,,,,NaN
1.3900,598,169.0,18.9,0.0015,344.39,2.54,,,,NaN
1.4125,608,176.4,18.9,0.0025,303.29,2.48,,,,NaN
1.4425,618,184.3,18.9,0.0030,257.17,2.41,,,,NaN
1.4805,626,192.1,18.9,0.0050,207.63,2.32,,,,NaN
1.5300,635,199.7,18.9,0.0055,,,,,,
1.6000,643,207.7,18.9,0.0090,,,,,,
1.6940,651,215.6,18.9,0.0120,,,,,,
1.8230,658,223.6,18.9,0.0180,,,,,,
2.0020,666,231.6,18.9,0.0230,,,,,,
