Task,T236
Scope 1/1, Sample 1/4 (20210328_JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
1.1030,285,100.8,21.7,0.0015,391.14,2.59,,,,NaN
1.1235,419,113.9,21.7,0.0000,405.45,2.61,,,,NaN
1.1435,439,122.0,21.7,0.0010,439.70,2.64,,,,NaN
1.1750,468,137.6,21.7,0.0010,477.23,2.68,,,,NaN
1.1950,486,147.1,21.7,0.0010,426.90,2.63,,,,NaN
1.2150,504,155.6,21.7,0.0010,363.36,2.56,,,,NaN
1.2365,520,163.2,21.7,0.0015,314.08,2.50,,,,NaN
1.2640,536,171.1,21.7,0.0015,271.54,2.43,,,,NaN
1.2980,550,178.4,21.7,0.0025,223.17,2.35,,,,NaN
1.3475,562,186.4,21.7,0.0040,170.55,2.23,,,,NaN
1.4130,573,194.4,21.7,0.0060,127.89,2.11,,,,NaN
1.5005,584,202.4,21.7,0.0080,,,,,,
1.6175,593,210.1,21.7,0.0125,,,,,,
1.7845,603,218.4,21.7,0.0160,,,,,,
1.9845,612,225.8,21.7,0.0215,,,,,,
2.1845,620,231.5,21.7,0.0245,,,,,,
Scope 1/1, Sample 4/4 (20210328_TANK3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,18.3,21.7,NaN,,,,,,
0.0200,27,-26.5,21.7,0.0005,,,,,,
0.0400,58,-39.3,21.7,0.0005,,,,,,
0.0900,61,-39.7,21.7,0.0170,,,,,,
0.2150,91,-13.5,21.7,0.0040,,,,,,
0.2440,113,-3.3,21.7,0.0015,,,,,,
0.2715,122,-0.5,21.7,0.0030,,,,,,
0.3405,128,3.6,21.7,0.0110,,,,,,
0.5130,158,24.3,21.7,0.0055,,,,,,
0.6020,186,35.0,21.7,0.0030,,,,,,
0.7355,190,40.9,21.7,0.0325,53.91,1.73,,,,NaN
0.9355,220,61.1,21.7,0.0065,159.89,2.20,,,,NaN
1.0615,250,83.6,21.7,0.0040,267.91,2.43,,,,NaN
1.1120,255,92.3,21.7,0.0095,300.86,2.48,,,,NaN
1.2070,286,140.5,21.7,0.0030,332.30,2.52,,,,NaN
1.2270,419,156.3,21.7,0.0000,351.60,2.55,,,,NaN
1.2470,433,163.0,21.7,0.0015,348.53,2.54,,,,NaN
1.2970,448,175.4,21.7,0.0035,245.08,2.39,,,,NaN
1.3405,462,183.4,21.7,0.0030,212.87,2.33,,,,NaN
1.3990,475,191.4,21.7,0.0045,153.54,2.19,,,,NaN
1.4790,486,199.4,21.7,0.0070,108.00,2.03,,,,NaN
1.5870,497,207.5,21.7,0.0095,77.84,1.89,,,,NaN
1.7315,508,215.4,21.7,0.0130,54.26,1.73,,,,NaN
1.9290,517,223.3,21.7,0.0215,37.08,1.57,,,,NaN
2.1290,527,229.5,21.7,0.0205,27.84,1.44,,,,NaN
2.3290,535,234.5,21.7,0.0240,22.41,1.35,,,,NaN
2.5290,543,238.7,21.7,0.0245,18.98,1.28,,,,NaN
2.7290,550,242.3,21.7,0.0265,16.34,1.21,,,,NaN
2.9290,558,245.5,21.7,0.0265,,,,,,
3.1290,564,248.2,21.7,0.0325,,,,,,
3.3290,571,250.8,21.7,0.0275,,,,,,
3.5290,578,253.1,21.7,0.0270,,,,,,
3.5600,583,253.4,21.7,0.0065,,,,,,
